	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
201	Két fiam van. Az egyik Nara, a másik Tsu.	I have two sons. One is in Nara and the other in Tsu.	I have two sons. One is in Nara and the other in Tsu.	True	True	0.46919632	778	778, 284, 1	1.0	778
202	Beszélhetnénk erről később?	Could we talk about this later?	Could we talk about this later?	True	True	0.6884105	500	500, 914, 650	1.0	500
203	Szavazással döntünk.	I scratched my records.	We'll decide by voting.	False	False	0.7694199	45	45, 389, 570	0	285
204	Semmi más nem kell..., csak egy új nadrág.	I don't need anything... just a new pair of pants.	I don't need anything... just a new pair of pants.	True	True	0.714561	116	116, 322, 785	1.0	116
205	A szemétláda ellopta a hátizsákom, megette a szendvicsem és beleszart a termoszomba.	The doctor has taken a swab from the mucous membrane.	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	False	False	0.5970472	886	886, 106, 275	0	828
206	Tomi aláírta az iratot.	Tom signed the document.	Tom signed the document.	True	True	0.6390302	129	129, 766, 127	1.0	129
207	Nagyon hideg van ebben a szobában, igaz?	There is a big hole in your stocking.	It's very cold in this room, isn't it?	False	True	0.6254709	152	152, 194, 867	0.3333333333333333	867
208	A Sinano hosszabb, mint bármely más Japán folyó.	The Shinano is longer than any other river in Japan.	The Shinano is longer than any other river in Japan.	True	True	0.40331233	807	807, 215, 464	1.0	807
209	A pénz minden rossz gyökere.	Love of money is the root of all evil.	Money is the root of all evil.	False	True	0.6878549	977	977, 931, 966	0.3333333333333333	966
210	Gyuri bácsi nem jött hozzánk soha üres kézzel látogatóba.	Uncle George never visited us without some present.	Uncle George never visited us without some present.	True	True	0.6415229	942	942, 162, 673	1.0	942
211	Már bekövetkezett.	This isn't going to end well.	It's already happened.	False	False	0.8277632	73	73, 624, 78	0	634
212	Fel fog robbanni.	It's going to explode.	It's going to explode.	True	True	0.784868	389	389, 360, 560	1.0	389
213	Az eszperantó egy tervezett, nemzetközi nyelv.	Esperanto is an international planned language.	Esperanto is an international planned language.	True	True	0.55735576	748	748, 739, 741	1.0	748
214	Atatürk 1881-ben született Szalonikiben.	Atatürk was born in 1881, Thessaloniki	Atatürk was born in 1881, Thessaloniki	True	True	0.46048594	610	610, 214, 228	1.0	610
215	Nem akart megbántani.	I can't put up with his insults any longer.	He didn't mean to hurt you.	False	False	0.7432132	207	207, 673, 639	0	147
216	Az a gyerek mindig mosolyog.	It'll be forgotten in a few months' time.	She is always smiling.	False	False	0.756477	322	322, 162, 824	0	138
217	A fiam mindig nagyon független volt.	My son has always been very independent.	My son has always been very independent.	True	True	0.7205727	161	161, 295, 554	1.0	161
218	Érdekelnek a virágok?	Are you interested in flowers?	Are you interested in flowers?	True	True	0.7592404	985	985, 359, 213	1.0	985
219	Akarod, hogy hívjak egy taxit?	Can your brother drive a car?	Would you like me to call a taxi?	False	False	0.6780696	388	388, 858, 875	0	314
220	Nagy veszteségnél jobb a kis nyereség.	Better a small gain than a great loss.	Better a small gain than a great loss.	True	True	0.6696185	397	397, 974, 801	1.0	397
221	Tomnak nincs láza.	She trusts him with her life.	Tom doesn't have a fever.	False	False	0.7598654	365	365, 505, 555	0	182
222	Miért kérdezed?	Did you get anything from them?	Why do you ask?	False	False	0.76923645	385	385, 319, 740	0	519
223	Szóról szóra fordította le.	She translated it word for word.	She translated it word for word.	True	True	0.8072798	108	108, 370, 367	1.0	108
224	Tom nem riad vissza semmilyen harctól, teljesen mindegy, kivel áll szemben.	Tom won't back down from any fight, no matter who he's up against.	Tom won't back down from any fight, no matter who he's up against.	True	True	0.6756594	49	49, 903, 347	1.0	49
225	Nem érdekel, hogy ki korán kel, aranyat lel, én aludni akarok.	If the world weren't in the shape it is now, I could trust anyone.	I don't care if the early bird gets the worm, I want to sleep.	False	False	0.64395404	903	903, 436, 825	0	223
226	Sem az eszperantó, sem az interlingua nem alkalmaz kettős tagadást.	Neither Esperanto nor Interlingua employ double negative.	Neither Esperanto nor Interlingua employ double negative.	True	True	0.5444045	674	674, 748, 741	1.0	674
227	A gépi fordítás nem megbízható.	This noise is unbearable.	You can't trust computer translation.	False	False	0.64339185	20	20, 377, 41	0	708
228	Úgy tűnik, hogy ez a marhaszelet véres. Kíváncsi vagyok, elég sokáig sütötték-e.	"""It must be great to be tall."" ""Do you think so? It's not really that great. You keep bumping your head on the ceiling."""	This steak seems rare. I wonder if it was cooked long enough.	False	False	0.5444344	516	516, 984, 825	0	745
229	Tom mindig panaszkodik, hogy nincs elég szabad ideje.	Tom is always complaining that he doesn't have enough free time.	Tom is always complaining that he doesn't have enough free time.	True	True	0.6982939	203	203, 374, 31	1.0	203
230	Tom a huszadik születésnapját ünnepelte a múlt héten.	Tom celebrated his twentieth birthday last week.	Tom celebrated his twentieth birthday last week.	True	True	0.5742631	190	190, 796, 236	1.0	190
231	Büszkének kellene lenned.	She's a cold-hearted bitch.	You should be proud.	False	False	0.85058916	824	824, 558, 823	0	992
232	Nem tudtad, hogy Tom homoszexuális?	You didn't know Tom was gay?	You didn't know Tom was gay?	True	True	0.6236373	740	740, 354, 107	1.0	740
233	Nem dolgoztatod meg a tested eléggé.	You must do it.	You don't get enough exercise.	False	False	0.7374555	539	539, 375, 38	0	733
234	Az érdekeink ütköznek az övékkel.	They are in the way.	Our interests conflict with theirs.	False	False	0.77512205	642	642, 904, 931	0	632
235	Kaptál tőlük bármit is?	Did you get anything from them?	Did you get anything from them?	True	True	0.7046864	385	385, 304, 725	1.0	385
236	Szomorúan mosolyogva beszéli kezdett.	She made up her mind to go to America.	Smiling sadly, she began to talk.	False	False	0.7832525	498	498, 367, 71	0	976
237	Hol van a szennyes?	Who is sick?	Where is the laundry?	False	True	0.6686089	400	400, 633, 890	0.5	633
238	Ma este későn kell vacsoráznunk a találkozó miatt.	They were hung up in a traffic jam for half an hour.	Tonight we have to eat dinner late because of the meeting.	False	False	0.66905177	995	995, 78, 162	0	384
239	Tökéletesre fejlesztette a nehéz esetű vevőkkel való bánásmódot.	Sexual harassment can be a serious problem in the workplace.	She has perfected the art of handling difficult customers.	False	True	0.6468481	974	974, 767, 794	0.5	767
240	Isten ments, hogy Tommal történjen valami!	It's going to explode.	God forbid that anything should happen to Tom.	False	False	0.67365396	389	389, 769, 485	0	56
241	Ez nagy hiba volt.	This was a big mistake.	This was a big mistake.	True	True	0.57326853	855	855, 20, 289	1.0	855
242	Tomi gazdagabb Marinál.	Tom is richer than Mary.	Tom is richer than Mary.	True	True	0.75353944	695	695, 449, 843	1.0	695
243	A hajó tegnap áthaladt az egyenlítőn.	That ship crossed the equator yesterday.	That ship crossed the equator yesterday.	True	True	0.7249751	544	544, 149, 6	1.0	544
244	Japánból jött.	She is from Japan.	She is from Japan.	True	True	0.70986414	427	427, 537, 498	1.0	427
245	Tom most egy könyvet ír.	Tom is writing a book.	Tom is writing a book.	True	True	0.50350773	816	816, 715, 243	1.0	816
246	A személyiség és vértípus közti kapcsolat tudományosan nem bizonyított.	A connection between personality and blood type has not been scientifically proven.	A connection between personality and blood type has not been scientifically proven.	True	True	0.468858	731	731, 974, 730	1.0	731
247	Szeretnéd tudni, hogy csináltam?	How long did it take you to write this book?	Would you like to know how I did that?	False	False	0.7186992	442	442, 38, 618	0	474
248	Pihentünk egy kicsit.	There is a big hole in your stocking.	We rested for a while.	False	False	0.7456987	152	152, 828, 626	0	260
249	Nem örült neki Tom.	No one is listening to you.	Tom wasn't pleased.	False	False	0.80074334	689	689, 942, 50	0	918
250	Ne mondd ki ezt a szót.	Don't forget to write the zip code.	Avoid saying this word.	False	False	0.6931865	820	820, 617, 461	0	24
251	Inkább tartanék macskát, mint kutyát.	I would rather have a cat than a dog.	I would rather have a cat than a dog.	True	True	0.65465045	105	105, 374, 479	1.0	105
252	Tom megvakartatta Marival a hátának azt a részét, amelyet nem ért el.	Tom got Mary to scratch the part of his back he couldn't reach.	Tom got Mary to scratch the part of his back he couldn't reach.	True	True	0.5832865	106	106, 775, 360	1.0	106
253	Tom a délutánt Maryvel töltötte.	Tom spent the afternoon with Mary.	Tom spent the afternoon with Mary.	True	True	0.5857134	869	869, 317, 230	1.0	869
254	Részeg vagy vagy mi?	Which country are you from?	Are you drunk or something?	False	True	0.7419169	890	890, 385, 981	0.3333333333333333	981
255	Tom azt mondta, hogy használhatom a számítógépét.	Tom told me that I could use his computer.	Tom told me that I could use his computer.	True	True	0.5638702	571	571, 677, 820	1.0	571
256	A nyelvem hegyén van a szó.	The word is on the tip of my tongue.	The word is on the tip of my tongue.	True	True	0.68386364	461	461, 152, 644	1.0	461
257	Az életét bízná rá.	She trusts him with her life.	She trusts him with her life.	True	True	0.77143407	365	365, 468, 505	1.0	365
258	Éhesek.	They are hungry.	They are hungry.	True	True	0.9150287	891	891, 573, 967	1.0	891
259	Tom csak horgászni akar.	Peter is buying a tomcat.	Fishing is the only thing Tom wants to do.	False	True	0.60956216	715	715, 374, 505	0.5	374
260	Olyan képet vág, hogy legszívesebben bemosnál neki egyet.	Mary is so nice a girl that she is loved by everybody.	He's making the kind of face you want to punch.	False	False	0.7026181	970	970, 38, 431	0	755
261	Ezt hosszú csend követte.	She kept crying all night long.	There followed a long silence.	False	False	0.70445466	329	329, 673, 995	0	234
262	Az emberek saját földet akarnak.	People want to own land.	People want to own land.	True	True	0.5807073	110	110, 891, 548	1.0	110
263	Néha különös fiúnak látszik.	He has too many books.	Sometimes he can be a strange guy.	False	False	0.6787702	833	833, 137, 318	0	898
264	Sztár vagy.	Tom tricked us again.	You're a star.	False	False	0.9165757	841	841, 454, 121	0	135
265	Tudok gitározni.	I can play the guitar.	I can play the guitar.	True	True	0.7697923	156	156, 724, 916	1.0	156
266	Az inge szürke, a nyakkendője sárga volt.	His shirt was gray and the tie was yellow.	His shirt was gray and the tie was yellow.	True	True	0.5536003	186	186, 252, 877	1.0	186
267	Meg kell nézned ezt a filmet.	You have to see this movie.	You have to see this movie.	True	True	0.71455264	625	625, 725, 941	1.0	625
268	Ördögien jól táncol az idős nagymamád!	Your old grandma dances well.	Your old grandma dances well.	True	True	0.65892065	344	344, 758, 421	1.0	344
269	Nem tudom, hogy miért csináltam ezt.	I didn't know where it came from.	I don't know why I did that.	False	False	0.6622075	521	521, 595, 532	0	837
270	Pont most történt egy baleset.	I have worked for one company where the payroll was snatched on a dark winter's night.	An accident just happened.	False	True	0.70167494	192	192, 369, 835	0.5	369
271	Tomi nem néz háborús filmeket.	Tom doesn't watch war movies.	Tom doesn't watch war movies.	True	True	0.5837554	944	944, 805, 699	1.0	944
272	A következő kereszteződésnél jobbra!	This is the last train.	Turn right at the next intersection.	False	False	0.87305677	237	237, 780, 617	0	224
273	Elmész Tomival?	How about a smoke?	Will you go with Tom?	False	False	0.82526135	802	802, 675, 660	0	304
274	Tamás nem ismer téged.	I know that John is honest.	Tom doesn't know you.	False	False	0.87732446	82	82, 841, 876	0	50
275	Egész nap teniszeztem.	I played tennis all day.	I played tennis all day.	True	True	0.7841364	238	238, 581, 162	1.0	238
276	Ha nagy leszek, király akarok lenni.	When I grow up, I want to be a king.	When I grow up, I want to be a king.	True	True	0.69848895	436	436, 897, 706	1.0	436
277	Várj egy kicsit!	Son of a bitch!	Wait one second.	False	False	0.73126554	818	818, 835, 433	0	3
278	Rossz a leheleted.	He bade us welcome.	You have foul breath.	False	True	0.8213599	450	450, 125, 738	0.3333333333333333	738
279	Mennyit keres havonta?	Can your brother drive a car?	How much money does he make a month?	False	False	0.7613342	388	388, 69, 385	0	751
280	Ez nagy összeg.	Better a small gain than a great loss.	It's a large amount.	False	True	0.79348433	397	397, 17, 780	0.5	17
281	Tomi aláírta a papírokat.	Tom signed the document.	Tom signed the papers.	False	True	0.5695554	129	129, 128, 127	0.5	128
282	Bár a Föld felületének csupán két százalékát borítják őserdők, ott él a világon fellelhető állat-, növény- és rovarfaj fele.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	True	True	0.32021713	278	278, 774, 640	1.0	278
283	Szeretem a leveseket sok zöldséggel.	There is a big hole in your stocking.	I like soups with lots of vegetables.	False	False	0.6797018	152	152, 383, 36	0	390
284	El kellett neki mondania.	He begged us to go with him.	He must have told her.	False	True	0.8718765	514	514, 22, 784	0.5	22
285	Sírsz?	Is Laurie at home?	Are you crying?	False	False	0.8731365	345	345, 675, 400	0	301
286	Menekülnöd kell.	Don't step on the broken glass.	You must escape.	False	False	0.9566183	591	591, 87, 139	0	432
287	Engem senki sem szeret.	No one is listening to you.	Nobody loves me.	False	False	0.70579505	689	689, 832, 38	0	698
288	Klabaster és Gizmo macskák.	Klabaster and Gizmo are cats.	Klabaster and Gizmo are cats.	True	True	0.37873065	158	158, 58, 975	1.0	158
289	Abba kell hagyni az időpocsékolást.	You need to stop wasting time.	You need to stop wasting time.	True	True	0.7013457	916	916, 6, 151	1.0	916
290	Ne bámulj engem.	Teach judo to me.	Stop staring at me.	False	False	0.79419696	326	326, 491, 166	0	302
291	Te hiszel a szellemekben?	Why are you under the desk?	Do you believe in the existence of ghosts?	False	True	0.6956036	702	702, 178, 270	0.3333333333333333	270
292	Úgy gondolom, meg tudom csinálni.	To tell the truth, I've already seen that movie.	I think I can do it.	False	False	0.67852235	532	532, 38, 207	0	743
293	Ez komoly?	Is it serious?	Is it serious?	True	True	0.7965511	682	682, 8, 802	1.0	682
294	Ezt a mondatot körülbelül egy órával ezelőtt az utcán hallottam.	I heard this sentence on the street about an hour ago.	I heard this sentence on the street about an hour ago.	True	True	0.55364776	208	208, 193, 383	1.0	208
295	Mérgesen lépett fel vele szemben.	I was humiliated in public.	She kicked him hard.	False	False	0.80193543	249	249, 318, 77	0	538
296	Szörnyen fontos.	It's terribly important.	It's terribly important.	True	True	0.7822578	290	290, 690, 704	1.0	290
297	Bejött Tom.	Tom tricked us again.	Tom walked inside.	False	False	0.79656374	841	841, 839, 882	0	911
298	Valaki ellopta az utazási csekkjeimet.	Tom squandered his entire inheritance.	Someone stole my travelers checks.	False	False	0.6934612	796	796, 62, 931	0	396
299	A repülőtér egy karnyújtásnyira található.	The airport is close at hand.	The airport is close at hand.	True	True	0.7016624	838	838, 848, 13	1.0	838
300	Van egy nagy lyuk a zoknidon.	There is a big hole in your stocking.	There is a big hole in your stocking.	True	True	0.7218634	152	152, 360, 173	1.0	152
301	Át fog költözni Új-Zélandba.	She will be relocated to New Zealand.	She will be relocated to New Zealand.	True	True	0.5732671	537	537, 498, 322	1.0	537
302	Nem volt víz a kútban.	There was no water in the well.	There was no water in the well.	True	True	0.47126508	149	149, 639, 152	1.0	149
303	Ez a téma rendkívül ellentmondásos.	It is unfortunately true.	This subject is extremely controversial.	False	False	0.5937747	404	404, 613, 522	0	980
304	Ha mérges vagy, számolj tízig, ha nagyon mérges vagy, százig.	When angry, count ten; when very angry, a hundred.	When angry, count ten; when very angry, a hundred.	True	True	0.745345	965	965, 201, 820	1.0	965
305	Azt javasoltam, hogy azonnal kezdjünk hozzá.	I suggested that we should start at once.	I suggested that we should start at once.	True	True	0.68653154	100	100, 514, 783	1.0	100
306	Nem szidhatlak. Az én hibám volt.	I kept my word.	I can't blame you. It was my fault.	False	False	0.6922066	627	627, 445, 119	0	870
307	Csendesedett a szél.	The noise gets on my nerves.	The wind has dropped.	False	False	0.7049751	166	166, 603, 389	0	562
308	Vissza kell menned.	You can do it from the outside.	You must go back.	False	False	0.77370954	810	810, 569, 619	0	664
309	Ne gyere későn, oké?	Don't come late, okay?	Don't come late, okay?	True	True	0.73284245	146	146, 322, 769	1.0	146
310	Autóval mentek az állomásra.	They went to the station by car.	They went to the station by car.	True	True	0.57853127	169	169, 590, 995	1.0	169
311	Tom megváltoztatta a véleményét?	Tom said he thought he knew what the problem was.	Did Tom change his opinion?	False	True	0.642357	630	630, 67, 660	0.3333333333333333	660
312	Másik államban él.	He lives in another state.	He lives in another state.	True	True	0.608073	214	214, 456, 700	1.0	214
313	Tom azt mondja, soha többé nem megy el.	Now that Mary has left, Tom is happier.	Tom says he'll never go again.	False	False	0.66657984	347	347, 203, 171	0	656
314	Egy spanyol emberrel dolgozom.	I'm working with a Spaniard.	I'm working with a Spaniard.	True	True	0.64767075	719	719, 747, 192	1.0	719
315	Clinton akkoriban Arkansas kormányzója volt.	Mr. Clinton was governor of Arkansas at the time.	Mr. Clinton was governor of Arkansas at the time.	True	True	0.5435014	75	75, 77, 414	1.0	75
316	Az éjszakába nyúlóan vitatkoztunk a dologról.	They are looking at only the sunny side of the American economy.	We discussed the matter far into the night.	False	True	0.65350914	931	931, 383, 282	0.3333333333333333	282
317	El tudod hinni, hogy Tom még csak tizenhárom?	Can you believe Tom is still only thirteen?	Can you believe Tom is still only thirteen?	True	True	0.61286426	497	497, 347, 785	1.0	497
318	Túl sokat iszol.	You have foul breath.	You drink too much.	False	False	0.76290226	738	738, 558, 375	0	704
319	Tom nem akart válaszolni a kérdésre.	Tom didn't want to answer the question.	Tom didn't want to answer the question.	True	True	0.5723381	67	67, 630, 124	1.0	67
320	Amikor kinyitotta az ajtót, azonnal érezte, hogy ég valami.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	The instant he opened the door, he smelt something burning.	False	True	0.593735	978	978, 842, 630	0.5	842
321	Hamlet talán nem akart megházasodni. Akárhogy is, Hamlet csak egy volt, de sok ember megegyezik ebben vele.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	True	True	0.52125394	727	727, 318, 457	1.0	727
322	Elővigyázatosnak kell lenned.	To be perfect she lacked just one defect.	You must be cautious.	False	False	0.85111713	540	540, 767, 894	0	583
323	Ami engem illet, nincs semmi hozzáfűznivalóm.	There is nothing to be scared of.	As for me, I have nothing to say.	False	False	0.74928355	38	38, 535, 56	0	513
324	Gyere már, dolgunk van.	You are drunk!	Come on, we have work to do.	False	False	0.7102132	612	612, 758, 706	0	691
325	Ideülhetek?	Did I miss something?	May I sit here?	False	False	0.8612119	39	39, 359, 835	0	705
326	A rózsák jó illatúak.	She likes oranges.	Roses smell sweet.	False	False	0.6241435	699	699, 471, 877	0	123
327	Sok a könyv.	Life is a bitch.	There are many books, aren't there?	False	False	0.81913877	821	821, 689, 558	0	477
328	Legyen szíves, itt írja alá.	Here's a towel that you can use.	Could you just sign right here, please?	False	False	0.724617	617	617, 364, 707	0	256
329	Az emberi agy körülbelül három fontot nyom.	The human brain weighs about three pounds.	The human brain weighs about three pounds.	True	True	0.5374937	686	686, 919, 330	1.0	686
330	Azt hiszem orvoshoz kellene menned.	He begged us to go with him.	I think you should see a doctor.	False	False	0.7899041	514	514, 554, 824	0	15
331	Hogy tetszett?	Who told him that?	How did you like it?	False	False	0.72151136	499	499, 39, 660	0	144
332	Elszégyellte magát amiatt, amit látott.	He felt ashamed about what he saw.	He felt ashamed about what he saw.	True	True	0.6391759	40	40, 38, 825	1.0	40
333	Attól tartok, ez az igazság.	I fear that is the truth.	I fear that is the truth.	True	True	0.72107863	895	895, 491, 532	1.0	895
334	A doktornő mintát vett a nyálkahártyából.	The doctor has taken a swab from the mucous membrane.	The doctor has taken a swab from the mucous membrane.	True	True	0.515787	886	886, 917, 120	1.0	886
335	A 23-as jobban áll rajtad.	The 23 fits you better.	The 23 fits you better.	True	True	0.82829356	375	375, 642, 769	1.0	375
336	Ez van, ezt kell szeretni.	I got over it. You should, too.	That's the way the cookie crumbles.	False	False	0.7522671	784	784, 38, 988	0	83
337	Néhény embert nem kellene a kormányhoz engedni.	Some people shouldn't be allowed to drive.	Some people shouldn't be allowed to drive.	True	True	0.6419114	960	960, 568, 38	1.0	960
338	Mari leborotválta a lábát.	Tom got Mary to scratch the part of his back he couldn't reach.	Mary shaved her legs.	False	True	0.6812625	106	106, 775, 862	0.3333333333333333	862
339	Rémálmom volt.	Tom was mad.	I had a nightmare.	False	False	0.87235	915	915, 607, 238	0	173
340	Kölcsönadtál egy könyvet.	Tom is writing a book.	You lent a book.	False	False	0.76552904	816	816, 715, 322	0	364
341	Kimehetek játszani?	May I go out to play?	May I go out to play?	True	True	0.7478409	113	113, 39, 705	1.0	113
342	A macskák nem szeretnek vizesek lenni.	They are hungry.	Cats dislike being wet.	False	True	0.6256701	891	891, 352, 877	0.5	352
343	Maryt elrabolták a kalózok.	She allegedly killed him.	Mary was kidnapped by pirates.	False	False	0.6093197	16	16, 43, 360	0	157
344	Őszintén remélem, hogy hamar meggyógyul.	There is nothing to be scared of.	I sincerely hope that you will soon recover from your illness.	False	False	0.703794	38	38, 389, 347	0	310
345	Mosás közben egy óvszert talált a fia farzsebében.	While doing the wash she found a condom in the back pocket of her son's pants.	While doing the wash she found a condom in the back pocket of her son's pants.	True	True	0.5873618	275	275, 493, 886	1.0	275
346	Hála istennek, ateista vagyok.	Thank God I am an atheist.	Thank God I am an atheist.	True	True	0.63381624	601	601, 887, 554	1.0	601
347	A parkban tömeg volt.	There were a crowd of people in the park.	There were a crowd of people in the park.	True	True	0.5898826	463	463, 185, 149	1.0	463
348	Ki beteg?	Who is sick?	Who is sick?	True	True	0.7945516	400	400, 345, 675	1.0	400
349	Ő egy igazi kurva.	He is a man of weak character.	She's a complete bitch.	False	True	0.68506384	860	860, 484, 823	0.3333333333333333	823
350	Aki nem ismer idegen nyelveket, semmit sem tud a sajátjáról.	Anyone who doesn't know foreign languages knows nothing of his own.	Anyone who doesn't know foreign languages knows nothing of his own.	True	True	0.56219065	832	832, 689, 457	1.0	832
351	A gyerekek imádnak a homokban ásni.	Animals inhabit the forest.	Children love to dig in the sand.	False	False	0.5966871	774	774, 891, 904	0	174
352	Nagy fiú vagy, viselkedj!	Now you are a big boy, behave yourself.	Now you are a big boy, behave yourself.	True	True	0.7152989	706	706, 830, 817	1.0	706
353	Jól érzem magam a saját bőrömben.	I feel good in my own skin.	I feel good in my own skin.	True	True	0.67752457	659	659, 38, 719	1.0	659
354	Sok ember van a parkban.	There are a lot of people in the park.	There are a lot of people in the park.	True	True	0.58589387	185	185, 463, 94	1.0	185
355	Lementem a lifttel.	You lent a book.	I went down by elevator.	False	False	0.7580476	364	364, 779, 375	0	483
356	"Ne tekints rám többé úgy, mint egy ""normális"" személyre!"	There is nothing to be scared of.	Don't treat me as common people.	False	False	0.6599184	38	38, 554, 671	0	527
357	Útját kell állnod.	You must stop him.	You must stop him.	True	True	0.8492018	569	569, 491, 916	1.0	569
358	Azt mondtam nekik, hogy rendben vagyok.	This is also part of your work, as I told you before.	I told them I was fine.	False	False	0.69524217	52	52, 988, 769	0	850
359	Később ma még ő is visszautazik.	He is also returning late today.	He is also returning late today.	True	True	0.6882992	435	435, 700, 656	1.0	435
360	Kérlek, ne keress!	Please, give me your address.	Please don't try to find me.	False	True	0.7425976	386	386, 231, 381	0.5	231
361	Köszönöm, hogy segítettél.	To tell the truth, I've already seen that movie.	Thanks for helping me.	False	True	0.7742152	532	532, 622, 988	0.5	622
362	És mégis, az ellenkezője is mindig igaz.	And yet, the contrary is always true as well.	And yet, the contrary is always true as well.	True	True	0.74164796	549	549, 201, 535	1.0	549
363	Mindenki elszótlanodott.	Everyone was speechless.	Everyone was speechless.	True	True	0.7447698	271	271, 558, 514	1.0	271
364	Az az érzésem, senki sem foglalkozik olyan sokat a hangsúlyozással, mint az oroszok.	I've got a feeling that nobody cares about their accent as much as the Russians.	I've got a feeling that nobody cares about their accent as much as the Russians.	True	True	0.60141087	984	984, 903, 201	1.0	984
365	Találkoztunk mi már?	Have we met?	Have we met?	True	True	0.8044503	541	541, 725, 66	1.0	541
366	Nem tudtam, honnan jött.	I knew you could do it, Tom.	I didn't know where it came from.	False	False	0.7394123	210	210, 673, 354	0	521
367	Nem emelte fel a kezét.	He did not put up his hand.	He did not put up his hand.	True	True	0.67240906	721	721, 120, 531	1.0	721
368	Pihennie kellett.	Everyone was speechless.	He needed to rest.	False	False	0.84210956	271	271, 6, 580	0	788
369	Megkértem, hogy randizzon velem, de nemet mondott.	He begged us to go with him.	I asked him out, but he said no.	False	False	0.6422267	514	514, 465, 571	0	777
370	Tomnak soha többé nem kell Mary miatt aggódnia.	He is madly jealous of his woman.	Tom doesn't have to worry about Mary anymore.	False	False	0.66660964	318	318, 58, 56	0	180
371	Nincs rá időm, hogy segítsek neked a munkádban.	There is nothing to be scared of.	I have no time to help you with the work.	False	True	0.6843264	38	38, 70, 925	0.5	70
372	Hol tudunk parkolni?	What are you going to use this car for?	Where can we park?	False	True	0.715894	600	600, 863, 943	0.3333333333333333	943
373	Nem alszom ágyban.	I kept my word.	I don't sleep in a bed.	False	False	0.7599834	627	627, 696, 673	0	87
374	Már megint itt van a karácsony?	Where is the laundry?	Is it Christmas again already?	False	True	0.71955526	633	633, 577, 650	0.5	577
375	Tom egy csónakban lakik.	Peter is buying a tomcat.	Tom lives on a boat.	False	True	0.56226015	715	715, 878, 816	0.5	878
376	Szándékosan megpróbálsz összezavarni?	Are you intentionally trying to confuse me?	Are you intentionally trying to confuse me?	True	True	0.72779346	566	566, 820, 614	1.0	566
377	Vírussal fertőzött a számítógéped.	Your computer is infected with a virus.	Your computer is infected with a virus.	True	True	0.605885	42	42, 886, 120	1.0	42
378	Olyan türelmetlen vagy velem.	I saw somebody steal the merchandise.	You're so impatient with me.	False	False	0.81744874	835	835, 38, 899	0	901
379	Betti szereti a klasszikus zenét.	Betty likes classical music.	Betty likes classical music.	True	True	0.4767077	305	305, 694, 716	1.0	305
380	A kérésedet elutasították.	The photograph was falsified.	Your request is denied.	False	False	0.57832885	41	41, 604, 377	0	923
381	Örülök, hogy találkoztunk.	We know each other quite well.	It's nice to see you.	False	False	0.7658305	66	66, 100, 219	0	168
382	Az autó lerobbant, úgyhogy gyalogolnunk kellett.	The car broke down, so that we had to walk.	The car broke down, so that we had to walk.	True	True	0.5868077	267	267, 6, 825	1.0	267
383	Megteszem, ha megfizetik.	You must stop him.	I'll do it if they pay me.	False	False	0.728379	569	569, 825, 210	0	97
384	A sikere részben a szerencsének köszönhető.	His success was due in part to good luck.	His success was due in part to good luck.	True	True	0.7083421	331	331, 801, 532	1.0	331
385	Megadom neked a honlaphoz a linket.	I'll give you the link to the website.	I'll give you the link to the website.	True	True	0.77390444	658	658, 779, 364	1.0	658
386	Én vagyok a legjobb.	I'm the best.	I'm the best.	True	True	0.7251024	366	366, 210, 615	1.0	366
387	Ha a világ nem olyan lenne, mint most, akkor mindenkiben bízhatnék.	If the world weren't in the shape it is now, I could trust anyone.	If the world weren't in the shape it is now, I could trust anyone.	True	True	0.6134107	903	903, 931, 925	1.0	903
388	Tamás valahol errefelé lakik.	Tom went outside.	Tom lives around here somewhere.	False	True	0.71642065	909	909, 911, 430	0.3333333333333333	430
389	Hoznál nekem egy pohár vizet?	Would you fetch me a glass of water?	Would you fetch me a glass of water?	True	True	0.6870098	247	247, 462, 388	1.0	247
390	Ez a kedvenc kifejezésem.	It's terribly important.	That's my favorite expression.	False	False	0.8572203	290	290, 554, 820	0	687
391	A fiú a barátaival úszik.	The boy is swimming with his friends.	The boy is swimming with his friends.	True	True	0.52912104	994	994, 505, 878	1.0	994
392	Nevettek és sírtak egyszerre.	They laughed and cried at the same time.	They laughed and cried at the same time.	True	True	0.75203085	924	924, 351, 727	1.0	924
393	A képen két férfi és egy nő áll egy fa mellett.	There are two men and a woman standing next to a tree in the picture.	There are two men and a woman standing next to a tree in the picture.	True	True	0.44694543	44	44, 678, 553	1.0	44
394	Mindig mosolyog.	I study about two hours every day.	She smiles a lot.	False	False	0.85696363	330	330, 713, 919	0	137
