	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
184	Er líf eftir dauðann?	Was he right ?	Is there life after death ?	False	False	1.5847155	507	507, 721, 662	0	552
185	Samræðissjúkdómar eru aðeins eitt af þeim mýmörgu vandamálum sem hinn siðlausi getur orðið fyrir: Sundruð eða ótrygg hjónabönd, síendurteknar ástarsorgir, ótti við þungun, vantraust til annarra.	Sexually transmitted diseases are just a part of a constellation of problems the promiscuous may encounter : broken or insecure marriages , repeated heartbreak , fear of pregnancy , distrust of others .	Sexually transmitted diseases are just a part of a constellation of problems the promiscuous may encounter : broken or insecure marriages , repeated heartbreak , fear of pregnancy , distrust of others .	True	True	1.4829142	597	597, 727, 118	1.0	597
186	Hvert fóru þessar sálir þegar líkaminn dó, að sögn Platons?	Who has dullness of eyes ?	According to Plato , where did these souls go when the body died ?	False	False	1.5234483	545	545, 222, 974	0	163
187	""" DJARFLEG ný kynslóð ofursnjallra tölva er að taka á sig mynd í rannsóknastofum gervigreindarinnar, "" segir tímaritið High Technology."	“ A bold new breed of supersmart computers is taking shape in artificial intelligence laboratories , ” says High Technology .	“ A bold new breed of supersmart computers is taking shape in artificial intelligence laboratories , ” says High Technology .	True	True	1.5382216	522	522, 757, 140	1.0	522
188	Enn sem komið er virðast læknavísindin ekki geta boðið upp á neitt betra en að vinna gegn einkennunum.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	For the time being , the best medical science has to offer is symptomatic relief .	False	False	1.5869414	118	118, 714, 896	0	650
189	Að minnsta kosti tvær skýringar eru mögulegar . Önnur er sú sem sumir sálfræðingar gefa þess efnis að heili manns í nálægð dauðans rifji upp og búi sér til myndir undir álaginu samfara nálægðinni við dauðann.	Who has contentions ?	Basically , there are at least two possibilities ​ — one is that presented by some psychologists to the effect that the still - active brain of the near - dead person recalls and forms images under the stresses of the near - death experience .	False	False	1.6281412	35	35, 142, 712	0	894
190	Í næstu atrennu skyldi herinn vinna borgina.	With what result ?	The next time these armies would prove successful .	False	False	1.651524	677	677, 404, 590	0	585
191	En tilfinningastríðið lengir aðeins þjáningarnar, oft með því að hleypa sjúkdómnum upp aftur.	Thus even God - fearing , right - living people at times find themselves the victims of devastating illness .	Yet such emotional turmoil merely prolongs the cycle of suffering , often by triggering further recurrences of the disease . Why Called Incurable	False	False	1.5764551	169	169, 133, 384	0	319
192	Einnig hefur verið veruleg aukning jarðskjálfa á þessari öld.	There , in the Cave of Elephanta , a cross can be seen over the head of a figure engaged in massacring infants .	This century has also experienced a marked increase in earthquakes .	False	False	1.6206788	26	26, 222, 651	0	829
193	Hefur þetta biblíufélag, á þeim 100 árum sem liðin eru frá 13 . desember árið 1884, framfylgt þeim yfirlýsta tilgangi stofnskrár sinnar að prédika fagnaðarerindið um Guðsríki öllum þjóðum?	In the 100 years that have elapsed since December 13 , 1884 , has this Bible Society effectively fulfilled its chartered purpose to preach the gospel of God’s Kingdom to all the nations ?	In the 100 years that have elapsed since December 13 , 1884 , has this Bible Society effectively fulfilled its chartered purpose to preach the gospel of God’s Kingdom to all the nations ?	True	True	1.4568228	987	987, 384, 985	1.0	987
194	Nokkrir biblíuspádómar og uppfylling þeirra	The apostle John added : “ Guard yourselves from idols . ”	Some Bible Prophecies and Their Fulfillment	False	False	1.5859044	384	384, 737, 420	0	790
195	Komið getur að því að örugg prófunaraðferð til að finna AIDS - mengað blóð uppgötvist.	In time , an effective test to screen AIDS - contaminated blood may be announced .	In time , an effective test to screen AIDS - contaminated blood may be announced .	True	True	1.5802672	477	477, 50, 350	1.0	477
196	""" Babýlon glataði forystuhlutverki sínu og var horfin af vettvangi sögunnar á annarri öld e.Kr . "" — The Great Soviet Encyclopedia, ensk útg . 1974, 4 . bindi, bls."	“ Babylon lost its primacy and finally left the historical arena by the second century A.D . ” ​ — The Great Soviet Encyclopedia , 1974 English ed . , Vol . 4 , p .	“ Babylon lost its primacy and finally left the historical arena by the second century A.D . ” ​ — The Great Soviet Encyclopedia , 1974 English ed . , Vol . 4 , p .	True	True	1.5925124	780	780, 175, 557	1.0	780
197	Hann er jafnvel notaður í sumar tegundir tannkrems, sápu og snyrtivara.	Who has contentions ?	It is even used in some toothpastes , soaps , and cosmetics .	False	False	1.5586749	35	35, 88, 81	0	962
198	Lætur ekki undan síga	This , however , is still far short of having a cure for the malady .	Refusing to Go Away	False	False	1.6638865	50	50, 216, 666	0	25
199	"Athyglisvert er að krossinn, sem Konstantínus á að hafa séð á himni og síðan notað sem hermerki sitt, var ekki latneski krossinn heldur táknið X sem sumir setja í samband við sóldýrkun (Konstantínus var sjálfur sóldýrkandi) og aðrir við samfléttu stafana khí og hró — en það eru fyrstu tveir stafir nafnsins "" Kristur "" á grísku."	The apostle John added : “ Guard yourselves from idols . ”	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	False	False	1.52862	384	384, 988, 114	0	605
200	stig: Veiran tekur völdin af frumukjarnanum og lætur hann framleiða herpes - veirur í þúsundatali.	Step two : The virus takes over the cell’s nucleus to reproduce herpes viruses by the thousands .	Step two : The virus takes over the cell’s nucleus to reproduce herpes viruses by the thousands .	True	True	1.6383163	753	753, 988, 384	1.0	753
201	"Greinin, sem hér hefst, fjallar um sögulegt fordæmi um slíka "" kristilega "" valdbeitingu sem er vert íhugunar."	Many , however , find little fulfillment in casual sex .	The accompanying article discusses a historical example of such a “ Christian ” use of force . It contains some sobering lessons .	False	False	1.5279725	142	142, 216, 527	0	965
202	Tillögur um skurð til forna	A Contrasting Viewpoint	Early Proposals for a Canal	False	False	1.5898777	822	822, 737, 724	0	963
203	Þótt prófun, sem greint hefur verið frá fyrir skömmu, geti komið í veg fyrir að gefið sé AIDS - sýkt blóð, hefur AIDS - hræðslan minnt almenning á að ýmis alvarleg hætta sé samfara blóðgjöfum.	The divorce rate is rising sharply and venereal diseases are epidemic .	While the newly announced test for screening blood may protect the blood supply from AIDS contamination , the AIDS scare has served to remind the public that transfusing blood is a practice that carries with it some serious risks .	False	False	1.5206621	568	568, 745, 118	0	645
204	Að lokum voru þeir fluttir öðru sinni, nú í bráðbirgðabúðir við herstöðina á Kwajalein, einnig Marshall - eyjaklasanum.	Finally they were evacuated a second time , to a temporary camp at the naval base on Kwajalein , also in the Marshall Islands .	Finally they were evacuated a second time , to a temporary camp at the naval base on Kwajalein , also in the Marshall Islands .	True	True	1.4092731	843	843, 590, 686	1.0	843
205	""" Því miður, "" segir dr."	In this respect Dr .	“ Unfortunately , ” says Dr .	False	False	1.5208626	216	216, 564, 729	0	51
206	Hann bætti við: Að sjálfsögðu er ég sem kristinn maður andvígur öllum styrjöldum.	The apostle John added : “ Guard yourselves from idols . ”	He added : “ Naturally , as a Christian I am against all wars .	False	True	1.5413717	384	384, 729, 985	0.3333333333333333	985
207	Þar liggur hann í dvala þar til eitthvað (svo sem streita) vekur hann til lífs á ný.	In this respect Dr .	There it lies dormant until something ( such as stress ) triggers a reactivation of the virus .	False	False	1.5906107	216	216, 524, 862	0	93
208	Ljóðið er kannski löngu gleymt en ekki nafn fjárhirðisins sem sjúkdómurinn er nefndur eftir — Sýfilus.	Papal cross	The poem itself is perhaps long forgotten , but not the chilling name given his shepherd from which the disease itself is named ​ — Syphilus .	False	False	1.5854421	737	737, 427, 523	0	851
209	En það sem skelfdi lesendur þá kallar tæpast fram meira en geispa núna.	In this respect Dr .	But what shocked readers then , now elicits little more than a yawn .	False	False	1.5874007	216	216, 729, 727	0	540
210	Á þinginu í Worms árið 1521 neitaði hann að taka aftur orð sín og var þar með lýstur útlægur úr heilaga rómverska keisaradæminu og neyddist til að fara huldu höfði.	In 1521 at the Diet of Worms he refused to retract , whereupon he was declared an outlaw in the Holy Roman Empire and was forced into hiding .	In 1521 at the Diet of Worms he refused to retract , whereupon he was declared an outlaw in the Holy Roman Empire and was forced into hiding .	True	True	1.5675385	823	823, 737, 766	1.0	823
211	● Tæknimenn neituðu að tengja hljóðnema fyrir AIDS - sjúkling sem hafa átti viðtal við í sjónvarpi.	● Hospital workers have refused to treat AIDS patients .	● Technicians refused to hook up a microphone for an AIDS victim scheduled for an interview on a TV talk show .	False	False	1.5894518	740	740, 677, 844	0	758
212	Hann átti gífurlegan þátt í sameiningu þýsku ríkjanna sem síðar varð.	193 years later	He made a tremendous contribution to the cause of the united German state that later came into being .	False	False	1.6145861	101	101, 216, 521	0	414
213	Margir hafa látið í ljós ótta um að þjóðin kunni að stefna að stjórnleysistímum í kynferðismálum.	Who has contentions ?	Fear is being expressed that the nation may be heading into a time of ‘ sexual anarchy . ’ ”	False	False	1.563685	35	35, 175, 222	0	255
214	"Háskólanemi sagði: "" Menn eru ábyggilega með hugann við AIDS og herpes, en ég held ekki að það hafi á nokkurn hátt bælt niður kynlífsbyltinguna meðal flestra jafnaldra minna . """	Second , he has not failed miserably to make persuasive emissaries for his program of lies about the immortal soul !	Observed one college student : “ I suppose AIDS and herpes are definitely on people’s minds . But I don’t think they have in any way curtailed the sexual revolution among most people my age . ”	False	False	1.5410434	727	727, 216, 527	0	448
215	"Chronicles — News of the Past eftir Israel Eldad og Moshe Aumann gefur sögulega lýsingu á 30 . degi tunglmánaðarins tísrí árið 66 e.o.t .: "" Rómverjar sækja að Jerúsalem, hefja umsátur um borgina . """	Chronicles ​ — News of the Past , by Dr . Israel Eldad and Moshe Aumann , gives a historical account of the 30th of the Jewish month Tishri , 66 C.E . : “ Romans advance on Jerusalem , begin siege of city . ”	Chronicles ​ — News of the Past , by Dr . Israel Eldad and Moshe Aumann , gives a historical account of the 30th of the Jewish month Tishri , 66 C.E . : “ Romans advance on Jerusalem , begin siege of city . ”	True	True	1.4450436	407	407, 729, 384	1.0	407
216	Frásögur guðspjallanna lýsa því skýrt og greinilega að Jesús hafi verið líflátinn með tveim afbrotamönnum og síðar lagður í gröf ríks manns . — Jesaja 53: 9; Lúkas 23: 32; Jóhannes 19: 38 - 42.	The Gospel accounts clearly describe that Jesus was put to death with two criminals and later buried in a rich man’s tomb . ​ — Isaiah 53 : 9 ; Luke 23 : 32 ; John 19 : 38 - 42 .	The Gospel accounts clearly describe that Jesus was put to death with two criminals and later buried in a rich man’s tomb . ​ — Isaiah 53 : 9 ; Luke 23 : 32 ; John 19 : 38 - 42 .	True	True	1.439596	148	148, 384, 599	1.0	148
217	Undir því eru 84.000 rúmmetrar af einhverjum hættulegasta úrgangi í heiminum.	In this respect Dr .	It covers 110,000 cubic yards ( 84,000 cu m ) of some of the most dangerous waste in the world .	False	False	1.5917904	216	216, 410, 982	0	3
218	"Og nú hefur jafnvel hinn kaþólski páfi lagt sitt til málanna í bréfi til Jan Willebrands kardínála í Hollandi þar sem hann talar um "" djúpa trúhneigð "" Lúthers."	And now , in a letter to Cardinal Jan Willebrands of the Netherlands , even the Catholic pope has added his voice , speaking of Luther’s “ deep religiousness . ”	And now , in a letter to Cardinal Jan Willebrands of the Netherlands , even the Catholic pope has added his voice , speaking of Luther’s “ deep religiousness . ”	True	True	1.5218959	161	161, 384, 222	1.0	161
219	Og þú munt vera eins og sá, sem liggur úti í miðju hafi, já, eins og sá, er liggur efst uppi í siglutré.	The prophet Zephaniah answers : “ Seek Jehovah , all you meek ones of the earth . . .	And you will certainly become like one lying down in the heart of the sea , even like one lying down at the top of a mast . ”	False	False	1.4777596	729	729, 384, 567	0	508
220	HELDUR þú að þú hafir ódauðlega sál sem lifir áfram þegar þú deyrð?	The prophet Zephaniah answers : “ Seek Jehovah , all you meek ones of the earth . . .	Or Is It in You ? DO YOU think you have an immortal soul that survives when you die ?	False	False	1.5697843	729	729, 844, 220	0	67
221	Læknar hafa því mátt hafa sig alla við að halda í við farsóttarvöxt samræðissjúkdómanna, jafnvel þótt þeir fullyrði að áhrifarík lyf séu til við næstum öllum þeirra.	The notion that with “ the pill ” and penicillin one can enjoy illicit sex without consequences has been proved a naive absurdity .	Doctors have therefore had a tough time catching up with the epidemic growth of STD’s , even though they claim that effective cures exist for most of them .	False	False	1.5679786	427	427, 142, 425	0	773
222	' En , ' segir þú kannski , ' Biblían mín segir raunverulega að Jesús hafi dáið á krossi . '	The prophet Zephaniah answers : “ Seek Jehovah , all you meek ones of the earth . . .	‘ But , ’ you say , ‘ my Bible actually states that Jesus died on a cross . ’	False	False	1.5083748	729	729, 384, 651	0	155
223	Notuð eru tvö grísk orð um aftökutækið sem Kristur dó á — stauros og xýlon.	Proverbs 23 : 29 - 34 points to some of the reasons why this position is a sound one :	There are two Greek words used for the executional instrument on which Christ died ​ — staurós and xýlon .	False	False	1.5661407	114	114, 81, 273	0	374
224	Einkennin eru þó nógu sakleysisleg í fyrstu, einna líkust inflúensu ásamt máttleysi og því að sjúklingurinn grennist.	Many , however , find little fulfillment in casual sex .	Yet the syndrome starts off innocently enough with flulike symptoms , fatigue and weight loss .	False	False	1.5799931	142	142, 35, 459	0	275
225	Einkum var hættulegt að sigla fyrir suðurodda skagans því að oft var von vondra veðra við Maleashöfða.	The coconuts were of poor quality .	Especially was there danger at the southernmost point of Peloponnese where bad weather and rough seas often are encountered at Cape Malea .	False	False	1.6308563	84	84, 120, 714	0	955
226	Kynslóðin, sem Jesús prédikaði fyrir, yrði látin svara til saka fyrir að úthella blóði spámanna Guðs.	He boldly denounced and refuted the Trinity doctrine , the immortal soul and eternal hellfire teachings .	The very generation to which Jesus preached would be called to account for shedding the blood of God’s prophets .	False	False	1.4992783	988	988, 369, 32	0	194
227	"Brátt mun þetta ríki ' stöðva styrjaldir til endimarka jarðar ' og "" eyða þeim , sem jörðina eyða . "" — Sálmur 46 : 10 ; Opinberunarbókin 11 : 18 ."	Therefore it is nothing inherent in man but , rather , a new creation of those who will reign with Christ in his heavenly Kingdom . ​ — 2 Corinthians 5 : 17 ; Romans 6 : 5 - 11 ; Revelation 14 : 1 , 3 .	Soon that Kingdom will ‘ make wars to cease to the extremity of the earth , ’ and “ bring to ruin those ruining the earth . ” ​ — Psalm 46 : 9 ; Revelation 11 : 18 .	False	False	1.4867386	696	696, 384, 729	0	774
228	Á fáeinum mínútum steig hið stóra, svepplaga ský upp í liðlega 30 kílómetra hæð.	The coconuts were of poor quality .	Within minutes , the huge mushroomlike cloud rose to 100,000 feet ( about 30,500 m ) .	False	False	1.6169958	84	84, 120, 568	0	429
229	Að fá blóðgjafana fúslega til samvinnu hefur hins vegar verið hægara sagt en gert.	In this respect Dr .	Getting voluntary compliance from blood donors , though , has been easier said than done .	False	True	1.5703616	216	216, 618, 292	0.5	618
230	Fimm mánuðum eftir að borgirnar Híróshíma og Nagasaki voru lagðar í rúst með kjarnorkusprengjum valdi bandaríska stjórnin Bikini til að gera frekari kjarnorkutilraunir, og opinber tilkynning þess efnis var gerð í Bandaríkjunum.	The Near - Death Experience ​ — Proof of Immortality ?	Five months after the cities of Hiroshima and Nagasaki were devastated by nuclear bombs , the U.S . government selected Bikini to be the spot for further nuclear experiments , and public announcements to this effect were made in the United States .	False	False	1.4968537	420	420, 686, 488	0	534
231	"Hið trausta heimildarrit Strong's Exhaustive Concordance of the Bible gefur sem aðalmerkingu orðsins stauros "" staur eða stólpi, "" og orðsins xýlon "" timbur, "" "" tré "" eða "" viður . """	Proverbs 23 : 29 - 34 points to some of the reasons why this position is a sound one :	The authoritative Strong’s Exhaustive Concordance of the Bible gives as the primary meaning for staurós “ a stake or post , ” and for xýlon “ timber , ” “ tree ” or “ wood . ”	False	True	1.5674179	114	114, 384, 343	0.3333333333333333	343
232	Nú birtast fréttir og eru gefnar út skýrslur þess efnis að kynsjúkdómar breiðist út um allan hnöttinn sem farsótt.	Papal cross	Now come highly publicized reports that venereal diseases are spreading worldwide at epidemic rates .	False	False	1.5627935	737	737, 459, 81	0	635
233	Segja má að Lúther hafi með þýðingu sinni skapað þá þýsku sem nú er töluð, en áður hafði þýsk tunga skipst niður í mýmargar mállýskur.	One ex - prisoner , who suffered at the Buchenwald concentration camp , stated : “ The working hours were sixteen per day , Sundays and week - days alike .	From the profusion of dialects that existed in his day , Luther virtually created the standard German now spoken .	False	True	1.5554562	937	937, 451, 627	0.3333333333333333	627
234	Hann sagði meira að segja að ' Lúther væri orðinn sameiningartákn alls Þýskalands . '	In this respect Dr .	Speaking at the opening of the above - mentioned exhibition in Nuremberg , he said that Luther had ceased being a “ symbol of division . ”	False	False	1.5542076	216	216, 706, 186	0	735
235	Land gengur ekki kaupum og sölu hjá þeim eins og hjá öðrum þjóðum.	Christians in ancient times succeeded in escaping the trap of sexual immorality .	Nor do they buy and sell land as people in other nations do .	False	True	1.6167519	826	826, 111, 494	0.3333333333333333	494
236	Þeim var gefið að sök að hafa á ólöglegan, glæpsamlegan og yfirvegaðan hátt valdið mótþróa, óhlýðni og neitun herskyldu í land - og sjóher Bandaríkja Ameríku . . . [með því að] dreifa og selja opinberlega um Bandaríki Ameríku bók að nafni' Biblíurannsóknir VII . bindi.	He boldly denounced and refuted the Trinity doctrine , the immortal soul and eternal hellfire teachings .	They were accused of “ the offense of unlawfully , feloniously and wilfully causing insubordination , disloyalty and refusal of duty in the military and naval forces of the United States of America . . . [ by ] distributing and publicly circulating throughout the United States of America a certain book called ‘ Volume VII .	False	False	1.4969954	988	988, 686, 175	0	912
237	Breytt viðhorf	A Contrasting Viewpoint	A Change of Heart	False	False	1.5357821	822	822, 918, 490	0	278
238	FRUMUKJARNI EYÐILAGÐUR	CELL NUCLEUS DESTROYED	CELL NUCLEUS DESTROYED	True	True	1.5505558	516	516, 395, 847	1.0	516
239	"(Medical World News) En fyrir þær á að giska tvær og hálfa til þrjár milljónir fórnarlamba chlamydia - sýkingar í Bandaríkjunum er sjúkdómurinn varla neinn "" annarrar deildar "" sjúkdómur."	AIDS ​ — A New STD ?	( Medical World News ) But to the estimated two - and - a - half to three million victims of chlamydial infections in the United States alone , the disease is hardly “ minor - league . ”	False	True	1.5452027	745	745, 526, 805	0.3333333333333333	805
240	Sá kross, sem flestar kirkjur nota nú á tímum, er latneski krossinn, því að hann er álitinn vera sömu lögunar og aftökutækið sem Jesús Kristur dó á kvalafullum dauða.	Papal cross	The one most used by churches today is the Latin cross , since it is believed to be the shape of the executional instrument on which Jesus Christ died an agonizing death .	False	False	1.572776	737	737, 384, 988	0	266
241	Þegar Nýjatestamentið talar um upprisu á það ekki við eðlilegt framhald anda - sálar sem sé óháð starfsemi líkamans.	There is no valid reason for doubt .	When the New Testament speaks of resurrection , it does not refer to the natural continuance of a spirit - soul independent of our bodily functions . ”	False	False	1.5955249	204	204, 490, 216	0	512
242	Eins og við höfum séð af Biblíunni getur sú túlkun ekki verið rétt, því að maðurinn hefur ekki ódauðlega sál og ekkert slíkt líf eftir dauðann, eins og þetta fólk telur sig skynja, er til.	Evidently they were not trusting in the “ butterfly ” myth of human philosophy .	In fact , as we have seen from the Bible , such cannot be the case , for man does not have an immortal soul , and there is no such thing as life after death as perceived in these cases .	False	False	1.4694433	523	523, 526, 988	0	859
243	Þeir sem sitja við vín fram á nætur, . . .	The prophet Zephaniah answers : “ Seek Jehovah , all you meek ones of the earth . . .	Those staying a long time with the wine . . .	False	False	1.5528231	729	729, 384, 731	0	665
244	ALÞÝÐUVELDIÐ ÞÝSKALAND	CELL NUCLEUS DESTROYED	GERMAN DEMOCRATIC REPUBLIC	False	False	1.5208732	516	516, 395, 543	0	847
245	"Óhult inni í frumunni tekur hún skjótlega völdin af "" heila "" hennar og breytir frumunni í ósvikna herpes - verksmiðju!"	Who has contentions ?	Safely inside , it swiftly commandeers control of the cell’s “ brain , ” turning the cell into a veritable herpes factory !	False	False	1.570641	35	35, 727, 844	0	198
246	Dauðinn er hin mikla umbreyting.	The prophet Zephaniah answers : “ Seek Jehovah , all you meek ones of the earth . . .	Death is the great transition . ”	False	False	1.6146166	729	729, 731, 988	0	705
247	Ég get ekki ímyndað mér nokkuð í heimi eða utan sem kemst í námunda við það.	Who has wounds for no reason ?	I can’t imagine anything in the world or out of the world that could anywhere compare .	False	False	1.6245346	657	657, 216, 439	0	559
248	Þessi voldugi konungur Grikklands félli þegar vald hans yrði mest.	In this respect Dr .	This mighty king of Greece would be broken at the zenith of his power .	False	False	1.65669	216	216, 714, 222	0	293
249	Á þeim eyjum, þar sem geislavirkt ryk féll, eru sjúkdómar í skjaldkirtli, starblinda, seinvöxtur, andvanafæðingar og fósturlát mun tíðari en meðal annarra Marshalleyjabúa.	Who has dullness of eyes ?	Meanwhile , in the atolls that were doused by radioactive fallout , the rate of thyroid abnormalities , cataracts , retardation in growth , stillbirths and miscarriages for the inhabitants is far higher than among the other Marshallese .	False	False	1.5277154	545	545, 727, 757	0	681
250	(Jeremía 29: 10) Meira að segja sagði Jesaja 190 árum fyrirfram hvað sá myndi heita sem sigraði Babýlon — Kýrus.	Thus Paul states the case with simplicity in Romans 6 : 23 : “ For the wages sin pays is death . ”	The very name of Babylon’s conqueror , Cyrus , was predicted by Isaiah over 190 years in advance .	False	False	1.5057225	794	794, 763, 706	0	680
251	Sökum þess hversu fínn hann er verður auðveldara að draga jafnt úr málningunni, auk þess að hann á þátt í því að halda litarefnunum í sviflausn og koma í veg fyrir að þau botnfalli of fljótt.	A Bikinian now living in Majuro commented : “ Life on Rongerik and Kili was very hard .	Its fineness makes the paint spread easily and smoothly , and it helps to hold the colour pigments in suspension by preventing them from settling quickly to the bottom .	False	False	1.6295493	714	714, 741, 862	0	959
252	Er þetta ekki keimlíkt kenningu kristna heimsins um hreinsunareld?	He boldly denounced and refuted the Trinity doctrine , the immortal soul and eternal hellfire teachings .	Does this not sound rather like Christendom’s purgatory teaching ?	False	False	1.5123097	988	988, 545, 731	0	620
253	Við ættum líka að taka með í reikninginn annan möguleika sem kann að geta skýrt eitthvað af þessari reynslu manna.	To what conclusion would that lead a thinking person ?	But there is a second possibility to be taken into account that may explain some of these experiences .	False	False	1.5471435	526	526, 677, 848	0	125
254	Í fyrsta lagi er engin vissa fyrir því að Satan myndi kynda undir hatri og tortímingu með reynslu af þessu tagi.	The cause of all this misery ?	First , Satan would not necessarily promulgate hate and destruction through these experiences .	False	False	1.5845895	403	403, 844, 677	0	566
255	Athyglisvert er að yfirlýsing þessarar heimsráðstefnu kirknanna viðurkenndi ekki Guðsríki sem einu leiðina til að tryggja varanlegt líf og frið.	He boldly denounced and refuted the Trinity doctrine , the immortal soul and eternal hellfire teachings .	Interestingly , the resolution of this world conference of churches did not express recognition of God’s Kingdom as the only means to bring lasting life and peace .	False	False	1.4827161	988	988, 706, 651	0	906
256	Það er ekki of seint — né of erfitt — að gera þær breytingar sem nauðsynlegar eru.	It is not too late ​ — or too difficult — ​ for such ones to make needed changes .	It is not too late ​ — or too difficult — ​ for such ones to make needed changes .	True	True	1.4920945	396	396, 844, 523	1.0	396
257	Postulínsleirinn, sem enn er í vatnslausn, er síðan blandaður og hreinsaður.	It is even used in some toothpastes , soaps , and cosmetics .	A series of drying steps remove the remaining water .	False	False	1.611476	962	962, 84, 737	0	921
258	217árum síðar, árið 334 f.o.t.	217 years later , in 334 B.C.E .	217 years later , in 334 B.C.E .	True	True	1.5241749	803	803, 43, 736	1.0	803
259	Einhyrndur getihafur, sem táknaði Grikkland undir stjórn voldugs konungs, myndi brjóta hið tvíhyrnda medísk - persneska heimsveldi.	They said : “ We must obey God as ruler rather than men .	The two - horned Medo - Persian Empire would be broken by a one - horned he - goat , picturing Greece under a mighty king .	False	False	1.5257804	982	982, 419, 451	0	863
260	Aðrir voru pyndaðir og þágu ekki lausn til þess að þeir öðluðust betri upprisu [til eilífs lífs].	“ And those who appear to have lived neither well nor ill , go to the river Acheron , . . . and there they dwell and are purified of their evil deeds , and having suffered the penalty of the wrongs which they have done to others , they are absolved . ”	Evidently they were not trusting in the “ butterfly ” myth of human philosophy .	False	False	1.5684797	380	380, 308, 844	0	523
261	Þann 31 . október árið 1517 (að því er sögur herma) negldi hann á kirkjudyrnar í Wittenberg plagg þar sem hann afhjúpar í 95 liðum rangar kenningar kirkjunnar.	Papal cross	On October 31 , 1517 , ( as tradition has it ) he nailed to the church door at Wittenberg 95 theses exposing wrong teachings of the church .	False	False	1.6809396	737	737, 541, 545	0	768
262	Valdhafi að nafni Kýrus átti að sigra Babýlon.	Greek cross	A ruler named Cyrus would conquer Babylon .	False	False	1.5525875	521	521, 677, 222	0	317
263	Þar af leiðandi virðist rökrétt að ætla að guðspjöllin hafi verið skrifuð einhvern tíma um aldamótin 100.	To what conclusion would that lead a thinking person ?	Consequently , it seems reasonable to assume that the Gospels were written sometime around the turn of the second century A.D . ”	False	False	1.5000422	526	526, 706, 451	0	631
264	Öllu rusli tengdu tilraununum átti að henda á þrjá staði um einn og hálfan kílómetra úti í lóninu.	Papal cross	All test - related debris was to be dumped at three sites located less than a mile out in the lagoon .	False	False	1.6086984	737	737, 714, 84	0	781
265	Sumir þessara spádóma varða uppgang og fall heimsvelda.	With what result ?	Some of these prophecies concern the rise and fall of world empires .	False	False	1.6422071	677	677, 526, 216	0	764
266	"Hvernig sem fer eru þeir þegar búnir að setja óafmáanlegan smánarblett á ljómandi ásjónu hins "" nýja siðgæðis . """	Is the church imitating them in doctrine , in conduct and in the setting of life’s priorities ?	Either way the damage to the “ new morality’s ” gleaming facade has been irrevocably done .	False	False	1.5087303	527	527, 844, 526	0	244
267	193 árum síðar,	193 years later	193 years later	True	True	1.4460111	101	101, 187, 648	1.0	101
268	Að sögn dagblaða álítur George Lindbeck, einn af formönnum alþjóðanefndar lútherskra og kaþólskra, að án Lúthers og siðbótar hans hefðu trúarstofnanirnar gegnt miklu minna hlutverki næstu 400 til 500 árin en var.	Is the church imitating them in doctrine , in conduct and in the setting of life’s priorities ?	According to press reports , George Lindbeck , cochairman of an international Lutheran - Catholic commission , believes that without Luther and his Reformation “ religion would have been much less important during the next 400 to 500 years .	False	False	1.5261469	527	527, 988, 844	0	102
269	""" GUÐ hefur látið AIDS koma í stað elds og brennisteins, "" sagði reiður maður sem skrifaði lesendabréf sem birtist í New York Post."	“ GOD has replaced fire and brimstone with AIDS , ” wrote one indignant reader to the New York Post .	“ GOD has replaced fire and brimstone with AIDS , ” wrote one indignant reader to the New York Post .	True	True	1.5089235	563	563, 568, 84	1.0	563
270	"Þar segir: "" Vegna þess hversu geysimikla þýðingu Marteinn Lúther hafði fyrir sögu Þýskalands og heimsins, og vegna þess að flestir þeirra staða, þar sem Marteinn Lúther vann, eru innan landamæra Þýska alþýðuveldisins, hvílir á Alþýðuveldinu sérstök skylda að rækja arfleifð Lúthers og heiðra Martein Lúther á 500 ára afmæli hans . """	A Bikinian now living in Majuro commented : “ Life on Rongerik and Kili was very hard .	It says : “ Because of the outstanding significance for German and world history and because the majority of places where Martin Luther worked are located within the territory of the German Democratic Republic , the DDR has a special obligation to cultivate Luther’s inheritance and to honor Martin Luther on the occasion of his 500th birthday . ”	False	False	1.5327604	714	714, 987, 527	0	149
271	Efni spádóms	In this respect Dr .	Content of Prophecy	False	False	1.714937	216	216, 81, 88	0	66
272	Aðeins 3 eyjar á rifinu eru hæfar til búsetu, og nota verður innflutt matvæli þar til nýgróðursettir kókospálmar, brauðaldinjurtir og örvarrót ná þroska.	The apostle John added : “ Guard yourselves from idols . ”	Only three islands in the atoll can be used for residence , and the diet will consist primarily of imported foods until locally planted coconuts , breadfruit and arrowroot are mature .	False	True	1.5610069	384	384, 230, 315	0.3333333333333333	315
273	Það er sú niðurstaða sem guðsafneitarar hafa komist að.	The Near - Death Experience ​ — Proof of Immortality ?	This is the conclusion that atheists have come to .	False	False	1.5746275	420	420, 379, 741	0	854
