	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
251	Tôi đủ rồi, cảm ơn.	Give that to me.	I've had enough, thank you.	False	False	1.0816121	240	240, 519, 298	0	114
252	Tom đã không hề muốn sống ở Boston.	Tom never wanted to live in Boston.	Tom never wanted to live in Boston.	True	True	1.013768	335	335, 153, 939	1.0	335
253	Sau mọi nỗi vất vả của anh ta, lần này anh vẫn thất bại.	After all his efforts, he also failed this time.	After all his efforts, he also failed this time.	True	True	1.0464716	480	480, 733, 621	1.0	480
254	Yuri gần đây hay tới London.	My father will travel abroad next year.	Yuri often went to London in those days.	False	False	1.2069452	910	910, 816, 98	0	685
255	Bạn đã đọc xong cuốn tiểu thuyết chưa?	Have you finished reading the novel?	Have you finished reading the novel?	True	True	1.0543761	25	25, 13, 41	1.0	25
256	Tôi đã mua chiếc mũ này 2000 yên.	I bought this hat for 2000 yen.	I bought this hat for 2000 yen.	True	True	1.1267737	549	549, 740, 109	1.0	549
257	Chúng tôi đã ăn cơm rang và uống chút bia.	The soup tastes of garlic.	I ate fried rice and drank some beer.	False	False	1.2000508	63	63, 268, 406	0	553
258	Cậu viết bằng bút bi được không?	How do you always get such good marks in school? I never see you even crack a book.	Won't you please write with a ballpoint pen?	False	True	1.340671	784	784, 991, 137	0.3333333333333333	137
259	Đừng phí thời gian nói chuyện với Fred. Anh ta sẽ không bao giờ đổi ý đâu.	It makes no difference what you say. I'm still going to buy that expensive car.	Don't waste your breath with Fred. He'll never change his mind.	False	False	1.1190991	740	740, 798, 426	0	755
260	Có ai phát âm được từ này không ?	Is there anyone who can pronounce this word?	Is there anyone who can pronounce this word?	True	True	1.1962554	273	273, 564, 251	1.0	273
261	Tại sao mọi người lại nói dối?	What were we talking about?	Why do people tell lies?	False	False	1.1220903	577	577, 517, 797	0	771
262	Sao mấy cô gái này xấu tính vậy?	Why are these girls so mean?	Why are these girls so mean?	True	True	1.1610677	595	595, 216, 155	1.0	595
263	Nếu người La Mã phải học tiếng La-tinh trước rồi mới đi chinh phục thế giới thì sẽ không còn kịp nữa.	The Romans would never have had enough time for conquering the world if they had first been required to study Latin.	The Romans would never have had enough time for conquering the world if they had first been required to study Latin.	True	True	1.1884695	373	373, 644, 621	1.0	373
264	Tớ ăn tối sớm hơn ấy.	It's worth three times that much.	I had dinner earlier than you.	False	False	1.1751755	456	456, 124, 36	0	98
265	Tôi thích cốc trà của tôi.	You shouldn't eat this meat. It smells bad.	I liked my cup of tea.	False	False	1.3143204	406	406, 662, 671	0	84
266	Anh ấy đã tập trung vào việc học các giới từ.	John is good at maths.	He concentrated on his study of prepositions.	False	False	1.361569	545	545, 238, 64	0	597
267	Cậu ta rất nghèo lúc còn trẻ.	You should read a lot of books while you're young.	He was terribly poor when he was young.	False	False	1.0931392	918	918, 238, 226	0	468
268	Anh ta hoàn toàn không ngạc nhiên về khà năng của cô ta.	Jennifer is very disappointed about the concert being cancelled. She really had her heart set on going.	He was not at all surprised at her ability.	False	False	1.1873369	728	728, 621, 939	0	954
269	Đèn tối quá, tôi không thể đọc sách.	Yesterday, I read a book.	The light is too dim for me to read easily.	False	True	1.0283452	689	689, 301, 784	0.5	301
270	Cô giáo của chúng là một người đẹp nhưng lại không phải là típ người mặc đẹp.	Our teacher was a beautiful lady, but was not the type of person who dressed up.	Our teacher was a beautiful lady, but was not the type of person who dressed up.	True	True	1.1925834	269	269, 837, 360	1.0	269
271	Thật khó phân biệt được hai chị em song sinh đó vì họ trông rất giống nhau.	It's difficult to tell those two twins apart because they look so much alike.	It's difficult to tell those two twins apart because they look so much alike.	True	True	1.0831811	751	751, 279, 210	1.0	751
272	Ngày Quốc tế lao động cũng là ngày lễ dành cho người lao động trên toàn thế giới.	May Day is also a festival day for the workers in the world.	May Day is also a festival day for the workers in the world.	True	True	1.2880563	851	851, 313, 157	1.0	851
273	Sự ngon miệng đến trong khi ăn.	Cover the seeds with a little earth.	Appetite comes with eating.	False	False	1.2607695	583	583, 63, 805	0	502
274	Đó là lý do vì sao Yoshio bị cảm.	That is why Yoshio has caught a cold.	That is why Yoshio has caught a cold.	True	True	1.2610573	867	867, 326, 193	1.0	867
275	Cô ấy đang trong kỳ nghỉ.	My father will travel abroad next year.	She is now on vacation.	False	True	1.2020572	910	910, 116, 152	0.5	116
276	Làm ơn sửa lại những lỗi sai.	The situation calls for our cool judgement.	Please correct the errors.	False	False	1.1683785	666	666, 240, 673	0	862
277	Đừng nhìn tao, đừng nhìn chòng chọc vào tao, đồ quỷ sứ, đừng có nhìn, tao không thể chịu được!	Love must have wings to fly away from love, and to fly back again.	Don't look at me, don't stare at me, demon, don't stare, I can't bear it!	False	True	1.1050646	704	704, 750, 639	0.3333333333333333	639
278	Cậu ấy là người cao nhất lớp.	Tom is the smartest one in our class.	He is the tallest in his class.	False	False	1.2711098	919	919, 193, 825	0	328
279	Một cung thủ giết chết con hươu.	The archer killed the deer.	The archer killed the deer.	True	True	1.2238172	906	906, 425, 160	1.0	906
280	Mỗi ngày tôi dậy lúc 6 giờ.	I get up at six every morning.	I get up at six every morning.	True	True	1.1841626	122	122, 314, 372	1.0	122
281	Mình đang cố gúp Tom.	His sad story touched my heart.	I'm just trying to help Tom out.	False	False	1.3065269	550	550, 128, 412	0	600
282	Tai nạn xảy ra ở cửa của đường hầm.	The accident occurred at the mouth of the tunnel.	The accident occurred at the mouth of the tunnel.	True	True	1.2395836	219	219, 70, 720	1.0	219
283	Anh ta gấp rút đến phi trường.	We took a plane from Tokyo to Sapporo.	He went to the airport in a hurry.	False	False	1.3079419	816	816, 910, 622	0	117
284	Nhiều người đã nghỉ hưu chuyển đến vùng Sunbelt để có thể thưởng thức các môn thể thao như gôn hay quần vợt ở vùng khí hậu ôn hòa hơn.	Many retired people move to the Sunbelt to enjoy sports such as golf or tennis in a milder climate.	Many retired people move to the Sunbelt to enjoy sports such as golf or tennis in a milder climate.	True	True	0.99838734	522	522, 898, 731	1.0	522
285	Đừng cười nó vì đã phạm sai lầm.	It makes no difference what you say. I'm still going to buy that expensive car.	Don't laugh at him for making a mistake.	False	False	1.3359123	740	740, 780, 621	0	572
286	Tôi thích toán.	My brother is very good at playing the guitar.	I like math.	False	False	1.2517743	238	238, 958, 671	0	814
287	Cá không thể sống mà không có nước.	Fish cannot live out of water.	Fish cannot live out of water.	True	True	0.9088192	218	218, 438, 803	1.0	218
288	Tại cuộc hội thảo, họ đã tụ họp chúng tôi thành các nhóm và bắt chúng tôi nói chuyện với nhau.	At the seminar, they threw us all together into groups and made us talk together.	At the seminar, they threw us all together into groups and made us talk together.	True	True	1.0437604	753	753, 661, 741	1.0	753
289	Bạn có đến hay không đối với tôi không quan trọng.	It doesn't matter to me whether you come or not.	It doesn't matter to me whether you come or not.	True	True	1.0997896	581	581, 780, 666	1.0	581
290	Và như vậy mọi công dân đều có vai trò không thể thiếu được.	And so each citizen plays an indispensable role.	And so each citizen plays an indispensable role.	True	True	1.0975673	757	757, 621, 901	1.0	757
291	Tôi nghĩ tin đồn đó là thật.	In my opinion, soccer is a great sport.	I think the rumor is true.	False	False	1.1706483	492	492, 740, 326	0	281
292	Anh ấy đã ra khỏi nhà lúc 8 giờ.	The doctor had me lying in bed.	He left the house at eight o'clock.	False	True	1.2378932	705	705, 592, 314	0.5	592
293	Bây giờ đã hơn chín giờ rồi.	It's worth three times that much.	It's already past nine o'clock.	False	False	1.1151412	456	456, 870, 886	0	303
294	Phương pháp luận được dùng trong cuộc nghiên cứu của anh ta cũng hữu ích trong việc quản lý cuộc nghiên cứu của chúng tôi.	The methodology used in his study is also helpful to us in conducting our research.	The methodology used in his study is also helpful to us in conducting our research.	True	True	1.0530832	928	928, 591, 8	1.0	928
295	Tất cả chiếc chuông nhà thờ đồng loạt bắt đầu vang lên.	All the church bells started ringing together.	All the church bells started ringing together.	True	True	1.1059635	604	604, 882, 195	1.0	604
296	Bạn nên đến Tokyo, nơi nổi tiếng với những địa danh như ngôi chùa cổ, đền Shinto...	You should visit Kyoto, which is famous for its old temples and shrines.	You should visit Kyoto, which is famous for its old temples and shrines.	True	True	1.1152875	272	272, 21, 867	1.0	272
297	Tôi phải làm gì với bức thư của anh ấy?	Who's your favorite poet?	What shall I do with her letter?	False	False	1.1064211	205	205, 350, 447	0	541
298	Đậu xe ở đâu vậy?	Are you busy today?	Where can I park?	False	False	1.2073026	929	929, 14, 564	0	618
299	Chúng tôi thực hiện kế hoạch đó.	We carried out that plan.	We carried out that plan.	True	True	1.1999062	263	263, 8, 474	1.0	263
300	Thế giới không quay quanh mày.	The world does not revolve around you.	The world does not revolve around you.	True	True	1.1510222	831	831, 830, 837	1.0	831
301	Bạn nói gì đấy?	What are you saying?	What are you saying?	True	True	1.0814497	724	724, 564, 884	1.0	724
302	Betty, đây có phải là con trai chị không?	Is this your son, Betty?	Is this your son, Betty?	True	True	1.1814328	556	556, 564, 595	1.0	556
303	Tiếng Anh không đơn giản nhưng rất thú vị.	English is not easy, but it is interesting.	English is not easy, but it is interesting.	True	True	1.0391542	396	396, 321, 49	1.0	396
304	Chúng tôi đã hoàn thành công việc đúng lúc.	I have finished my homework.	We got the job done on time.	False	False	1.1977346	925	925, 969, 263	0	234
305	Chúng tôi sẽ đưa bạn về nhà.	Whatever happens, we'll always be friends.	We need to take you home.	False	False	1.124196	798	798, 910, 741	0	292
306	Tớ sẽ chỉ hẹn hò với người dễ thương thôi.	Whatever happens, we'll always be friends.	I will not date anyone who is not cute.	False	False	1.2001158	798	798, 452, 426	0	139
307	Vé khứ hồi phải không? Một chiều thôi.	It's worth three times that much.	Round trip? Only one-way.	False	False	1.3360314	456	456, 811, 662	0	947
308	Hai đội đối đầu nhau quyết liệt.	The two teams fought very hard.	The two teams fought very hard.	True	True	1.1142558	304	304, 279, 521	1.0	304
309	Không, anh phải mua vé ở quầy bán.	I agreed to buy it for three hundred dollars.	No. You have to buy it at the ticket office.	False	True	1.2354535	109	109, 108, 619	0.5	108
310	Đó là cảm giác tuyệt vời nhất.	All that you say is perfectly correct.	It's the best feeling.	False	False	1.1880515	574	574, 837, 254	0	193
311	Anh ta không cố tình làm điều đó.	One can't learn to do anything without making mistakes.	He didn't do it on purpose.	False	False	1.1532116	621	621, 740, 86	0	520
312	Ông có bị dị ứng nào không?	Did you let him drive your car?	Do you have any allergies?	False	True	1.2550881	447	447, 736, 276	0.5	736
313	Văn hóa vũng như mứt quả: ta càng có ít, ta càng phết nhiều.	Culture is like jam: the less one has, the more one spreads it.	Culture is like jam: the less one has, the more one spreads it.	True	True	1.2509778	679	679, 837, 642	1.0	679
314	Lúc đó, tôi không nghĩ đến vấn đề này.	It makes no difference what you say. I'm still going to buy that expensive car.	During that time I didn't expect to have a problem.	False	False	1.0407584	740	740, 184, 226	0	104
315	Bạn nghĩ điều đó thế nào?	Whose beer is this?	What do you think about it?	False	True	1.0866705	564	564, 350, 149	0.3333333333333333	149
316	Chúng ta chẳng thể nào đấu lại Châu Á đâu.	We can't compete with Asia.	We can't compete with Asia.	True	True	1.1884652	943	943, 811, 901	1.0	943
317	Kế hoạch của tôi là học ở Úc	My plan is to study in Australia.	My plan is to study in Australia.	True	True	1.1181301	474	474, 970, 845	1.0	474
318	Đây chính là cách mà vụ tai nạn đã xãy ra.	This is how the accident happened.	This is how the accident happened.	True	True	1.1078831	930	930, 673, 131	1.0	930
319	Chúng tôi biết anh ấy.	We should help each other.	We know him.	False	False	1.1880496	354	354, 188, 207	0	461
320	Sức khỏe tối cần thiết cho hạnh phúc.	Health is essential to happiness.	Health is essential to happiness.	True	True	1.1542637	805	805, 518, 144	1.0	805
321	Tôi từng làm việc cho họ.	He helped me do my homework.	It worked for them.	False	False	1.108711	845	845, 555, 314	0	88
322	Tiểu thuyết này gồm ba phần.	This novel consists of three parts.	This novel consists of three parts.	True	True	1.1027896	431	431, 796, 34	1.0	431
323	Số người tham quan thành phố này tăng từng năm.	Visitors to that town increase in number year by year.	Visitors to that town increase in number year by year.	True	True	1.2099464	459	459, 975, 313	1.0	459
324	Tôi xin lỗi vì đã gây ra nhiều rắc rối cho bạn.	I got involved in other people's quarrel.	I'm sorry to have caused you so much trouble.	False	False	1.1291714	687	687, 621, 581	0	746
325	Tôi rất cao.	That's a good price.	I am very tall.	False	False	1.1540656	326	326, 671, 958	0	603
326	Chó sủa thì không cắn.	That's a good price.	Dogs that bark don't bite.	False	False	1.1933057	326	326, 420, 406	0	138
327	Bụng tôi bị đầy hơi.	His sad story touched my heart.	I have abdominal gas.	False	False	1.2736881	550	550, 314, 768	0	981
328	Anh có trông thấy bọn họ không?	Are you guys sure that's necessary?	Can you see them?	False	False	1.2806735	538	538, 447, 768	0	585
329	Bức họa này bao nhiêu năm rồi?	How old is that painting?	How old is that painting?	True	True	1.219457	788	788, 350, 392	1.0	788
330	Cho tôi vào.	Yesterday I met Marie.	Let me back in.	False	True	1.3703179	314	314, 768, 650	0.3333333333333333	650
331	Tên lửa êm ái bay lên.	Watch out! That car almost hit you.	The rocket went up smoothly.	False	False	1.367529	768	768, 154, 435	0	195
332	Tom nghi ngờ liệu Mary sẽ giữ lời hứa.	Tom doubts if Mary will keep her promise.	Tom doubts if Mary will keep her promise.	True	True	1.1242433	358	358, 908, 181	1.0	358
333	Chúng tôi đã chẳng thể nhìn được gì vì tuyết rơi	Because of the snow, I couldn't see anything.	Because of the snow, I couldn't see anything.	True	True	1.0973707	402	402, 644, 184	1.0	402
334	Những người công nhân đã ngừng xây dựng tòa nhà đó vì họ không có đủ tiền để hoàn thành nó.	The workers stopped short of constructing that building because they didn't have enough money to finish it.	The workers stopped short of constructing that building because they didn't have enough money to finish it.	True	True	1.0256898	769	769, 738, 322	1.0	769
335	Một người với mắt kém không thể nhìn được xa.	A person with weak eyes can't see far.	A person with weak eyes can't see far.	True	True	0.98672223	469	469, 301, 558	1.0	469
336	Tom được một con điểm tốt.	Tom has a good point.	Tom has a good point.	True	True	1.327212	915	915, 698, 338	1.0	915
337	Ai muốn chơi bóng chuyền nào?	Who wants to play volleyball?	Who wants to play volleyball?	True	True	1.1677077	197	197, 390, 564	1.0	197
338	Gần đây thật khó theo kịp thời trang ăn mặc của thanh thiếu niên bởi vì chúng thay đổi quá thường xuyên.	It's so hard to keep up with teenage clothing fashions these days because they change so often.	It's so hard to keep up with teenage clothing fashions these days because they change so often.	True	True	1.2717259	731	731, 751, 939	1.0	731
339	Tôi nghĩ là tôi vẫn còn thời gian cho một ly cà phê nữa.	I think I still have time for another cup of coffee.	I think I still have time for another cup of coffee.	True	True	1.1381457	978	978, 740, 549	1.0	978
340	Marie sẽ giúp chúng ta ngày mai.	We should help each other.	Mary is going to help us tomorrow.	False	True	1.217176	354	354, 999, 910	0.5	999
341	Đừng có tin bất kỳ ai ở đây hết.	It makes no difference what you say. I'm still going to buy that expensive car.	Don't trust anyone here.	False	False	1.131458	740	740, 853, 517	0	927
342	Tom tới từ Úc.	Tom is from Australia.	Tom is from Australia.	True	True	1.2453136	102	102, 217, 499	1.0	102
343	Hai người có ngưng ngay tiếng ồn ầm ĩ đó không? Tôi đang cố ngủ.	It makes no difference what you say. I'm still going to buy that expensive car.	Would you two knock it off with the loud noise? I'm trying to sleep.	False	True	1.1778998	740	740, 573, 732	0.3333333333333333	732
344	Chị tôi chưa làm xong bài tập của bả nữa.	I made your father promise never to speak of Tom.	My sister hasn't done homework for herself.	False	False	1.2716323	412	412, 155, 184	0	939
345	Có một vài vấn đề.	There are a few problems.	There are a few problems.	True	True	1.028136	315	315, 935, 912	1.0	315
346	Mọi thứ tôi kể với bạn có thể không chính xác.	I never thought of it that way.	Everything I've told you may not be accurate.	False	False	1.0237129	184	184, 780, 740	0	636
347	Sao bạn không tới thăm tụi tôi?	Why don't you come visit us?	Why don't you come visit us?	True	True	1.1856849	491	491, 447, 777	1.0	491
348	Tom không nổi tiếng.	Tom was not famous.	Tom was not famous.	True	True	1.1965741	357	357, 498, 320	1.0	357
349	Tôi phải rời khỏi đây.	My father will travel abroad next year.	I must leave here.	False	False	1.1374733	910	910, 292, 476	0	342
350	Ông ấy không phải ba tôi, ông ta là chú của tôi.	He is not my father, he is my uncle.	He is not my father, he is my uncle.	True	True	0.99487436	305	305, 941, 825	1.0	305
351	Tạm biệt. Mai gặp lại.	Yesterday I met Marie.	Goodbye. See you tomorrow.	False	True	1.3881254	314	314, 886, 51	0.5	886
352	Các ngón chân tớ lạnh cóng.	Omit needless words!	My toes are freezing.	False	False	1.3357977	624	624, 945, 837	0	355
353	Cô ấy tự hào là đầu bếp giỏi.	My sister is not a good cook, and neither am I.	She brags about how well she can cook.	False	False	1.3036344	155	155, 360, 837	0	56
354	Giá tốt đấy.	That's a good price.	That's a good price.	True	True	1.2399924	326	326, 240, 811	1.0	326
355	Bạn cho mình mượn cuốn từ điển được không ?	Did you pay for the book?	May I use your dictionary?	False	False	1.1856555	13	13, 626, 276	0	683
356	Anh hãy giữ lại tiền lẻ.	That's a good price.	Keep the change!	False	False	1.2194616	326	326, 549, 456	0	976
357	Tôi rất tiếc, hôm nay tôi không thể tham gia với bạn. Trước buổi tối nay tôi phải chạy rất nhiều việc vặt.	It is a very difficult job for us.	I'm sorry I can't join you today. I have to run a lot of errands before this evening.	False	True	1.0625824	969	969, 740, 745	0.3333333333333333	745
358	Lẽ ra anh ấy có thể làm điều đó.	It's the best feeling.	He could do it.	False	False	1.1685228	193	193, 86, 405	0	510
359	Sự giúp đỡ của bạn rất cần thiết đối với chúng tôi.	Your assistance is indispensable for us.	Your assistance is indispensable for us.	True	True	1.0234487	809	809, 970, 969	1.0	809
360	Tôi sẽ không bao giờ quên rằng tôi đã qua một lúc dễ chịu với anh.	It makes no difference what you say. I'm still going to buy that expensive car.	I'll never forget having a good time with you all.	False	True	1.0489914	740	740, 426, 128	0.5	426
361	Jane thông minh như những đứa bé gái khác trong lớp của nó.	Jane is as clever as any girl in her class.	Jane is as clever as any girl in her class.	True	True	1.2594268	821	821, 939, 56	1.0	821
362	Tôi nên làm gì trong lúc ấy?	What should I do in the meantime?	What should I do in the meantime?	True	True	1.11809	540	540, 350, 564	1.0	540
363	Không rẻ 1 tí nào, đắt khủng khiếp.	No one believed me at first.	It's not even a little bit cheap, it's extremely expensive!	False	False	1.3239738	136	136, 837, 575	0	399
364	Chúng ta đã thua 3 trận cho đến thời điểm hiện tại.	So far, we've lost three games.	So far, we've lost three games.	True	True	1.304686	616	616, 779, 304	1.0	616
365	Đoàn tầu gồm 15 toa tầu.	The kettle is boiling.	The train is made up of fifteen cars.	False	True	1.4929118	799	799, 593, 17	0.5	593
366	Gặp anh là rất tốt.	Whatever happens, we'll always be friends.	It's great to meet you.	False	False	1.2094896	798	798, 238, 671	0	959
367	Tôi có thể yêu.	I still want to be with you.	I can love.	False	False	1.0718901	1	1, 128, 671	0	18
368	Tôi đã từng học ở Anh trong 6 tháng khi tôi còn là học sinh.	I studied in England for six months when I was a student.	I studied in England for six months when I was a student.	True	True	0.9979869	408	408, 226, 918	1.0	408
369	Ông ấy đã may cho tôi một bộ quần áo.	He made me a suit.	He made me a suit.	True	True	1.1261882	159	159, 749, 549	1.0	159
370	Anh văn là tiết thứ 3.	English is third period.	English is third period.	True	True	1.2781123	551	551, 190, 889	1.0	551
371	Có phải anh đã để cậu ta lái xe?	Did you let him drive your car?	Did you let him drive your car?	True	True	1.0978823	447	447, 740, 844	1.0	447
372	Tom nhảy ra khỏi ghế.	Tom jumped out of his seat.	Tom jumped out of his seat.	True	True	1.1535312	801	801, 578, 319	1.0	801
373	Tớ mệt muốn chết đi được, chả nghĩ được gì nữa.	You must stand up for what you believe in or no one will respect you.	I'm so doggone exhausted, I can't even think straight.	False	False	1.1383743	750	750, 704, 837	0	655
374	Mỗi đứa trẻ có một cách suy nghĩ khác nhau.	Each child has an individual way of thinking.	Each child has an individual way of thinking.	True	True	1.0602373	854	854, 621, 210	1.0	854
375	Tất cả những quả táo rơi bị lợn ăn hết.	All of the apples that fall are eaten by the pigs.	All of the apples that fall are eaten by the pigs.	True	True	1.0735635	996	996, 138, 950	1.0	996
376	Cha tôi sẽ trở lại vào đâu tháng tới.	My father will travel abroad next year.	My father will be back at the beginning of next month.	False	True	1.1111699	910	910, 484, 798	0.5	484
377	Tôi đã bảo giàu có hay không không quan trọng rồi !	It's worth three times that much.	I don't care whether he is rich or not!	False	False	1.1791167	456	456, 740, 792	0	599
378	Ông ấy đóng một vai trò quan trọng trong doanh nghiệp.	He played an important part in the enterprise.	He played an important part in the enterprise.	True	True	1.0181423	567	567, 757, 238	1.0	567
379	Máy vi tính không sống lâu hơn đồng hồ.	A computer is no more alive than a clock is.	A computer is no more alive than a clock is.	True	True	1.2429615	472	472, 469, 301	1.0	472
380	Bạn có nghe tôi được tất cả không?	You miss it, don't you?	Did you listen at all to what I said?	False	True	1.1063188	371	371, 517, 538	0.5	517
381	Chị ấy là ai?	Whose beer is this?	Who is she?	False	True	1.1697432	564	564, 535, 205	0.5	535
382	Anh ấy sang Nhật hai năm trước.	My father will travel abroad next year.	He came to Japan two years ago.	False	True	1.1934018	910	910, 297, 588	0.5	297
383	Chẳng nói được ngành khoa học sẽ phát triển đến mức nào khi hết thế kỉ 20 nữa.	There is no telling how far science may have progressed by the end of the twentieth century.	There is no telling how far science may have progressed by the end of the twentieth century.	True	True	1.2095656	940	940, 157, 806	1.0	940
384	Chị tôi không phải là người nấu ăn giỏi, tôi cũng vậy.	My sister is not a good cook, and neither am I.	My sister is not a good cook, and neither am I.	True	True	1.0830264	155	155, 406, 141	1.0	155
385	Việc anh ấy thi đậu bằng lái xe làm mọi người rất ngạc nhiên	One can't learn to do anything without making mistakes.	He amazed everyone by passing his driving test.	False	True	1.195359	621	621, 64, 631	0.5	64
386	Mình thích cái này.	Do as you like.	I like this.	False	False	1.2924258	985	985, 314, 233	0	703
387	Tôi thực sự cảm thấy thượng hại ông lão đó, ông ấy sống một mình và không có gia đình.	I really feel sorry for that old man who lives alone and has no family.	I really feel sorry for that old man who lives alone and has no family.	True	True	1.1261125	774	774, 305, 740	1.0	774
388	Váy dài là hợp thời trang.	Nothing is beautiful but the truth.	Long skirts are in fashion.	False	False	1.4047343	837	837, 429, 90	0	515
389	Anh ta kiếm được gấp đôi lương của tôi	I agreed to buy it for three hundred dollars.	He earns double my salary.	False	False	1.2214715	109	109, 456, 124	0	956
390	Jerry là một người rất chân thật. Bạn có thể luôn tin lời của ông ta.	Jerry is a very honest man. You can always take him at his word.	Jerry is a very honest man. You can always take him at his word.	True	True	0.9589325	785	785, 740, 774	1.0	785
391	Tôi sẽ trở lại sớm	Whatever happens, we'll always be friends.	I will be back soon.	False	True	1.1065019	798	798, 694, 598	0.5	694
392	Tôi biết Tom sống ở đâu.	Tell Tom what you mean.	I found out where Tom lives.	False	False	1.129183	233	233, 128, 811	0	667
393	Bạn nên chú ý đến sức khỏe của bản thân.	He feels powerless about his own life.	You should be careful about your health.	False	False	1.119768	733	733, 970, 621	0	640
394	Java với Javascript khác nhau như Ấn Độ khác với Indonesia vậy.	Java and Javascript are like India and Indonesia, they aren't the same thing.	Java and Javascript are like India and Indonesia, they aren't the same thing.	True	True	1.1316506	123	123, 49, 991	1.0	123
395	Anh ấy không chấp nhận đề nghị của tôi.	He didn't agree to my proposal.	He didn't agree to my proposal.	True	True	1.0949687	813	813, 780, 165	1.0	813
396	Sự sụt giảm 3/4 doanh thu đã được dữ báo trước.	A loss in third-quarter revenues was predicted.	A loss in third-quarter revenues was predicted.	True	True	1.0619159	460	460, 953, 975	1.0	460
397	Anh ta bị thương trong khi làm việc	She had an accident while working.	He got hurt in the accident at work.	False	True	1.136823	70	70, 69, 687	0.5	69
398	Tôi sắp thông báo cho anh những thông tin mới nhất từ làng.	I'll bring you up to date with the latest news from the village.	I'll bring you up to date with the latest news from the village.	True	True	1.1170527	829	829, 910, 549	1.0	829
399	Tôi thấy rất thư giãn.	You have a good sense of humor.	I feel very relaxed.	False	False	1.2198443	254	254, 969, 740	0	323
400	Thú riêng của tôi là sưu tầm tem.	Mr Tanaka is a friend of ours.	My hobby is collecting stamps.	False	False	1.350971	825	825, 254, 671	0	933
401	Tôi không ngu ngốc vì em nữa đâu.	I promise I won't do that again.	I am not any more foolish than you are.	False	False	1.2454904	811	811, 886, 819	0	791
402	Tôi không thích đèn to để bàn giấy.	I don't like this jacket.	I don't like big desk lamps.	False	True	1.1244521	607	607, 826, 407	0.5	826
403	Chỗ của tôi ở đây.	Yesterday I met Marie.	My place is here.	False	False	1.1850284	314	314, 853, 768	0	716
404	Cô ta mới chỉ ăn Sushi và uống bia thôi.	She just ate sushi and drank beer.	She just ate sushi and drank beer.	True	True	1.2048717	934	934, 406, 268	1.0	934
405	Ăn nhiều quá mập đấy.	If you eat too much, you will get fat.	If you eat too much, you will get fat.	True	True	1.3223375	120	120, 642, 621	1.0	120
406	Họ sẽ giúp bọn mình	We should help each other.	They'll help us.	False	True	1.2386124	354	354, 329, 531	0.3333333333333333	531
407	Tớ chán cuộc sống đơn điệu rồi.	His sad story touched my heart.	I am tired of my monotonous life.	False	False	1.2564645	550	550, 154, 213	0	111
408	Hôm nay cậu không phải đến trường.	My sister hasn't done homework for herself.	You don't have to go to school today.	False	False	1.2039362	939	939, 30, 910	0	462
409	Con mèo đang nằm phơi mình trong nắng.	Bring an umbrella without forgetting.	The cat was basking in the sun.	False	True	1.1961118	575	575, 33, 490	0.5	33
410	Tôi muốn về nhà.	My father will travel abroad next year.	I want to go home.	False	False	1.193105	910	910, 798, 213	0	920
411	Anh ta mệt mỏi vì làm việc quá sức.	One can't learn to do anything without making mistakes.	He is tired from overwork.	False	False	1.1814554	621	621, 687, 970	0	590
412	Hôm nay là ngày đầu tiên của phần còn lại của đời bạn.	Today is the first day of the rest of your life.	Today is the first day of the rest of your life.	True	True	1.0925491	372	372, 484, 83	1.0	372
413	Tất cả chúng ta đều cố gắng để chiến thắng.	We're all trying to win.	We're all trying to win.	True	True	1.0592601	186	186, 354, 875	1.0	186
414	Tôi nghĩ Tom đang giấu cái gì đó.	It makes no difference what you say. I'm still going to buy that expensive car.	I think Tom is hiding something.	False	True	1.1022663	740	740, 300, 365	0.5	300
415	Thụy Sĩ cần những quả táo ngon hơn.	Switzerland needs better apples.	Switzerland needs better apples.	True	True	1.2580429	849	849, 63, 120	1.0	849
416	Anh ta quá nhút nhát để tỏ tình với cô ấy.	It goes without saying that Tom is in love with Kathy.	He is too shy to bare his heart to her.	False	True	1.2418485	721	721, 621, 430	0.3333333333333333	430
417	Con mèo có hai cái tai.	A cat has two ears.	A cat has two ears.	True	True	1.1800131	92	92, 583, 549	1.0	92
418	Tớ không nhớ nổi hôm qua tớ phải ăn những gì	You must stand up for what you believe in or no one will respect you.	I can't remember what I had to eat yesterday.	False	False	1.1690371	750	750, 624, 240	0	223
419	Người đầu tiên mà tôi gặp ở Boston là Tom.	The first person I met in Boston was Tom.	The first person I met in Boston was Tom.	True	True	1.0356524	637	637, 314, 45	1.0	637
420	Một người không thể học làm bất kỳ thứ gì mà không gây ra lỗi lầm cả.	One can't learn to do anything without making mistakes.	One can't learn to do anything without making mistakes.	True	True	0.9199532	621	621, 192, 446	1.0	621
421	Maria đã nói rằng cô sẽ khiêu vũ suốt đêm.	Mary said she was going to dance all night.	Mary said she was going to dance all night.	True	True	1.1182309	311	311, 773, 131	1.0	311
422	Tom tập trung vào công việc.	One can't learn to do anything without making mistakes.	Tom concentrated on his work.	False	False	1.2830609	621	621, 528, 55	0	380
423	Con ngựa đã đi đâu?	Where did the horse go?	Where did the horse go?	True	True	1.1553737	58	58, 564, 447	1.0	58
