	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
209	Шотыш налме возышым пеҥгыдемдаш йодмо	On Vacation	Account Confirmation Requested	False	False	1.1444124	487	487, 490, 52	0	861
210	ТВ-ым ончем	Biniax-2	Watching TV	False	False	1.2144544	666	666, 919, 82	0	333
211	Иктаж-могай йодыш?	How many theaters are there in Yoshkar-Ola?	Any questions?	False	False	1.124614	4	4, 61, 40	0	208
212	Кодек:	Codec:	Codec:	True	True	1.1535995	109	109, 788, 572	1.0	109
213	Вотышто	Invite to chat	Logged In	False	False	1.323544	789	789, 840, 111	0	292
214	AIM вияш ушымаш	Co_nversations:	AIM Direct IM	False	False	1.1821482	629	629, 82, 223	0	781
215	Кечым ончыкташ...	Add to chat...	Show dates in...	False	False	1.1710539	544	544, 528, 533	0	366
216	%s %s колтымашым чарен	The topic for %s is: %s	%s cancelled the transfer of %s	False	False	1.161994	262	262, 582, 605	0	549
217	Лиймаш	Raspberry	Event	False	False	1.2949107	790	790, 11, 598	0	357
218	ping: PING-ым серверлан колташ	ping: Send PING to the connected server	ping: Send PING to the connected server	True	True	1.0465027	848	848, 812, 474	1.0	848
219	Адресым вашталташ (могайлан):	Codec:	Change Address To:	False	False	1.1249782	109	109, 919, 610	0	577
220	Ресурсым ойыраш	Password (again)	Select a Resource	False	False	1.1811264	881	881, 52, 747	0	179
221	Теме утыж дене кугу	Invincible	Topic too long	False	False	1.2248265	237	237, 810, 244	0	137
222	"""Лиймеямде"" деч ойыртемалтше могай улмо годым гына _шукташ"	She lives in Yoshkar-Ola.	P_ounce only when my status is not Available	False	False	1.1274184	53	53, 4, 109	0	445
223	/Ӱзгар-влак/_Келыштарымаш-влак	Emails	/Tools/Pr_eferences	False	False	1.2139983	100	100, 826, 356	0	71
224	Тиде кок веран DVD-диск. Те кокымшо вер гыч пыштенда DVD-м савырыктыза да умбаке шуялтыза.	Humbled	This is a two-sided DVD. You have booted from the second side. Turn the DVD over then continue.	False	False	1.0938693	902	902, 666, 840	0	836
225	Техно	Techno	Techno	False	True	1.1777341	987	987, 304, 735	0.5	304
226	PEM-сертификатым ойыраш	The SIP/SIMPLE Protocol Plugin	Select a PEM certificate	False	False	1.1671438	313	313, 537, 918	0	382
227	Йомшо	Certificate Import	Lost	False	False	1.2570696	223	223, 277, 619	0	285
228	Черет темын	Humbled	Queue full	False	False	1.2850431	902	902, 276, 152	0	298
229	Мутланышым ешарыме годым йоҥылыш лийын	Presence	Buddy Add error	False	False	1.1913408	862	862, 103, 180	0	821
230	Йогын писыт	Buxon	Bitrate	False	False	1.2817259	276	276, 52, 53	0	247
231	BZFlag	BZFlag	BZFlag	True	True	0.9153526	232	232, 600, 654	1.0	232
232	Тудо сарыште колен, ман шотлалтеш.	Sorry, there is nothing that matches your search.	He is believed to have been killed in action.	False	False	1.1663524	769	769, 598, 52	0	58
233	Грек	Receiving	Greek	False	False	1.342392	747	747, 543, 739	0	81
234	Мутланыше вотыш пура	Invite to chat	Buddy logs in	False	False	1.159132	789	789, 840, 52	0	603
235	Пайдаланыше жаплан лиймеямде огыл	Do you want to report the problem now?	User temporarily unavailable	False	False	1.1650108	877	877, 4, 248	0	181
236	Ушымашлан вучымо жап эртен	He lives in Yoshkar-Ola.	Connection timed out	False	False	1.111408	52	52, 53, 902	0	792
237	Модмолаштыкым аралаш	Possible Matches	Save Playlist…	False	False	1.2227169	898	898, 885, 996	0	335
238	Gstreamer йоҥылыш	GG server	GStreamer Failure	False	False	1.1938955	324	324, 417, 270	0	286
239	Жаплан кораҥын	Failed to remove buddy	Went away	False	False	1.3302333	810	810, 244, 844	0	443
240	Мом тудо ужеш?	How many theaters are there in Yoshkar-Ola?	What does he see?	False	False	1.154454	4	4, 61, 60	0	18
241	%s деч файлым колташ йодмаш пурымо годым	Calm	When a file-transfer request arrives from %s	False	False	1.1319265	312	312, 130, 629	0	457
242	минут	minutes	minutes	True	True	1.349638	621	621, 722, 801	1.0	621
243	%s -ште шотыш налме возышым возалтмашым вашталташ	Add new line in Chats	Change Account Registration at %s	False	False	1.1691697	171	171, 353, 406	0	574
244	Тототлымвер	^Try Kubuntu Netbook without installing	Chat	False	False	1.312436	198	198, 935, 632	0	149
245	Шолыпмутым вашталтыза	She lives in Yoshkar-Ola.	Reset password	False	False	1.0893648	53	53, 52, 409	0	961
246	Чыла чын ыштымым терга.	Failed to remove buddy	Tests to see that most things are working.	False	False	1.2476155	810	810, 244, 53	0	550
247	Кызыт лиймеямде экран-заставке-влак уке улыт	There is no splash-screen currently available	There is no splash-screen currently available	True	True	1.1347904	728	728, 4, 3	1.0	728
248	Сервер дене кыл йоҥылыш. Ушымашым петырымаш.	Password:	Error communicating with server. Closing connection.	False	False	1.0968561	572	572, 151, 127	0	856
249	%s -ште шындыме канал режим уке	Server rate limit exceeded	no channel modes are set on %s	False	False	1.2021214	814	814, 919, 718	0	204
250	Тиде файл типлан келшен толшо приложений уке.	There is no application configured to open this type of file.	There is no application configured to open this type of file.	True	True	1.0971167	422	422, 964, 932	1.0	422
251	"Ончыктышын ""Полшык"" командым ойырымо, да командым ыштымо огыл."	OCaml	The 'Manual' browser command has been chosen, but no command has been set.	False	False	1.1084577	973	973, 689, 792	0	391
252	Пайдаланыше увераҥар	On Vacation	User Information	False	False	1.2631558	487	487, 178, 244	0	948
253	0x%04x йоҥылыш: E-mail-ым вашталтен кертме огыл, тиде адрес чын огыл.	Error 0x%04x: Unable to change email address because the given address is invalid.	Error 0x%04x: Unable to change email address because the given address is invalid.	True	True	1.0507437	734	734, 610, 919	1.0	734
254	Мӧҥгысӧ вольык-влак	Send emoticons	Pets	False	False	1.2436411	949	949, 810, 244	0	271
255	Тиде команде тототлымверыште ок ышталт, писе каласымашыште гына.	That command only works in chats, not IMs.	That command only works in IMs, not chats.	False	True	1.1221199	555	555, 934, 762	0.3333333333333333	762
256	/Ойыркалыме йӧн-влак/_Форматирований оҥам ончыкташ	Status / Idle	/Options/Show Formatting _Toolbars	False	False	1.1283643	904	904, 919, 719	0	87
257	Журнал формат	Photo	Log format	False	False	1.311045	290	290, 289, 393	0	735
258	_Шындаш	Session Options	_Set	False	False	1.2355845	277	277, 52, 109	0	96
259	Аппаратне йодмо-влак	Auto-response sent:	Hardware requirements	False	False	1.2038906	919	919, 82, 471	0	559
260	timezone	Lastlog	Greenwich Mean Timetimezone	False	False	1.2749445	600	600, 285, 91	0	974
261	Каласымаш утыж ден кугу.	Invincible	The message is too large.	False	False	1.1573335	237	237, 840, 810	0	499
262	libpurple дене колтымо шифр-влакым терга.	XMPP Protocol Plugin	Tests the ciphers that ship with libpurple.	False	False	1.1213558	702	702, 313, 918	0	84
263	Виеш пурымаш	Presence	Forcing Login	False	False	1.1182151	862	862, 598, 996	0	567
264	Сервер дене кыл йоҥылыш. Ушымашым петырымаш.	Password:	Error communicating with server. Closing connection.	False	False	1.0968561	572	572, 151, 127	0	316
265	Лийын кертше икгайлык-влак	Auto-response sent:	Possible Matches	False	True	1.2248143	919	919, 898, 4	0.5	898
266	Жап пале	Delete	Timestamp	False	False	1.3270388	479	479, 688, 874	0	199
267	/Мутланымаш/Кораҥдаш...	/Buddies/New Instant _Message...	/Conversation/Remove...	False	False	1.1748494	681	681, 675, 828	0	291
268	LTSP серверым шындаш	XMPP Service Discovery	Install an LTSP server	False	False	1.0383108	233	233, 313, 702	0	190
269	Каласымашым _савыкташ тӱҥалеш	She lives in Yoshkar-Ola.	Starts _typing	False	False	1.1768217	53	53, 52, 351	0	106
270	Вотышто коеш	Join whom in chat?	Appear Online	False	False	1.2081301	111	111, 248, 163	0	420
271	_Мутланымаш-влак:	_Port:	Co_nversations:	False	True	1.2069029	548	548, 735, 629	0.3333333333333333	629
272	Pidgin GTK+ дене келшыше йырвелым кӱшта (очыни, кудым шындыме огыл).$\\rТый чынак мо GTK+ йырвелым шындымым коден кайынет?	Pidgin requires a compatible GTK+ Runtime (which doesn't appear to be already present).$\\rAre you sure you want to skip installing the GTK+ Runtime?	Pidgin requires a compatible GTK+ Runtime (which doesn't appear to be already present).$\\rAre you sure you want to skip installing the GTK+ Runtime?	True	True	0.99266243	930	930, 723, 198	1.0	930
273	print job	print job	print job	True	True	1.2426848	282	282, 334, 964	1.0	282
274	/Мутланымаш/Кылверым шындаш...	/Tools/Mute Sounds	/Conversation/Insert Link...	False	False	1.1508751	356	356, 414, 681	0	135
275	мурым вуйлаташ	Voices	Manage Music	False	False	1.1540344	724	724, 276, 850	0	275
276	Лаос	Launch	Lao	False	False	1.4420263	638	638, 558, 580	0	281
277	Шогалташ	Torch	Stop	False	False	1.2074223	446	446, 53, 276	0	458
278	Мый тидым ужым.	You have mail!	I saw that.	False	False	1.2259575	427	427, 460, 877	0	26
279	Папкым ойыраш...	Retrieving...	Select Folder...	False	False	1.2485011	311	311, 533, 414	0	258
280	Brewtarget	Brewtarget	Brewtarget	True	True	1.0978674	543	543, 727, 711	1.0	543
281	%s вотышто огыл.	Unable to create socket: %s	%s has signed off.	False	False	1.1945263	891	891, 140, 624	0	372
282	Жап эртен:	He lives in Yoshkar-Ola.	Time Elapsed:	False	False	1.2756894	52	52, 53, 109	0	593
283	Сравочын кужытшо: \t%d бит	Key Length: \t%d bits	Key Length: \t%d bits	True	True	1.1013838	121	121, 616, 249	1.0	121
284	_Налше:	_Port:	_Recipient:	False	False	1.2007713	548	548, 664, 295	0	730
285	Ӱжын ом керт, %s тидлан ок эҥерте але кызыт йыҥгырым ынеж нал.	Allow %s to contact you?	Unable to buzz, because %s does not support it or does not wish to receive buzzes now.	False	False	1.1866031	608	608, 789, 4	0	354
286	%s тыланет %d файл гыч тӱшкам колташ тӧча.	Failed to store image: %s	%s is trying to send you a group of %d files.	False	False	1.0889041	610	610, 891, 249	0	527
287	Шылтымашым лудмаш	He lives in Yoshkar-Ola.	Reading cache	False	False	1.1169041	52	52, 53, 949	0	334
288	Проксим кучылташ	Proxy	Use proxy	False	False	1.1045914	124	124, 949, 598	0	599
289	Журналым наҥгаяш тӱҥалме. Тиде мутланымаште вес каласымаш-влак аныклыме лийыт.	He lives in Yoshkar-Ola.	Logging started. Future messages in this conversation will be logged.	False	False	1.1142385	52	52, 53, 100	0	108
290	Йылмым ончыкташ	She lives in Yoshkar-Ola.	Raspberry	False	False	1.1453278	53	53, 52, 598	0	790
291	Тудо Йошкар-Олаште ила.	He lives in Yoshkar-Ola.	She lives in Yoshkar-Ola.	False	True	1.2004285	52	52, 53, 467	0.5	53
292	Мӧҥгысӧ телефон номерым пурташ...	Join User in Chat...	Set Home Phone Number...	False	True	1.1666161	519	519, 404, 89	0.3333333333333333	89
293	Твит-влак	Invite to chat	Tweets	False	False	1.2551146	789	789, 919, 377	0	448
294	Пайдаланыше-влакын чотышт: %d	User Count: %d	User Count: %d	True	True	1.1516606	627	627, 610, 219	1.0	627
295	'%s' лӱман тӱшка мутланыше лӱмерыште шаҥгысек уло.	At %s since %s	A group named '%s' already exists in your buddy list.	False	False	1.2620201	652	652, 958, 582	0	116
296	Нойышо	Session Options	Tired	False	False	1.2357616	277	277, 657, 346	0	682
297	Южгойшо	Log Out	Spooky	False	False	1.3052297	248	248, 940, 163	0	727
298	шке командыдам аралыза	You have left this chat.	Defend your Command	False	False	1.2701746	376	376, 55, 171	0	77
299	Индонезий	Indonesian	Indonesian	True	True	1.2840227	136	136, 554, 727	1.0	136
300	Те концертыште лийында?	Did you live here?	Were you at the concert?	False	False	1.1664739	61	61, 60, 111	0	41
301	Чыла журналым ончен лекташ	She lives in Yoshkar-Ola.	View All Logs	False	False	1.1507453	53	53, 52, 276	0	756
302	Шеледше корно деке тӧршташ	Retrieving buddy list	Jump to markerline	False	False	1.2346082	830	830, 248, 163	0	672
303	Лиймаш	Raspberry	Presence	False	False	1.2949107	790	790, 11, 598	0	862
304	Пурымаш йоҥылыш	Calm	Failed to authenticate	False	False	1.2038777	312	312, 747, 996	0	670
305	Шкаланет лӱмер гыч кумылым ойыро	He lives in Yoshkar-Ola.	Please select your mood from the list	False	False	1.1267933	52	52, 53, 170	0	453
306	Пеш шуко FND -ыш логалмаш	High Contrast	Too many hits to a FND	False	False	1.104867	363	363, 409, 718	0	885
307	"""aim"" URL-лан келыштарыше"	"The handler for ""aim"" URLs"	"The handler for ""aim"" URLs"	True	True	1.1720086	869	869, 109, 744	1.0	869
308	"Палемдыме команде ""icq"" URL-ым келыштарышаш мо"	Novell GroupWise Messenger Protocol Plug-in	"Whether the specified command should handle ""icq"" URLs"	False	False	1.1009498	474	474, 702, 132	0	767
309	Тиде приложенийым кораҥдашлан тыйын прават уке.	Failure: Remote does not support proposed KE group	You do not have permission to uninstall this application.	False	False	1.2590312	932	932, 259, 985	0	982
310	Web-лаштыклаште улшо	Loads .NET plug-ins with Mono.	Web Aware	False	False	1.1792024	684	684, 743, 324	0	590
311	Йӧн:	Method:	Method:	True	True	1.3333453	788	788, 722, 911	1.0	788
312	%s -лан канал режимым шынден кертме огыл	Invalid input condition	Failed to set cmodes for %s	False	False	1.1475544	330	330, 492, 919	0	263
313	time: IRC серверыште кызытсе верысе жапым ончыкта.	Browser preferences are configured in GNOME preferences	time: Displays the current local time at the IRC server.	False	False	1.0280801	635	635, 743, 492	0	153
314	Молан тый мый денем от кушто?	Did you live here?	Why don't you come dancing with me?	False	False	1.2668542	61	61, 40, 877	0	16
315	Ушымашым ыштен кертме огыл	He lives in Yoshkar-Ola.	Unable to create connection	False	False	1.1546059	52	52, 53, 545	0	185
316	Сервер каталог деке пураш лиймашым налын кертын огыл	Add friends from MySpace.com	The server could not access the directory	False	False	1.1794416	744	744, 198, 743	0	586
317	Тӧрзам петырмеке тототлымверыште _кодаш.	Chat _name:	_Remain in chat after window is closed.	False	False	1.2172198	405	405, 404, 444	0	927
318	Кӧ йыҥгыса?	Join whom in chat?	Who's complaining?	False	False	1.2732322	111	111, 208, 61	0	5
319	альфа	She lives in Yoshkar-Ola.	Alpha	False	False	1.3709769	53	53, 232, 276	0	389
320	Шарнымашым ойырымаш йоҥылыш	He lives in Yoshkar-Ola.	Memory allocation error	False	False	1.185895	52	52, 53, 276	0	130
321	Ыштымашым ойыраш	He lives in Yoshkar-Ola.	Select an action	False	False	1.1269536	52	52, 53, 837	0	614
322	TinyURL-ын кӱчык адресым налмыжым вучалте ...	Save buddylist to file...	Please wait while TinyURL fetches a shorter URL ...	False	False	1.1015105	404	404, 444, 477	0	206
323	Мыйын фотосӱретем-влак	Did you live here?	My photos	False	False	1.3764734	61	61, 41, 822	0	117
324	Ubuntu Ик Мурсем	Drinking	Ubuntu One Music	False	False	1.2929239	837	837, 898, 740	0	195
325	Тыгай лӱм дене папке уло	How many theaters are there in Yoshkar-Ola?	A folder with that name already exists	False	False	1.2030053	4	4, 810, 244	0	683
326	%s деч файл колтымаш йодмашым кумылаҥдаш?	Really delete certificate for %s?	Accept file transfer request from %s?	False	False	1.1324497	624	624, 110, 723	0	798
327	%s версий	Version %s	Version %s	True	True	1.2851824	112	112, 364, 180	1.0	112
328	_Кумылаҥдаш	_Edit	_Accept	False	False	1.3497424	879	879, 264, 548	0	760
329	Шотыш налме возышын типше:	Defining adjective:	Account type:	False	False	1.1477464	859	859, 629, 109	0	488
330	%s темым эрыктен.	Buxon	%s has cleared the topic.	False	False	1.296061	276	276, 902, 52	0	680
331	Эше ыштыме огыл.	He lives in Yoshkar-Ola.	Not implemented yet.	False	False	1.2175688	52	52, 53, 221	0	88
332	Пыштыше	Emails	Boot loader	False	False	1.1750596	826	826, 100, 778	0	270
333	Модыш-влак	Presence	Games	False	False	1.2010963	862	862, 487, 53	0	772
334	Верым тамгалыме	Timestamp	Place tagged	False	False	1.1867262	565	565, 199, 862	0	437
335	Сравоч-влакым ваш келыштараш йодмаш	Send emoticons	Key Agreement Request	False	False	1.120539	949	949, 53, 52	0	483
336	Сӱретым шындаш	She lives in Yoshkar-Ola.	Insert Image	False	False	1.2107265	53	53, 52, 487	0	254
337	Ончыктышын келыштарымаш-влак GNOME-ыншындымашыште ышталтыт	Browser preferences are configured in GNOME preferences	Browser preferences are configured in GNOME preferences	True	True	1.1048989	635	635, 809, 702	1.0	635
338	Шке шолыпмутым пурто:	He lives in Yoshkar-Ola.	Enter your password:	False	False	1.1997488	52	52, 53, 356	0	419
339	Пеш сай ончыкылык шолыпым кучылташ	Spooky	Use Perfect Forward Secrecy	False	False	1.1475413	727	727, 52, 898	0	192
340	Тиде ушымаш дене кылдалтше кечысе каласымаш уке	She lives in Yoshkar-Ola.	There is no Message of the Day associated with this connection	False	False	1.1562341	53	53, 52, 862	0	158
341	Нигунам	Log Out	Never	False	False	1.2484151	163	163, 940, 248	0	76
342	Терминал	Presence	Terminal	False	False	1.2205814	862	862, 688, 304	0	704
343	Файл колтымаш	Default Formatting	File Transfer	False	True	1.1373367	889	889, 126, 768	0.5	126
344	Шындыктыме	Relaxed	Installed	False	False	1.1339602	778	778, 91, 980	0	259
345	Шола гыч тура	Humbled	Left Vertical	False	False	1.23192	902	902, 898, 53	0	962
346	_Шолыпмут ой:	Codec:	_Passphrase:	False	False	1.1716717	109	109, 52, 548	0	943
347	3D-шахмат-влак X11-лан	3D chess for X11	3D chess for X11	True	True	1.1639192	699	699, 150, 666	1.0	699
348	Йоҥылыш	artist	Error	False	False	1.3451791	722	722, 621, 172	0	579
349	_Шрифт сын	Merge Groups	_Font face	False	False	1.229676	494	494, 904, 837	0	156
350	/Ойыркалыме йӧн-влак/_Журналым наҥгаяш	/Tools/Privacy	/Options/Enable _Logging	False	False	1.1880844	900	900, 736, 494	0	283
351	ICQ UTF8	ICQ UTF8	ICQ UTF8	True	True	0.9813993	154	154, 489, 313	1.0	154
352	_Ушнаш	Impressed	_Join	False	False	1.2912115	988	988, 487, 467	0	594
353	_Плагин	P_lugin	P_lugin	True	True	1.3076292	252	252, 467, 279	1.0	252
354	Приватлык келыштарымаш-влакым алмаштымаш илышыш вигак пура.	She lives in Yoshkar-Ola.	Changes to privacy settings take effect immediately.	False	False	1.0587043	53	53, 52, 985	0	867
355	Кушто эн лишыл метро станций?	How many theaters are there in Yoshkar-Ola?	Where is the nearest subway station?	False	False	1.1709007	4	4, 61, 59	0	10
356	Кунам аклыме пале икгай, пытартыш мутланышым кучылт	The PIN is invalid. It should only consist of digits [0-9].	Use last buddy when scores are equal	False	False	1.0868769	409	409, 370, 52	0	78
357	^Kubuntu Netbook-ым шындыктыме деч посна колташ	^Try Kubuntu Netbook without installing	^Try Kubuntu Netbook without installing	True	True	0.97092795	198	198, 935, 986	1.0	198
358	Туге пӱрен.	Log Out	It’s fate.	False	False	1.3206098	163	163, 940, 248	0	51
359	Тый американ але француз улат?	Are you American or French?	Are you American or French?	True	True	1.0786566	59	59, 4, 43	1.0	59
360	Мый олаште илем.	You have mail!	I live in the city.	False	False	1.3021529	427	427, 61, 40	0	23
361	Очыни, вотышто огыл	Did you live here?	Appear Offline	False	False	1.2025232	61	61, 111, 427	0	731
362	Очыни, тый пурымашым мучашлыде профильетын ыштымашым йодынат. Тыйын профиль ышталтде кодеш; кунам тӱрыснек ушымо лият, тудым эше икгана ыштен ончо.	How many theaters are there in Yoshkar-Ola?	You have probably requested to set your profile before the login procedure completed. Your profile remains unset; try setting it again when you are fully connected.	False	False	1.0797247	4	4, 409, 251	0	970
363	Файл колтымаш прокси	Default Formatting	File transfer proxies	False	False	1.15867	889	889, 964, 768	0	899
364	Лудмо годым йоҥылыш лийын %s: %s.	channel modes for %s: %s	Error reading %s: %s.	False	False	1.0892801	582	582, 652, 364	0	716
365	"Чын, ""command"" сравочышто ойлымо команде ""aim"" кыл деке эҥерта гын."	Codec:	"True if the command specified in the ""command"" key should handle ""aim"" URLs."	False	False	1.1059346	109	109, 492, 477	0	551
366	Мутланыше лӱмер эсен налалтын!	Not logged in	Buddylist loaded successfully!	False	False	1.287837	663	663, 898, 52	0	92
367	Возалтмаш эсен мучашлалтын	She lives in Yoshkar-Ola.	Registration Successful	False	False	1.176628	53	53, 52, 598	0	761
368	%s пӧлемыш пурен.	Ban on %s	%s entered the room.	False	False	1.2379241	364	364, 109, 602	0	644
369	_Каласымаш-влакым колтымо годым кораҥдаш	She lives in Yoshkar-Ola.	Remove when a _message gets sent	False	False	1.1387912	53	53, 52, 4	0	395
370	Шолыпмут:	Password:	Password:	False	True	1.1621151	151	151, 572, 52	0.5	572
371	Bluetooth-ым келыштараш…	Auto-response sent:	Bluetooth settings…	False	True	1.1415327	919	919, 714, 127	0.5	714
372	Шочмо	Log Out	Monday	False	False	1.2082878	248	248, 940, 163	0	674
373	_Колташ	Conversation	_Send	False	False	1.2133119	598	598, 170, 735	0	757
374	Системе лиймеямде огыллан кӧра каласымашым колтымо огыл. Тыгай лиеш, кунам пайдаланыше тӱкылалтын але тудо уке.	Failure: Remote does not support proposed KE group	Message was not sent because the system is unavailable. This normally happens when the user is blocked or does not exist.	False	False	1.0556463	932	932, 244, 810	0	328
375	Фотосӱрет	artist	Photo	False	False	1.3451791	722	722, 621, 172	0	290
376	_Пӧлем лӱмер	_Edit	Room _List	False	False	1.4061724	879	879, 335, 486	0	838
377	Пале огыл.	Log Out	Unknown.	False	False	1.2308049	248	248, 940, 163	0	998
378	Йодыштмашлан конференций серверым ойыро	OCaml	Select a conference server to query	False	False	1.183216	973	973, 864, 296	0	425
379	Верысе жап	Presence	Local Time	False	False	1.1430447	862	862, 199, 565	0	686
380	Ага	Ario	May	False	False	1.2634981	558	558, 980, 571	0	216
381	Икымше оҥан менюн почмо полдыш	Retrieving buddy list	Key to open the first panel menu	False	False	1.1693375	830	830, 992, 837	0	766
382	E-mail адрес-влак	Auto-response sent:	Emails	False	False	1.1709126	919	919, 82, 872	0	826
383	Мутланыше лӱмерын изисӱрет, лӱм да могай улмын тӱжвал сынышт	How many theaters are there in Yoshkar-Ola?	The layout of icons, name, and status of the buddy list	False	False	1.1890479	4	4, 52, 53	0	651
384	Йоҥылыш	artist	Error	False	False	1.3451791	722	722, 621, 172	0	373
385	Мый муренам.	Smile!	I was singing.	False	False	1.2982304	175	175, 898, 427	0	22
386	савыкташ	Realm	Print	False	False	1.2851608	996	996, 53, 575	0	393
387	_STUN сервер:	ST_UN server:	ST_UN server:	True	True	1.1511284	870	870, 538, 497	1.0	870
388	Pidgin пеҥгыдемдыме семын мутланыше лӱмерын теме	Pidgin smileys	The default Pidgin buddy list theme	False	True	1.2563144	628	628, 723, 567	0.5	723
389	Тототлымверыш колтен кертме огыл %s,%s,%s	Unable to send to chat %s,%s,%s	Unable to send to chat %s,%s,%s	True	True	1.0477769	907	907, 134, 477	1.0	907
390	^Mythbuntu-м шындыктыме деч посна колташ	^Try Kubuntu Netbook without installing	^Try Mythbuntu without installing	False	True	1.0565434	198	198, 935, 986	0.5	935
391	umode <пайдаланышын режим-влакшеgt;: Вотышто шке режим-влакым шындаш	/Tools/Privacy	umode <usermodesgt;: Set your modes in the network	False	False	1.1346714	900	900, 666, 151	0	107
392	Мутланыше-влакын палемдымаш-влак	He lives in Yoshkar-Ola.	Buddy Notes	False	False	1.2213933	52	52, 949, 666	0	413
393	Правилым пудыртымаш	Overwrite	Policy Violation	False	False	1.1848428	467	467, 409, 862	0	642
394	Пӧрт йӱле деч страховатлыме.	0 people in room	The house is insured against fire.	False	False	1.2337526	390	390, 572, 151	0	35
395	Cairo-Clock шагат	Pager port	MacSlow's Cairo-Clock	False	True	1.3517709	718	718, 529, 82	0.5	529
396	Тый эр кочышым от коч мо?	Did you live here?	Haven't you had your dinner?	False	False	1.2157259	61	61, 111, 4	0	62
397	Черет темын	Humbled	Queue full	False	False	1.2850431	902	902, 276, 152	0	315
398	Чынак мо %s-лан сертификатым кораҥдаш?	Allow %s to contact you?	Really delete certificate for %s?	False	False	1.1808741	608	608, 111, 4	0	624
399	Кечысе каласымашым ончен лекташ	Conversation	View Message of the Day	False	False	1.1130524	598	598, 52, 53	0	992
400	SOCKS 5	SOCKS 5	SOCKS 5	True	True	1.0058153	793	793, 265, 522	1.0	793
401	Тӧрзам муымо огыл	Possible Matches	Couldn't find window	False	False	1.1570877	898	898, 384, 52	0	141
402	Пеҥгыдемдыме семын форматирований	Encodings	Default Formatting	False	False	1.1974149	539	539, 857, 273	0	889
403	Тӱкылаш	artist	Block	False	False	1.3451791	722	722, 621, 172	0	676
404	Alien Arena	Alien Arena	Alien Arena	True	True	1.0915337	193	193, 829, 771	1.0	193
405	%s темым шынден: %s	channel modes for %s: %s	%s has set the topic to: %s	False	False	1.1190195	582	582, 605, 652	0	905
406	Лиймеямде ыштымаш уке	Delete Log?	No actions available	False	False	1.1866539	874	874, 914, 877	0	890
407	Лӱмын йӧн	Bluetooth settings…	Accessibility	False	False	1.3768628	714	714, 479, 619	0	843
408	Bittornado клиент	Bittornado Client	Bittornado Client	False	True	1.0883784	777	777, 853, 247	0.5	853
409	Улмо нерген шижтарымашым чараш	She lives in Yoshkar-Ola.	Cancel Presence Notification	False	False	1.1057754	53	53, 52, 312	0	825
410	Лӱмерым _налаш	_Join	_Get List	False	False	1.3796206	594	594, 822, 548	0	647
411	XMPP ойвозыш плагин	Change XMPP Password	XMPP Protocol Plugin	False	True	1.0519183	738	738, 143, 702	0.3333333333333333	702
412	Вигак вес верыш порт-влакым колтымашым чӱкташ	Enter your password:	_Enable automatic router port forwarding	False	False	1.1608651	419	419, 127, 898	0	540
413	Брайльын терминалже	Blink	Braille Terminal	False	False	1.25349	654	654, 471, 270	0	207
414	Чылык тергымаш	Choose Playlist	Authenticating	False	False	1.1086369	170	170, 727, 53	0	855
415	Йоҥылыш пӧлем лӱм	Bluetooth settings…	Invalid Room Name	False	False	1.3884723	714	714, 335, 479	0	545
416	У каласымашым возаш	Conversation	Compose New Message	False	False	1.1593279	598	598, 53, 52	0	85
417	Adun	Adun	Adun	True	True	1.103796	827	827, 715, 694	1.0	827
418	Пай	Meebo	Share	False	False	1.3385963	619	619, 152, 431	0	305
419	Кечысе каласымаш	Conversation	Message of the Day	False	False	1.0971768	598	598, 862, 52	0	434
420	Малай	Malay	Malay	True	True	1.318552	575	575, 668, 517	1.0	575
421	Тиде сертификатлан хост лӱмым ончыкто.	Auto-response sent:	Type the host name for this certificate.	False	False	1.1692336	919	919, 932, 572	0	617
422	Сокетым колыштын кертме огыл	Invalid Room Name	Unable to create listen socket	False	False	1.1666342	545	545, 354, 727	0	689
423	кран,перкалаш	Ping timed out	(Tap)	False	False	1.3285971	384	384, 427, 796	0	235
424	Вигак кумылаҥдымаш мучашлен	Invincible	Autoaccept complete	False	False	1.3270061	237	237, 643, 727	0	606
425	Мутланышын палемдымаш: %s	Choose Playlist	Buddy Note: %s	False	False	1.240619	170	170, 610, 627	0	371
426	Мый шарнем тудым Парижыште вашлиймемым.	How many theaters are there in Yoshkar-Ola?	I remember meeting him in Paris.	False	False	1.1470363	4	4, 877, 60	0	28
427	Вашмутым вучымаш...	Invite	Waiting for response...	False	False	1.1971256	840	840, 52, 237	0	975
428	%s каласымашым савыкта...	Save buddylist to file...	%s is typing...	False	False	1.2348244	404	404, 519, 544	0	440
429	Файл радамлыкын тӱрлыкшӧ	Remove file from playlist	Filesystem type	False	False	1.1817498	186	186, 109, 405	0	872
430	Пайдаланыше каласымашым савыкта...	He lives in Yoshkar-Ola.	User is typing...	False	False	1.2560859	52	52, 53, 178	0	496
431	Тиде сертификатлан хост лӱмым ончыкто.	Auto-response sent:	Type the host name for this certificate.	False	False	1.1692336	919	919, 932, 572	0	639
432	Anagramarama	Anagramarama	Anagramarama	True	True	1.0814799	468	468, 996, 389	1.0	468
