	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
201	Két fiam van. Az egyik Nara, a másik Tsu.	I have two sons. One is in Nara and the other in Tsu.	I have two sons. One is in Nara and the other in Tsu.	True	True	0.6751802	778	778, 228, 65	1.0	778
202	Beszélhetnénk erről később?	For how long have you been studying Esperanto?	Could we talk about this later?	False	True	0.8015901	742	742, 725, 500	0.3333333333333333	500
203	Szavazással döntünk.	They'll know what to do.	We'll decide by voting.	False	False	0.93251085	379	379, 872, 361	0	285
204	Semmi más nem kell..., csak egy új nadrág.	I don't want to be lame; I want to be cool!!	I don't need anything... just a new pair of pants.	False	False	1.0755494	921	921, 883, 544	0	116
205	A szemétláda ellopta a hátizsákom, megette a szendvicsem és beleszart a termoszomba.	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	True	True	1.0220852	828	828, 921, 516	1.0	828
206	Tomi aláírta az iratot.	Tom signed the document.	Tom signed the document.	True	True	0.98108864	129	129, 296, 128	1.0	129
207	Nagyon hideg van ebben a szobában, igaz?	It's very cold in this room, isn't it?	It's very cold in this room, isn't it?	True	True	0.8307078	867	867, 702, 921	1.0	867
208	A Sinano hosszabb, mint bármely más Japán folyó.	The Shinano is longer than any other river in Japan.	The Shinano is longer than any other river in Japan.	True	True	0.7654164	807	807, 215, 640	1.0	807
209	A pénz minden rossz gyökere.	Money is the root of all evil.	Money is the root of all evil.	True	True	0.8560655	966	966, 977, 932	1.0	966
210	Gyuri bácsi nem jött hozzánk soha üres kézzel látogatóba.	Tom decided to try sleeping without a pillow.	Uncle George never visited us without some present.	False	True	0.9336587	71	71, 431, 942	0.3333333333333333	942
211	Már bekövetkezett.	It rained yesterday after it had been dry for a long time.	It's already happened.	False	False	1.0265079	242	242, 782, 414	0	634
212	Fel fog robbanni.	The cat is on the mat.	It's going to explode.	False	False	1.0241445	266	266, 452, 952	0	389
213	Az eszperantó egy tervezett, nemzetközi nyelv.	Esperanto is an international planned language.	Esperanto is an international planned language.	True	True	0.85731125	748	748, 987, 374	1.0	748
214	Atatürk 1881-ben született Szalonikiben.	Atatürk was born in 1881, Thessaloniki	Atatürk was born in 1881, Thessaloniki	True	True	0.7503146	610	610, 778, 375	1.0	610
215	Nem akart megbántani.	To be perfect she lacked just one defect.	He didn't mean to hurt you.	False	False	0.84397924	540	540, 652, 457	0	147
216	Az a gyerek mindig mosolyog.	Spring is here. It is getting warmer every day.	She is always smiling.	False	False	1.0166594	130	130, 71, 601	0	138
217	A fiam mindig nagyon független volt.	Tom didn't let Mary play with the other children.	My son has always been very independent.	False	False	1.0797868	317	317, 584, 540	0	161
218	Érdekelnek a virágok?	Shall we watch the movie now?	Are you interested in flowers?	False	False	0.9631767	725	725, 213, 742	0	985
219	Akarod, hogy hívjak egy taxit?	Can your brother drive a car?	Would you like me to call a taxi?	False	False	0.85885715	388	388, 751, 725	0	314
220	Nagy veszteségnél jobb a kis nyereség.	Better a small gain than a great loss.	Better a small gain than a great loss.	True	True	1.0042377	397	397, 974, 517	1.0	397
221	Tomnak nincs láza.	Tom has died.	Tom doesn't have a fever.	False	False	1.0649989	651	651, 764, 523	0	182
222	Miért kérdezed?	Where is the problem?	Why do you ask?	False	False	0.7941823	524	524, 391, 875	0	519
223	Szóról szóra fordította le.	She is sewing a dress.	She translated it word for word.	False	False	1.0538903	504	504, 266, 987	0	108
224	Tom nem riad vissza semmilyen harctól, teljesen mindegy, kivel áll szemben.	Tom had to live with the consequences of his actions.	Tom won't back down from any fight, no matter who he's up against.	False	True	0.88483584	62	62, 49, 554	0.5	49
225	Nem érdekel, hogy ki korán kel, aranyat lel, én aludni akarok.	I don't want to be lame; I want to be cool!!	I don't care if the early bird gets the worm, I want to sleep.	False	False	0.8938854	921	921, 738, 405	0	223
226	Sem az eszperantó, sem az interlingua nem alkalmaz kettős tagadást.	Neither Esperanto nor Interlingua employ double negative.	Neither Esperanto nor Interlingua employ double negative.	True	True	0.8368881	674	674, 741, 750	1.0	674
227	A gépi fordítás nem megbízható.	There is a TV remote control under the couch.	You can't trust computer translation.	False	False	0.9877913	848	848, 994, 266	0	708
228	Úgy tűnik, hogy ez a marhaszelet véres. Kíváncsi vagyok, elég sokáig sütötték-e.	"""It must be great to be tall."" ""Do you think so? It's not really that great. You keep bumping your head on the ceiling."""	This steak seems rare. I wonder if it was cooked long enough.	False	False	0.8160281	516	516, 921, 246	0	745
229	Tom mindig panaszkodik, hogy nincs elég szabad ideje.	Tom changes his mind a lot.	Tom is always complaining that he doesn't have enough free time.	False	True	0.680534	171	171, 449, 203	0.3333333333333333	203
230	Tom a huszadik születésnapját ünnepelte a múlt héten.	Tom celebrated his twentieth birthday last week.	Tom celebrated his twentieth birthday last week.	True	True	0.84621215	190	190, 109, 347	1.0	190
231	Büszkének kellene lenned.	Learning should not be forced. Learning should be encouraged.	You should be proud.	False	False	0.9425777	894	894, 558, 139	0	992
232	Nem tudtad, hogy Tom homoszexuális?	You didn't know Tom was gay?	You didn't know Tom was gay?	True	True	0.60255957	740	740, 497, 198	1.0	740
233	Nem dolgoztatod meg a tested eléggé.	Collect your thoughts before you begin your work.	You don't get enough exercise.	False	True	1.0638905	467	467, 916, 733	0.3333333333333333	733
234	Az érdekeink ütköznek az övékkel.	Thank God I am an atheist.	Our interests conflict with theirs.	False	False	0.98209023	601	601, 533, 436	0	632
235	Kaptál tőlük bármit is?	How many people are on the list now?	Did you get anything from them?	False	False	0.78113484	213	213, 890, 852	0	385
236	Szomorúan mosolyogva beszéli kezdett.	My uncle has lived in Paris for ten years.	Smiling sadly, she began to talk.	False	False	1.0243155	117	117, 747, 305	0	976
237	Hol van a szennyes?	Where is the laundry?	Where is the laundry?	True	True	0.79365873	633	633, 725, 890	1.0	633
238	Ma este későn kell vacsoráznunk a találkozó miatt.	It rained yesterday after it had been dry for a long time.	Tonight we have to eat dinner late because of the meeting.	False	True	1.0235304	242	242, 183, 384	0.3333333333333333	384
239	Tökéletesre fejlesztette a nehéz esetű vevőkkel való bánásmódot.	Novels aren't being read as much as they used to be.	She has perfected the art of handling difficult customers.	False	False	1.0930029	596	596, 750, 517	0	767
240	Isten ments, hogy Tommal történjen valami!	I don't want to be lame; I want to be cool!!	God forbid that anything should happen to Tom.	False	False	0.81463087	921	921, 735, 906	0	56
241	Ez nagy hiba volt.	There were a crowd of people in the park.	This was a big mistake.	False	True	0.89812243	463	463, 855, 690	0.5	855
242	Tomi gazdagabb Marinál.	Klabaster and Gizmo are cats.	Tom is richer than Mary.	False	False	1.1865282	158	158, 546, 344	0	695
243	A hajó tegnap áthaladt az egyenlítőn.	In Esperanto, the main stress always falls on the second-to-last syllable.	That ship crossed the equator yesterday.	False	True	1.0775111	741	741, 544, 509	0.5	544
244	Japánból jött.	He behaved like a child.	She is from Japan.	False	False	0.9939811	458	458, 945, 747	0	427
245	Tom most egy könyvet ír.	Tom is writing a book.	Tom is writing a book.	True	True	0.7922447	816	816, 434, 243	1.0	816
246	A személyiség és vértípus közti kapcsolat tudományosan nem bizonyított.	A connection between personality and blood type has not been scientifically proven.	A connection between personality and blood type has not been scientifically proven.	True	True	0.79906154	731	731, 739, 750	1.0	731
247	Szeretnéd tudni, hogy csináltam?	Do you approve of what she is doing?	Would you like to know how I did that?	False	False	0.8197191	23	23, 614, 164	0	474
248	Pihentünk egy kicsit.	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	We rested for a while.	False	False	0.9558692	828	828, 479, 835	0	260
249	Nem örült neki Tom.	Tom changes his mind a lot.	Tom wasn't pleased.	False	False	0.8026869	171	171, 893, 182	0	918
250	Ne mondd ki ezt a szót.	Don't step on the broken glass.	Avoid saying this word.	False	False	0.790864	591	591, 820, 644	0	24
251	Inkább tartanék macskát, mint kutyát.	When I was little, I wanted to have a pet brown bear to scare my neighbors.	I would rather have a cat than a dog.	False	False	1.0563979	233	233, 502, 885	0	105
252	Tom megvakartatta Marival a hátának azt a részét, amelyet nem ért el.	Tom decided to try sleeping without a pillow.	Tom got Mary to scratch the part of his back he couldn't reach.	False	True	0.9266237	71	71, 106, 516	0.5	106
253	Tom a délutánt Maryvel töltötte.	Tom spent the afternoon with Mary.	Tom spent the afternoon with Mary.	True	True	0.76345897	869	869, 317, 35	1.0	869
254	Részeg vagy vagy mi?	Who is sick?	Are you drunk or something?	False	False	0.7339344	400	400, 524, 213	0	981
255	Tom azt mondta, hogy használhatom a számítógépét.	Tom told me that I could use his computer.	Tom told me that I could use his computer.	True	True	0.7743976	571	571, 71, 747	1.0	571
256	A nyelvem hegyén van a szó.	The word is on the tip of my tongue.	The word is on the tip of my tongue.	True	True	1.1203867	461	461, 266, 603	1.0	461
257	Az életét bízná rá.	She trusts him with her life.	She trusts him with her life.	True	True	0.8898337	365	365, 62, 826	1.0	365
258	Éhesek.	She is sewing a dress.	They are hungry.	False	False	1.1602893	504	504, 108, 271	0	891
259	Tom csak horgászni akar.	Fishing is the only thing Tom wants to do.	Fishing is the only thing Tom wants to do.	True	True	0.6768832	374	374, 505, 430	1.0	374
260	Olyan képet vág, hogy legszívesebben bemosnál neki egyet.	His wife is as beautiful as a dream, not to mention his daughter.	He's making the kind of face you want to punch.	False	False	1.0286522	431	431, 826, 767	0	755
261	Ezt hosszú csend követte.	George hit him in the stomach.	There followed a long silence.	False	False	1.0118954	954	954, 242, 120	0	234
262	Az emberek saját földet akarnak.	This world is just an insane asylum.	People want to own land.	False	True	0.7887409	554	554, 535, 110	0.3333333333333333	110
263	Néha különös fiúnak látszik.	It is true he is a learned man, but he lacks common sense.	Sometimes he can be a strange guy.	False	True	0.9788033	457	457, 898, 826	0.5	898
264	Sztár vagy.	Storm in a teacup.	You're a star.	False	False	1.0590804	728	728, 601, 179	0	135
265	Tudok gitározni.	I can play the guitar.	I can play the guitar.	True	True	0.81655	156	156, 768, 467	1.0	156
266	Az inge szürke, a nyakkendője sárga volt.	His shirt was gray and the tie was yellow.	His shirt was gray and the tie was yellow.	True	True	1.010559	186	186, 252, 827	1.0	186
267	Meg kell nézned ezt a filmet.	You have to see this movie.	You have to see this movie.	True	True	0.8999393	625	625, 576, 945	1.0	625
268	Ördögien jól táncol az idős nagymamád!	Today is a big day, son!	Your old grandma dances well.	False	True	0.8818327	758	758, 344, 421	0.5	344
269	Nem tudom, hogy miért csináltam ezt.	No one is listening to you.	I don't know why I did that.	False	False	0.76997876	689	689, 159, 51	0	837
270	Pont most történt egy baleset.	It rained yesterday after it had been dry for a long time.	An accident just happened.	False	False	1.0886343	242	242, 340, 192	0	369
271	Tomi nem néz háborús filmeket.	Tom doesn't watch war movies.	Tom doesn't watch war movies.	True	True	0.8685281	944	944, 699, 305	1.0	944
272	A következő kereszteződésnél jobbra!	He is kicking me!	Turn right at the next intersection.	False	False	1.0369791	906	906, 734, 921	0	224
273	Elmész Tomival?	Did Tom change his opinion?	Will you go with Tom?	False	False	0.94012856	660	660, 675, 400	0	304
274	Tamás nem ismer téged.	Tom is full of hope.	Tom doesn't know you.	False	False	0.98452175	72	72, 950, 546	0	50
275	Egész nap teniszeztem.	I played tennis all day.	I played tennis all day.	True	True	0.95068026	238	238, 375, 978	1.0	238
276	Ha nagy leszek, király akarok lenni.	When I grow up, I want to be a king.	When I grow up, I want to be a king.	True	True	0.8423147	436	436, 883, 437	1.0	436
277	Várj egy kicsit!	Hurry it up!	Wait one second.	False	False	0.6175275	422	422, 421, 830	0	3
278	Rossz a leheleted.	He is said to have a cold.	You have foul breath.	False	False	1.0063634	952	952, 523, 601	0	738
279	Mennyit keres havonta?	Who is sick?	How much money does he make a month?	False	False	0.94473886	400	400, 96, 213	0	751
280	Ez nagy összeg.	Better a small gain than a great loss.	It's a large amount.	False	False	0.9496622	397	397, 522, 946	0	17
281	Tomi aláírta a papírokat.	Tom signed a confession.	Tom signed the papers.	False	False	1.0544496	127	127, 129, 210	0	128
282	Bár a Föld felületének csupán két százalékát borítják őserdők, ott él a világon fellelhető állat-, növény- és rovarfaj fele.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	True	True	0.63061106	278	278, 748, 774	1.0	278
283	Szeretem a leveseket sok zöldséggel.	You have foul breath.	I like soups with lots of vegetables.	False	False	1.1709423	738	738, 601, 437	0	390
284	El kellett neki mondania.	He cried and cried.	He must have told her.	False	False	0.9440168	927	927, 6, 826	0	22
285	Sírsz?	Who is sick?	Are you crying?	False	False	0.82340765	400	400, 896, 705	0	301
286	Menekülnöd kell.	Thank God I am an atheist.	You must escape.	False	False	0.9637369	601	601, 583, 594	0	432
287	Engem senki sem szeret.	Love is never wasted.	Nobody loves me.	False	False	0.7332556	558	558, 826, 139	0	698
288	Klabaster és Gizmo macskák.	Klabaster and Gizmo are cats.	Klabaster and Gizmo are cats.	True	True	0.5985508	158	158, 58, 484	1.0	158
289	Abba kell hagyni az időpocsékolást.	You need to stop wasting time.	You need to stop wasting time.	True	True	1.0815741	916	916, 848, 467	1.0	916
290	Ne bámulj engem.	Don't tread on it.	Stop staring at me.	False	False	0.9362664	557	557, 592, 942	0	302
291	Te hiszel a szellemekben?	Do you know what friendship is?	Do you believe in the existence of ghosts?	False	False	0.9419894	343	343, 92, 890	0	270
292	Úgy gondolom, meg tudom csinálni.	To be surprised, to wonder, is to begin to understand.	I think I can do it.	False	False	0.7548983	533	533, 826, 489	0	743
293	Ez komoly?	Who is sick?	Is it serious?	False	False	0.97329926	400	400, 852, 353	0	682
294	Ezt a mondatot körülbelül egy órával ezelőtt az utcán hallottam.	I heard this sentence on the street about an hour ago.	I heard this sentence on the street about an hour ago.	True	True	0.87905836	208	208, 516, 383	1.0	208
295	Mérgesen lépett fel vele szemben.	The governor abused his authority.	She kicked him hard.	False	False	1.0666615	77	77, 860, 43	0	538
296	Szörnyen fontos.	It's terribly important.	It's terribly important.	True	True	1.0172343	290	290, 134, 415	1.0	290
297	Bejött Tom.	Tom lives on a boat.	Tom walked inside.	False	False	1.1054828	878	878, 713, 190	0	911
298	Valaki ellopta az utazási csekkjeimet.	Tom had to live with the consequences of his actions.	Someone stole my travelers checks.	False	False	1.089305	62	62, 467, 935	0	396
299	A repülőtér egy karnyújtásnyira található.	It rained yesterday after it had been dry for a long time.	The airport is close at hand.	False	False	1.1541378	242	242, 848, 748	0	838
300	Van egy nagy lyuk a zoknidon.	Zamenhof, the creator of Esperanto, was an ophthalmologist.	There is a big hole in your stocking.	False	False	1.0555124	750	750, 430, 739	0	152
301	Át fog költözni Új-Zélandba.	She will be relocated to New Zealand.	She will be relocated to New Zealand.	True	True	0.8827324	537	537, 117, 458	1.0	537
302	Nem volt víz a kútban.	There was no water in the well.	There was no water in the well.	True	True	0.78596973	149	149, 640, 523	1.0	149
303	Ez a téma rendkívül ellentmondásos.	This subject is extremely controversial.	This subject is extremely controversial.	True	True	0.86723304	980	980, 377, 576	1.0	980
304	Ha mérges vagy, számolj tízig, ha nagyon mérges vagy, százig.	When angry, count ten; when very angry, a hundred.	When angry, count ten; when very angry, a hundred.	True	True	1.0025706	965	965, 516, 397	1.0	965
305	Azt javasoltam, hogy azonnal kezdjünk hozzá.	Collect your thoughts before you begin your work.	I suggested that we should start at once.	False	True	0.86601853	467	467, 100, 51	0.5	100
306	Nem szidhatlak. Az én hibám volt.	Thank God I am an atheist.	I can't blame you. It was my fault.	False	False	0.9998504	601	601, 139, 738	0	870
307	Csendesedett a szél.	The snowball melted in my hand.	The wind has dropped.	False	False	1.0550581	603	603, 558, 375	0	562
308	Vissza kell menned.	You must escape.	You must go back.	False	False	0.75727427	432	432, 594, 945	0	664
309	Ne gyere későn, oké?	I don't want to be lame; I want to be cool!!	Don't come late, okay?	False	False	0.89594245	921	921, 88, 257	0	146
310	Autóval mentek az állomásra.	They went to the station by car.	They went to the station by car.	True	True	0.86375666	169	169, 6, 995	1.0	169
311	Tom megváltoztatta a véleményét?	Did Tom change his opinion?	Did Tom change his opinion?	True	True	0.82578063	660	660, 740, 442	1.0	660
312	Másik államban él.	He lives in another state.	He lives in another state.	True	True	0.89192224	214	214, 456, 700	1.0	214
313	Tom azt mondja, soha többé nem megy el.	Tom decided to try sleeping without a pillow.	Tom says he'll never go again.	False	True	0.73702645	71	71, 656, 124	0.5	656
314	Egy spanyol emberrel dolgozom.	We need time.	I'm working with a Spaniard.	False	False	0.94525146	594	594, 821, 592	0	719
315	Clinton akkoriban Arkansas kormányzója volt.	Mr. Clinton was governor of Arkansas at the time.	Mr. Clinton was governor of Arkansas at the time.	True	True	0.7944381	75	75, 175, 436	1.0	75
316	Az éjszakába nyúlóan vitatkoztunk a dologról.	We discussed the matter far into the night.	We discussed the matter far into the night.	True	True	0.988971	282	282, 71, 260	1.0	282
317	El tudod hinni, hogy Tom még csak tizenhárom?	Can you believe Tom is still only thirteen?	Can you believe Tom is still only thirteen?	True	True	0.77584076	497	497, 534, 198	1.0	497
318	Túl sokat iszol.	The cat is on the mat.	You drink too much.	False	False	0.9892546	266	266, 523, 709	0	704
319	Tom nem akart válaszolni a kérdésre.	Tom didn't want to answer the question.	Tom didn't want to answer the question.	True	True	0.8556981	67	67, 915, 72	1.0	67
320	Amikor kinyitotta az ajtót, azonnal érezte, hogy ég valami.	He felt ashamed about what he saw.	The instant he opened the door, he smelt something burning.	False	False	0.9251939	40	40, 71, 516	0	842
321	Hamlet talán nem akart megházasodni. Akárhogy is, Hamlet csak egy volt, de sok ember megegyezik ebben vele.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	True	True	0.77157927	727	727, 933, 851	1.0	727
322	Elővigyázatosnak kell lenned.	To be surprised, to wonder, is to begin to understand.	You must be cautious.	False	False	1.1106435	533	533, 540, 910	0	583
323	Ami engem illet, nincs semmi hozzáfűznivalóm.	You must be cautious.	As for me, I have nothing to say.	False	False	0.990957	583	583, 539, 432	0	513
324	Gyere már, dolgunk van.	To be surprised, to wonder, is to begin to understand.	Come on, we have work to do.	False	False	1.0446014	533	533, 706, 612	0	691
325	Ideülhetek?	May I leave a message?	May I sit here?	False	True	0.96785915	875	875, 705, 353	0.5	705
326	A rózsák jó illatúak.	It tasted sweet.	Roses smell sweet.	False	False	1.0600815	134	134, 471, 877	0	123
327	Sok a könyv.	Storm in a teacup.	There are many books, aren't there?	False	False	1.1127427	728	728, 861, 565	0	477
328	Legyen szíves, itt írja alá.	To be surprised, to wonder, is to begin to understand.	Could you just sign right here, please?	False	False	1.0321527	533	533, 601, 249	0	256
329	Az emberi agy körülbelül három fontot nyom.	The human brain weighs about three pounds.	The human brain weighs about three pounds.	True	True	0.787156	686	686, 278, 919	1.0	686
330	Azt hiszem orvoshoz kellene menned.	Man will not cry in public.	I think you should see a doctor.	False	False	1.0257127	74	74, 926, 782	0	15
331	Hogy tetszett?	Shall we watch the movie now?	How did you like it?	False	False	0.7768948	725	725, 400, 499	0	144
332	Elszégyellte magát amiatt, amit látott.	He felt ashamed about what he saw.	He felt ashamed about what he saw.	True	True	0.86079836	40	40, 533, 584	1.0	40
333	Attól tartok, ez az igazság.	No one has that right.	I fear that is the truth.	False	False	0.87847936	392	392, 601, 535	0	895
334	A doktornő mintát vett a nyálkahártyából.	The doctor has taken a swab from the mucous membrane.	The doctor has taken a swab from the mucous membrane.	True	True	0.9050875	886	886, 750, 739	1.0	886
335	A 23-as jobban áll rajtad.	The 23 fits you better.	The 23 fits you better.	True	True	1.0957172	375	375, 347, 906	1.0	375
336	Ez van, ezt kell szeretni.	All that matters is to be happy.	That's the way the cookie crumbles.	False	False	0.67036164	986	986, 826, 988	0	83
337	Néhény embert nem kellene a kormányhoz engedni.	Everyone wants to hear what everyone wants to hear.	Some people shouldn't be allowed to drive.	False	False	1.0115337	883	883, 794, 832	0	960
338	Mari leborotválta a lábát.	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	Mary shaved her legs.	False	False	1.1595004	828	828, 367, 603	0	862
339	Rémálmom volt.	This is irrelevant.	I had a nightmare.	False	False	1.0467196	522	522, 419, 780	0	173
340	Kölcsönadtál egy könyvet.	Life is a bitch.	You lent a book.	False	False	1.1485946	821	821, 728, 941	0	364
341	Kimehetek játszani?	How many people are on the list now?	May I go out to play?	False	True	0.9137533	213	213, 400, 113	0.3333333333333333	113
342	A macskák nem szeretnek vizesek lenni.	Medication and alcohol often don't mix.	Cats dislike being wet.	False	True	1.0579425	102	102, 352, 158	0.5	352
343	Maryt elrabolták a kalózok.	Tom didn't let Mary play with the other children.	Mary was kidnapped by pirates.	False	True	0.99897563	317	317, 58, 157	0.3333333333333333	157
344	Őszintén remélem, hogy hamar meggyógyul.	He felt ashamed about what he saw.	I sincerely hope that you will soon recover from your illness.	False	False	1.0437456	40	40, 652, 826	0	310
345	Mosás közben egy óvszert talált a fia farzsebében.	While doing the wash she found a condom in the back pocket of her son's pants.	While doing the wash she found a condom in the back pocket of her son's pants.	True	True	0.98280096	275	275, 828, 516	1.0	275
346	Hála istennek, ateista vagyok.	Thank God I am an atheist.	Thank God I am an atheist.	True	True	0.8856063	601	601, 669, 696	1.0	601
347	A parkban tömeg volt.	There were a crowd of people in the park.	There were a crowd of people in the park.	True	True	1.0229311	463	463, 750, 266	1.0	463
348	Ki beteg?	Who is sick?	Who is sick?	True	True	0.7906463	400	400, 14, 524	1.0	400
349	Ő egy igazi kurva.	The boy is swimming with his friends.	She's a complete bitch.	False	False	0.9604777	994	994, 860, 504	0	823
350	Aki nem ismer idegen nyelveket, semmit sem tud a sajátjáról.	Language, as we know it, is a human invention.	Anyone who doesn't know foreign languages knows nothing of his own.	False	True	0.8099587	671	671, 832, 851	0.5	832
351	A gyerekek imádnak a homokban ásni.	After the summer holidays, the children have to go back to school.	Children love to dig in the sand.	False	False	1.0188022	104	104, 278, 183	0	174
352	Nagy fiú vagy, viselkedj!	Oh, there's a butterfly!	Now you are a big boy, behave yourself.	False	False	0.8478365	421	421, 758, 437	0	706
353	Jól érzem magam a saját bőrömben.	"""It must be great to be tall."" ""Do you think so? It's not really that great. You keep bumping your head on the ceiling."""	I feel good in my own skin.	False	False	0.9748335	516	516, 601, 706	0	659
354	Sok ember van a parkban.	There are a lot of people in the park.	There are a lot of people in the park.	True	True	0.82069314	185	185, 245, 463	1.0	185
355	Lementem a lifttel.	The cat is on the mat.	I went down by elevator.	False	False	0.96226346	266	266, 728, 848	0	483
356	"Ne tekints rám többé úgy, mint egy ""normális"" személyre!"	This world is just an insane asylum.	Don't treat me as common people.	False	False	0.8508973	554	554, 851, 601	0	527
357	Útját kell állnod.	Lunch is at noon.	You must stop him.	False	False	1.1051188	523	523, 266, 151	0	569
358	Azt mondtam nekik, hogy rendben vagyok.	Everyone wants to hear what everyone wants to hear.	I told them I was fine.	False	False	0.8774736	883	883, 533, 601	0	850
359	Később ma még ő is visszautazik.	He is also returning late today.	He is also returning late today.	True	True	0.9880004	435	435, 700, 994	1.0	435
360	Kérlek, ne keress!	Do not be so vengeful!	Please don't try to find me.	False	False	0.74745727	437	437, 612, 830	0	231
361	Köszönöm, hogy segítettél.	Thank God I am an atheist.	Thanks for helping me.	False	False	0.9545046	601	601, 992, 379	0	622
362	És mégis, az ellenkezője is mindig igaz.	To be surprised, to wonder, is to begin to understand.	And yet, the contrary is always true as well.	False	True	0.9461329	533	533, 549, 201	0.5	549
363	Mindenki elszótlanodott.	Everyone was speechless.	Everyone was speechless.	True	True	0.8276825	271	271, 6, 71	1.0	271
364	Az az érzésem, senki sem foglalkozik olyan sokat a hangsúlyozással, mint az oroszok.	Everyone wants to hear what everyone wants to hear.	I've got a feeling that nobody cares about their accent as much as the Russians.	False	True	0.91349196	883	883, 984, 935	0.5	984
365	Találkoztunk mi már?	For how long have you been studying Esperanto?	Have we met?	False	True	0.81612515	742	742, 213, 541	0.3333333333333333	541
366	Nem tudtam, honnan jött.	You went too far.	I didn't know where it came from.	False	False	0.74938476	121	121, 673, 738	0	521
367	Nem emelte fel a kezét.	He did not put up his hand.	He did not put up his hand.	True	True	0.95200205	721	721, 367, 6	1.0	721
368	Pihennie kellett.	The wound was fatal to him.	He needed to rest.	False	False	0.89133704	120	120, 6, 271	0	788
369	Megkértem, hogy randizzon velem, de nemet mondott.	He begged us to go with him.	I asked him out, but he said no.	False	False	0.8985963	514	514, 71, 571	0	777
370	Tomnak soha többé nem kell Mary miatt aggódnia.	Tom and Mary are mad at John.	Tom doesn't have to worry about Mary anymore.	False	True	0.7783289	58	58, 180, 505	0.5	180
371	Nincs rá időm, hogy segítsek neked a munkádban.	I have no time to help you with the work.	I have no time to help you with the work.	True	True	0.85964656	70	70, 467, 883	1.0	70
372	Hol tudunk parkolni?	How many people are on the list now?	Where can we park?	False	True	0.79395866	213	213, 633, 943	0.3333333333333333	943
373	Nem alszom ágyban.	Love is never wasted.	I don't sleep in a bed.	False	False	1.0365733	558	558, 601, 432	0	87
374	Már megint itt van a karácsony?	Shall we watch the movie now?	Is it Christmas again already?	False	False	0.8954115	725	725, 633, 742	0	577
375	Tom egy csónakban lakik.	Tom lives on a boat.	Tom lives on a boat.	True	True	0.7729578	878	878, 430, 243	1.0	878
376	Szándékosan megpróbálsz összezavarni?	For how long have you been studying Esperanto?	Are you intentionally trying to confuse me?	False	False	0.89344716	742	742, 11, 852	0	566
377	Vírussal fertőzött a számítógéped.	Your computer is infected with a virus.	Your computer is infected with a virus.	True	True	1.003456	42	42, 739, 750	1.0	42
378	Olyan türelmetlen vagy velem.	Learn to control it or it will control you.	You're so impatient with me.	False	False	0.9747902	489	489, 554, 457	0	901
379	Betti szereti a klasszikus zenét.	Betty likes classical music.	Betty likes classical music.	True	True	0.8060721	305	305, 809, 716	1.0	305
380	A kérésedet elutasították.	The photograph was falsified.	Your request is denied.	False	False	0.78042126	41	41, 604, 340	0	923
381	Örülök, hogy találkoztunk.	We want to see it.	It's nice to see you.	False	False	0.85227656	945	945, 379, 872	0	168
382	Az autó lerobbant, úgyhogy gyalogolnunk kellett.	The car broke down, so that we had to walk.	The car broke down, so that we had to walk.	True	True	0.87670135	267	267, 6, 266	1.0	267
383	Megteszem, ha megfizetik.	You have foul breath.	I'll do it if they pay me.	False	False	0.8973465	738	738, 139, 601	0	97
384	A sikere részben a szerencsének köszönhető.	His success was due in part to good luck.	His success was due in part to good luck.	True	True	1.0142632	331	331, 801, 601	1.0	331
385	Megadom neked a honlaphoz a linket.	Collect your thoughts before you begin your work.	I'll give you the link to the website.	False	False	1.0767555	467	467, 779, 250	0	658
386	Én vagyok a legjobb.	I'm the best.	I'm the best.	True	True	0.7917018	366	366, 601, 297	1.0	366
387	Ha a világ nem olyan lenne, mint most, akkor mindenkiben bízhatnék.	This world is just an insane asylum.	If the world weren't in the shape it is now, I could trust anyone.	False	False	0.79297805	554	554, 933, 932	0	903
388	Tamás valahol errefelé lakik.	Tom is a refugee.	Tom lives around here somewhere.	False	False	1.063874	484	484, 72, 994	0	430
389	Hoznál nekem egy pohár vizet?	How about a cup of coffee?	Would you fetch me a glass of water?	False	True	0.7413808	11	11, 247, 12	0.5	247
390	Ez a kedvenc kifejezésem.	It's standard procedure.	That's my favorite expression.	False	False	1.0546391	288	288, 601, 672	0	687
391	A fiú a barátaival úszik.	The boy is swimming with his friends.	The boy is swimming with his friends.	True	True	0.84096515	994	994, 245, 791	1.0	994
392	Nevettek és sírtak egyszerre.	Words fly, texts remain.	They laughed and cried at the same time.	False	False	1.0259202	90	90, 271, 891	0	924
