	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
207	Nagyon hideg van ebben a szobában, igaz?	There is a big hole in your stocking.	It's very cold in this room, isn't it?	False	True	0.8614336	152	152, 830, 867	0.3333333333333333	867
208	A Sinano hosszabb, mint bármely más Japán folyó.	The Shinano is longer than any other river in Japan.	The Shinano is longer than any other river in Japan.	True	True	0.54956365	807	807, 215, 464	1.0	807
209	A pénz minden rossz gyökere.	Money is the root of all evil.	Money is the root of all evil.	True	True	0.91387415	966	966, 977, 821	1.0	966
210	Gyuri bácsi nem jött hozzánk soha üres kézzel látogatóba.	Uncle George never visited us without some present.	Uncle George never visited us without some present.	True	True	0.8871558	942	942, 162, 268	1.0	942
211	Már bekövetkezett.	We must try.	It's already happened.	False	False	1.1123312	799	799, 955, 892	0	634
212	Fel fog robbanni.	You drink too much.	It's going to explode.	False	False	0.9780021	704	704, 453, 955	0	389
213	Az eszperantó egy tervezett, nemzetközi nyelv.	Esperanto is an international planned language.	Esperanto is an international planned language.	True	True	0.77967167	748	748, 832, 674	1.0	748
214	Atatürk 1881-ben született Szalonikiben.	Atatürk was born in 1881, Thessaloniki	Atatürk was born in 1881, Thessaloniki	True	True	0.79072654	610	610, 214, 370	1.0	610
215	Nem akart megbántani.	I tried it.	He didn't mean to hurt you.	False	False	0.8907573	955	955, 698, 704	0	147
216	Az a gyerek mindig mosolyog.	Your old grandma dances well.	She is always smiling.	False	False	0.9973159	344	344, 558, 882	0	138
217	A fiam mindig nagyon független volt.	My son has always been very independent.	My son has always been very independent.	True	True	0.92614245	161	161, 573, 181	1.0	161
218	Érdekelnek a virágok?	Are you interested in flowers?	Are you interested in flowers?	True	True	1.0058573	985	985, 123, 612	1.0	985
219	Akarod, hogy hívjak egy taxit?	Can your brother drive a car?	Would you like me to call a taxi?	False	False	0.98215437	388	388, 875, 828	0	314
220	Nagy veszteségnél jobb a kis nyereség.	Better a small gain than a great loss.	Better a small gain than a great loss.	True	True	0.95534897	397	397, 873, 451	1.0	397
221	Tomnak nincs láza.	Tom needed Mary.	Tom doesn't have a fever.	False	False	0.9354582	800	800, 839, 882	0	182
222	Miért kérdezed?	Can you keep a secret?	Why do you ask?	False	False	1.075387	598	598, 39, 385	0	519
223	Szóról szóra fordította le.	She translated it word for word.	She translated it word for word.	True	True	1.01034	108	108, 815, 332	1.0	108
224	Tom nem riad vissza semmilyen harctól, teljesen mindegy, kivel áll szemben.	Tom won't back down from any fight, no matter who he's up against.	Tom won't back down from any fight, no matter who he's up against.	True	True	0.93390965	49	49, 785, 903	1.0	49
225	Nem érdekel, hogy ki korán kel, aranyat lel, én aludni akarok.	If the world weren't in the shape it is now, I could trust anyone.	I don't care if the early bird gets the worm, I want to sleep.	False	False	0.93499935	903	903, 706, 210	0	223
226	Sem az eszperantó, sem az interlingua nem alkalmaz kettős tagadást.	Neither Esperanto nor Interlingua employ double negative.	Neither Esperanto nor Interlingua employ double negative.	True	True	0.69997644	674	674, 748, 832	1.0	674
227	A gépi fordítás nem megbízható.	Nobody is indispensable.	You can't trust computer translation.	False	False	0.95408344	292	292, 910, 377	0	708
228	Úgy tűnik, hogy ez a marhaszelet véres. Kíváncsi vagyok, elég sokáig sütötték-e.	There is nothing to be scared of.	This steak seems rare. I wonder if it was cooked long enough.	False	False	0.81302786	38	38, 984, 116	0	745
229	Tom mindig panaszkodik, hogy nincs elég szabad ideje.	Tom changes his mind a lot.	Tom is always complaining that he doesn't have enough free time.	False	True	0.9606706	171	171, 318, 203	0.3333333333333333	203
230	Tom a huszadik születésnapját ünnepelte a múlt héten.	Tom celebrated his twentieth birthday last week.	Tom celebrated his twentieth birthday last week.	True	True	0.81525826	190	190, 342, 236	1.0	190
231	Büszkének kellene lenned.	Nobody loves me.	You should be proud.	False	False	1.0578251	698	698, 635, 704	0	992
232	Nem tudtad, hogy Tom homoszexuális?	You didn't know Tom was gay?	You didn't know Tom was gay?	True	True	0.8334173	740	740, 426, 354	1.0	740
233	Nem dolgoztatod meg a tested eléggé.	You drink too much.	You don't get enough exercise.	False	False	0.933413	704	704, 539, 121	0	733
234	Az érdekeink ütköznek az övékkel.	We weren't at home yesterday.	Our interests conflict with theirs.	False	False	0.98945355	189	189, 829, 558	0	632
235	Kaptál tőlük bármit is?	You drink too much.	Did you get anything from them?	False	True	0.9637432	704	704, 539, 385	0.3333333333333333	385
236	Szomorúan mosolyogva beszéli kezdett.	He is madly jealous of his woman.	Smiling sadly, she began to talk.	False	False	1.0892026	318	318, 367, 329	0	976
237	Hol van a szennyes?	Who is sick?	Where is the laundry?	False	False	1.004856	400	400, 890, 611	0	633
238	Ma este későn kell vacsoráznunk a találkozó miatt.	Tonight we have to eat dinner late because of the meeting.	Tonight we have to eat dinner late because of the meeting.	True	True	0.8927996	384	384, 523, 162	1.0	384
239	Tökéletesre fejlesztette a nehéz esetű vevőkkel való bánásmódot.	He is madly jealous of his woman.	She has perfected the art of handling difficult customers.	False	True	0.9594165	318	318, 801, 767	0.3333333333333333	767
240	Isten ments, hogy Tommal történjen valami!	All that matters is to be happy.	God forbid that anything should happen to Tom.	False	False	0.91058683	986	986, 988, 251	0	56
241	Ez nagy hiba volt.	This was a big mistake.	This was a big mistake.	True	True	0.85270715	855	855, 369, 573	1.0	855
242	Tomi gazdagabb Marinál.	Tom talks fast.	Tom is richer than Mary.	False	True	0.99016964	332	332, 695, 800	0.5	695
243	A hajó tegnap áthaladt az egyenlítőn.	That ship crossed the equator yesterday.	That ship crossed the equator yesterday.	True	True	1.0763068	544	544, 349, 562	1.0	544
244	Japánból jött.	She is from Japan.	She is from Japan.	True	True	0.95922065	427	427, 181, 573	1.0	427
245	Tom most egy könyvet ír.	Tom is writing a book.	Tom is writing a book.	True	True	0.9105754	816	816, 815, 805	1.0	816
246	A személyiség és vértípus közti kapcsolat tudományosan nem bizonyított.	A connection between personality and blood type has not been scientifically proven.	A connection between personality and blood type has not been scientifically proven.	True	True	0.695657	731	731, 730, 851	1.0	731
247	Szeretnéd tudni, hogy csináltam?	I knew you could do it, Tom.	Would you like to know how I did that?	False	False	0.9561372	210	210, 38, 870	0	474
248	Pihentünk egy kicsit.	You drink too much.	We rested for a while.	False	False	0.94389796	704	704, 829, 578	0	260
249	Nem örült neki Tom.	Tom needed you.	Tom wasn't pleased.	False	False	1.0375392	882	882, 841, 444	0	918
250	Ne mondd ki ezt a szót.	You must do it.	Avoid saying this word.	False	False	0.98044205	539	539, 704, 955	0	24
251	Inkább tartanék macskát, mint kutyát.	I would rather have a cat than a dog.	I would rather have a cat than a dog.	True	True	0.9571254	105	105, 704, 706	1.0	105
252	Tom megvakartatta Marival a hátának azt a részét, amelyet nem ért el.	Tom got Mary to scratch the part of his back he couldn't reach.	Tom got Mary to scratch the part of his back he couldn't reach.	True	True	0.8809316	106	106, 360, 775	1.0	106
253	Tom a délutánt Maryvel töltötte.	Tom spent the afternoon with Mary.	Tom spent the afternoon with Mary.	True	True	0.9414135	869	869, 713, 800	1.0	869
254	Részeg vagy vagy mi?	Are you drunk or something?	Are you drunk or something?	True	True	0.9573791	981	981, 890, 39	1.0	981
255	Tom azt mondta, hogy használhatom a számítógépét.	Tom told me that I could use his computer.	Tom told me that I could use his computer.	True	True	0.8468621	571	571, 677, 250	1.0	571
256	A nyelvem hegyén van a szó.	The word is on the tip of my tongue.	The word is on the tip of my tongue.	True	True	0.9958942	461	461, 895, 548	1.0	461
257	Az életét bízná rá.	He won her love.	She trusts him with her life.	False	False	1.0247704	468	468, 800, 839	0	365
258	Éhesek.	Tom needed you.	They are hungry.	False	False	1.1109772	882	882, 800, 126	0	891
259	Tom csak horgászni akar.	Tom needed this.	Fishing is the only thing Tom wants to do.	False	False	0.90311956	839	839, 884, 332	0	374
260	Olyan képet vág, hogy legszívesebben bemosnál neki egyet.	There is nothing to be scared of.	He's making the kind of face you want to punch.	False	False	1.0197335	38	38, 970, 879	0	755
261	Ezt hosszú csend követte.	I tried it.	There followed a long silence.	False	False	1.0243354	955	955, 369, 839	0	234
262	Az emberek saját földet akarnak.	People want to own land.	People want to own land.	True	True	0.87284124	110	110, 891, 101	1.0	110
263	Néha különös fiúnak látszik.	Tom seems very sleepy.	Sometimes he can be a strange guy.	False	False	0.8966131	64	64, 704, 609	0	898
264	Sztár vagy.	Nobody saw anything.	You're a star.	False	False	1.1143241	710	710, 955, 121	0	135
265	Tudok gitározni.	We buy CDs.	I can play the guitar.	False	True	0.9818319	181	181, 704, 156	0.3333333333333333	156
266	Az inge szürke, a nyakkendője sárga volt.	His shirt was gray and the tie was yellow.	His shirt was gray and the tie was yellow.	True	True	0.74947107	186	186, 252, 877	1.0	186
267	Meg kell nézned ezt a filmet.	Tom loaned me that DVD.	You have to see this movie.	False	True	1.0095708	250	250, 625, 704	0.5	625
268	Ördögien jól táncol az idős nagymamád!	Your old grandma dances well.	Your old grandma dances well.	True	True	0.866029	344	344, 758, 753	1.0	344
269	Nem tudom, hogy miért csináltam ezt.	I don't know why I did that.	I don't know why I did that.	True	True	0.8766756	837	837, 595, 316	1.0	837
270	Pont most történt egy baleset.	An accident just happened.	An accident just happened.	True	True	0.8651433	369	369, 955, 192	1.0	369
271	Tomi nem néz háborús filmeket.	Tom doesn't watch war movies.	Tom doesn't watch war movies.	True	True	0.89449644	944	944, 907, 699	1.0	944
272	A következő kereszteződésnél jobbra!	The 23 fits you better.	Turn right at the next intersection.	False	False	1.1207047	375	375, 691, 34	0	224
273	Elmész Tomival?	Tom needed Mary.	Will you go with Tom?	False	False	1.1110747	800	800, 332, 802	0	304
274	Tamás nem ismer téged.	Tom needed you.	Tom doesn't know you.	False	False	0.9823946	882	882, 841, 468	0	50
275	Egész nap teniszeztem.	Tom needed you.	I played tennis all day.	False	True	1.0029011	882	882, 841, 238	0.3333333333333333	238
276	Ha nagy leszek, király akarok lenni.	You drink too much.	When I grow up, I want to be a king.	False	False	1.0044355	704	704, 110, 426	0	436
277	Várj egy kicsit!	Son of a bitch!	Wait one second.	False	False	0.91396976	818	818, 433, 173	0	3
278	Rossz a leheleted.	He bade us welcome.	You have foul breath.	False	False	1.0496194	450	450, 300, 696	0	738
279	Mennyit keres havonta?	You have foul breath.	How much money does he make a month?	False	False	1.0588759	738	738, 611, 451	0	751
280	Ez nagy összeg.	Tom needed this.	It's a large amount.	False	False	0.99671173	839	839, 424, 573	0	17
281	Tomi aláírta a papírokat.	Tom signed the papers.	Tom signed the papers.	True	True	0.870365	128	128, 129, 127	1.0	128
282	Bár a Föld felületének csupán két százalékát borítják őserdők, ott él a világon fellelhető állat-, növény- és rovarfaj fele.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	True	True	0.521057	278	278, 774, 494	1.0	278
283	Szeretem a leveseket sok zöldséggel.	I planted roses in the garden.	I like soups with lots of vegetables.	False	False	0.87182677	593	593, 300, 696	0	390
284	El kellett neki mondania.	I tried it.	He must have told her.	False	False	1.0281345	955	955, 573, 468	0	22
285	Sírsz?	Tom needed Mary.	Are you crying?	False	False	1.1489551	800	800, 332, 839	0	301
286	Menekülnöd kell.	He bade us welcome.	You must escape.	False	False	1.2147837	450	450, 592, 738	0	432
287	Engem senki sem szeret.	Nobody loves me.	Nobody loves me.	True	True	0.8914385	698	698, 710, 669	1.0	698
288	Klabaster és Gizmo macskák.	Klabaster and Gizmo are cats.	Klabaster and Gizmo are cats.	True	True	0.7310492	158	158, 841, 4	1.0	158
289	Abba kell hagyni az időpocsékolást.	You need to stop wasting time.	You need to stop wasting time.	True	True	1.0037425	916	916, 893, 552	1.0	916
290	Ne bámulj engem.	Teach judo to me.	Stop staring at me.	False	False	1.0923808	326	326, 450, 882	0	302
291	Te hiszel a szellemekben?	You have foul breath.	Do you believe in the existence of ghosts?	False	False	0.9613881	738	738, 669, 300	0	270
292	Úgy gondolom, meg tudom csinálni.	Tom can do all that and more.	I think I can do it.	False	False	0.9391923	785	785, 66, 905	0	743
293	Ez komoly?	Who is sick?	Is it serious?	False	False	1.0753613	400	400, 830, 220	0	682
294	Ezt a mondatot körülbelül egy órával ezelőtt az utcán hallottam.	I heard this sentence on the street about an hour ago.	I heard this sentence on the street about an hour ago.	True	True	0.76537967	208	208, 268, 854	1.0	208
295	Mérgesen lépett fel vele szemben.	I was humiliated in public.	She kicked him hard.	False	False	1.0915734	249	249, 126, 836	0	538
296	Szörnyen fontos.	You drink too much.	It's terribly important.	False	False	0.9671185	704	704, 121, 698	0	290
297	Bejött Tom.	Tom tricked us again.	Tom walked inside.	False	False	1.0683482	841	841, 800, 882	0	911
298	Valaki ellopta az utazási csekkjeimet.	I needed money.	Someone stole my travelers checks.	False	False	1.0775229	573	573, 841, 882	0	396
299	A repülőtér egy karnyújtásnyira található.	The airport is close at hand.	The airport is close at hand.	True	True	1.0066447	838	838, 848, 13	1.0	838
300	Van egy nagy lyuk a zoknidon.	There is a big hole in your stocking.	There is a big hole in your stocking.	True	True	1.0549917	152	152, 795, 121	1.0	152
301	Át fog költözni Új-Zélandba.	She will be relocated to New Zealand.	She will be relocated to New Zealand.	True	True	0.8355609	537	537, 498, 930	1.0	537
302	Nem volt víz a kútban.	There was no water in the well.	There was no water in the well.	True	True	0.80349064	149	149, 732, 475	1.0	149
303	Ez a téma rendkívül ellentmondásos.	It is unfortunately true.	This subject is extremely controversial.	False	False	0.87261784	404	404, 522, 549	0	980
304	Ha mérges vagy, számolj tízig, ha nagyon mérges vagy, százig.	When angry, count ten; when very angry, a hundred.	When angry, count ten; when very angry, a hundred.	True	True	0.9462428	965	965, 201, 704	1.0	965
305	Azt javasoltam, hogy azonnal kezdjünk hozzá.	I suggested that we should start at once.	I suggested that we should start at once.	True	True	0.9006959	100	100, 691, 250	1.0	100
306	Nem szidhatlak. Az én hibám volt.	I lost my wedding ring.	I can't blame you. It was my fault.	False	False	0.9649967	684	684, 668, 119	0	870
307	Csendesedett a szél.	Love is never wasted.	The wind has dropped.	False	False	0.97284603	558	558, 882, 121	0	562
308	Vissza kell menned.	Tom needed you.	You must go back.	False	False	0.9135165	882	882, 592, 580	0	664
309	Ne gyere későn, oké?	He bade us welcome.	Don't come late, okay?	False	True	0.95139515	450	450, 146, 591	0.5	146
310	Autóval mentek az állomásra.	They went to the station by car.	They went to the station by car.	True	True	0.8730531	169	169, 590, 349	1.0	169
311	Tom megváltoztatta a véleményét?	He felt ashamed about what he saw.	Did Tom change his opinion?	False	False	0.9201391	40	40, 766, 171	0	660
312	Másik államban él.	He lives in another state.	He lives in another state.	True	True	0.9546554	214	214, 456, 651	1.0	214
313	Tom azt mondja, soha többé nem megy el.	Tom should do what Mary says.	Tom says he'll never go again.	False	True	0.9776263	153	153, 56, 656	0.3333333333333333	656
314	Egy spanyol emberrel dolgozom.	Tom tricked us again.	I'm working with a Spaniard.	False	False	0.92688036	841	841, 882, 704	0	719
315	Clinton akkoriban Arkansas kormányzója volt.	Mr. Clinton was governor of Arkansas at the time.	Mr. Clinton was governor of Arkansas at the time.	True	True	0.8563647	75	75, 175, 214	1.0	75
316	Az éjszakába nyúlóan vitatkoztunk a dologról.	He felt ashamed about what he saw.	We discussed the matter far into the night.	False	True	0.94445276	40	40, 282, 330	0.5	282
317	El tudod hinni, hogy Tom még csak tizenhárom?	Can you believe Tom is still only thirteen?	Can you believe Tom is still only thirteen?	True	True	0.848861	497	497, 785, 347	1.0	497
318	Túl sokat iszol.	He bade us welcome.	You drink too much.	False	False	1.0450773	450	450, 300, 738	0	704
319	Tom nem akart válaszolni a kérdésre.	Tom didn't want to answer the question.	Tom didn't want to answer the question.	True	True	0.8691387	67	67, 929, 40	1.0	67
320	Amikor kinyitotta az ajtót, azonnal érezte, hogy ég valami.	He felt ashamed about what he saw.	The instant he opened the door, he smelt something burning.	False	False	0.8723854	40	40, 879, 630	0	842
321	Hamlet talán nem akart megházasodni. Akárhogy is, Hamlet csak egy volt, de sok ember megegyezik ebben vele.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	True	True	0.74657464	727	727, 318, 970	1.0	727
322	Elővigyázatosnak kell lenned.	We must act at once.	You must be cautious.	False	False	1.1096135	667	667, 589, 592	0	583
323	Ami engem illet, nincs semmi hozzáfűznivalóm.	You must trust us.	As for me, I have nothing to say.	False	False	0.97219634	669	669, 986, 539	0	513
324	Gyere már, dolgunk van.	Leave that there.	Come on, we have work to do.	False	False	0.96383834	300	300, 612, 882	0	691
325	Ideülhetek?	Did I miss something?	May I sit here?	False	True	1.1091893	39	39, 705, 573	0.5	705
326	A rózsák jó illatúak.	Roses smell sweet.	Roses smell sweet.	True	True	0.84539175	123	123, 795, 196	1.0	123
327	Sok a könyv.	I needed money.	There are many books, aren't there?	False	False	1.006537	573	573, 955, 424	0	477
328	Legyen szíves, itt írja alá.	You drink too much.	Could you just sign right here, please?	False	False	0.91649365	704	704, 988, 386	0	256
329	Az emberi agy körülbelül három fontot nyom.	The human brain weighs about three pounds.	The human brain weighs about three pounds.	True	True	0.8283396	686	686, 919, 330	1.0	686
330	Azt hiszem orvoshoz kellene menned.	He bade us welcome.	I think you should see a doctor.	False	False	1.0132879	450	450, 738, 491	0	15
331	Hogy tetszett?	Who told him that?	How did you like it?	False	False	1.0378802	499	499, 39, 541	0	144
332	Elszégyellte magát amiatt, amit látott.	There is nothing to be scared of.	He felt ashamed about what he saw.	False	True	0.90497863	38	38, 40, 558	0.5	40
333	Attól tartok, ez az igazság.	I fear that is the truth.	I fear that is the truth.	True	True	0.9183917	895	895, 988, 986	1.0	895
334	A doktornő mintát vett a nyálkahártyából.	The doctor has taken a swab from the mucous membrane.	The doctor has taken a swab from the mucous membrane.	True	True	0.8649595	886	886, 120, 917	1.0	886
335	A 23-as jobban áll rajtad.	The 23 fits you better.	The 23 fits you better.	True	True	1.11546	375	375, 544, 841	1.0	375
336	Ez van, ezt kell szeretni.	All of this is because of you.	That's the way the cookie crumbles.	False	False	0.9312326	988	988, 986, 704	0	83
337	Néhény embert nem kellene a kormányhoz engedni.	Some people shouldn't be allowed to drive.	Some people shouldn't be allowed to drive.	True	True	0.91399145	960	960, 56, 451	1.0	960
338	Mari leborotválta a lábát.	You drink too much.	Mary shaved her legs.	False	False	1.0275359	704	704, 125, 468	0	862
339	Rémálmom volt.	Tom needed Mary.	I had a nightmare.	False	False	1.0400581	800	800, 607, 181	0	173
340	Kölcsönadtál egy könyvet.	Tom loaned me that DVD.	You lent a book.	False	False	1.0536468	250	250, 181, 380	0	364
341	Kimehetek játszani?	May I sit here?	May I go out to play?	False	False	1.0861378	705	705, 541, 39	0	113
342	A macskák nem szeretnek vizesek lenni.	They are hungry.	Cats dislike being wet.	False	True	0.83523476	891	891, 352, 195	0.5	352
343	Maryt elrabolták a kalózok.	Mary was kidnapped by pirates.	Mary was kidnapped by pirates.	True	True	0.91480863	157	157, 16, 958	1.0	157
344	Őszintén remélem, hogy hamar meggyógyul.	There is nothing to be scared of.	I sincerely hope that you will soon recover from your illness.	False	False	0.9429817	38	38, 72, 738	0	310
345	Mosás közben egy óvszert talált a fia farzsebében.	He ate a piece of the pie.	While doing the wash she found a condom in the back pocket of her son's pants.	False	False	0.9867896	879	879, 125, 493	0	275
346	Hála istennek, ateista vagyok.	I am a foreigner.	Thank God I am an atheist.	False	True	0.9430287	887	887, 601, 669	0.5	601
347	A parkban tömeg volt.	There were a crowd of people in the park.	There were a crowd of people in the park.	True	True	0.9570564	463	463, 475, 732	1.0	463
348	Ki beteg?	Who is sick?	Who is sick?	True	True	1.0642121	400	400, 882, 39	1.0	400
349	Ő egy igazi kurva.	Life is a bitch.	She's a complete bitch.	False	False	1.0440434	821	821, 554, 548	0	823
350	Aki nem ismer idegen nyelveket, semmit sem tud a sajátjáról.	Anyone who doesn't know foreign languages knows nothing of his own.	Anyone who doesn't know foreign languages knows nothing of his own.	True	True	0.8115791	832	832, 689, 730	1.0	832
351	A gyerekek imádnak a homokban ásni.	They are hungry.	Children love to dig in the sand.	False	True	0.87638545	891	891, 176, 174	0.3333333333333333	174
352	Nagy fiú vagy, viselkedj!	Fuck your mom, bitch.	Now you are a big boy, behave yourself.	False	True	0.9196019	817	817, 344, 706	0.3333333333333333	706
353	Jól érzem magam a saját bőrömben.	I feel good in my own skin.	I feel good in my own skin.	True	True	0.9119179	659	659, 744, 156	1.0	659
354	Sok ember van a parkban.	There are a lot of people in the park.	There are a lot of people in the park.	True	True	0.8639579	185	185, 94, 463	1.0	185
355	Lementem a lifttel.	I gave him detailed instructions.	I went down by elevator.	False	False	1.0337766	55	55, 882, 150	0	483
356	"Ne tekints rám többé úgy, mint egy ""normális"" személyre!"	There is nothing to be scared of.	Don't treat me as common people.	False	False	0.8563366	38	38, 554, 851	0	527
357	Útját kell állnod.	Tom needed you.	You must stop him.	False	False	1.0350213	882	882, 580, 592	0	569
358	Azt mondtam nekik, hogy rendben vagyok.	All of this is because of you.	I told them I was fine.	False	False	0.91009295	988	988, 986, 669	0	850
359	Később ma még ő is visszautazik.	He is also returning late today.	He is also returning late today.	True	True	1.0097408	435	435, 700, 843	1.0	435
360	Kérlek, ne keress!	Please, give me your address.	Please don't try to find me.	False	False	0.9624171	386	386, 437, 381	0	231
361	Köszönöm, hogy segítettél.	Thanks for helping me.	Thanks for helping me.	True	True	0.958889	622	622, 895, 988	1.0	622
362	És mégis, az ellenkezője is mindig igaz.	And yet, the contrary is always true as well.	And yet, the contrary is always true as well.	True	True	0.9712286	549	549, 529, 201	1.0	549
363	Mindenki elszótlanodott.	You went too far.	Everyone was speechless.	False	False	0.9522052	121	121, 698, 704	0	271
364	Az az érzésem, senki sem foglalkozik olyan sokat a hangsúlyozással, mint az oroszok.	I've got a feeling that nobody cares about their accent as much as the Russians.	I've got a feeling that nobody cares about their accent as much as the Russians.	True	True	0.8795078	984	984, 895, 38	1.0	984
365	Találkoztunk mi már?	We know each other quite well.	Have we met?	False	True	1.040898	66	66, 541, 121	0.5	541
366	Nem tudtam, honnan jött.	You went too far.	I didn't know where it came from.	False	False	0.9522128	121	121, 573, 710	0	521
367	Nem emelte fel a kezét.	Nobody loves me.	He did not put up his hand.	False	False	0.93128335	698	698, 710, 468	0	721
368	Pihennie kellett.	Leave that there.	He needed to rest.	False	False	1.1448127	300	300, 797, 592	0	788
369	Megkértem, hogy randizzon velem, de nemet mondott.	Tom loaned me that DVD.	I asked him out, but he said no.	False	False	0.8956591	250	250, 514, 465	0	777
370	Tomnak soha többé nem kell Mary miatt aggódnia.	Tom should do what Mary says.	Tom doesn't have to worry about Mary anymore.	False	False	0.9365647	153	153, 56, 318	0	180
371	Nincs rá időm, hogy segítsek neked a munkádban.	There is nothing to be scared of.	I have no time to help you with the work.	False	False	0.9410546	38	38, 646, 339	0	70
372	Hol tudunk parkolni?	Where can we park?	Where can we park?	True	True	0.90793	943	943, 612, 863	1.0	943
373	Nem alszom ágyban.	Now all heros lie under the earth.	I don't sleep in a bed.	False	False	0.9613557	696	696, 300, 667	0	87
374	Már megint itt van a karácsony?	Today is a big day, son!	Is it Christmas again already?	False	True	0.88993907	758	758, 753, 577	0.3333333333333333	577
375	Tom egy csónakban lakik.	Tom lives on a boat.	Tom lives on a boat.	True	True	0.9242883	878	878, 713, 715	1.0	878
376	Szándékosan megpróbálsz összezavarni?	There is nothing to be scared of.	Are you intentionally trying to confuse me?	False	False	1.0075638	38	38, 614, 820	0	566
377	Vírussal fertőzött a számítógéped.	Your computer is infected with a virus.	Your computer is infected with a virus.	True	True	0.834952	42	42, 708, 360	1.0	42
378	Olyan türelmetlen vagy velem.	You drink too much.	You're so impatient with me.	False	False	1.0292801	704	704, 967, 539	0	901
379	Betti szereti a klasszikus zenét.	Betty likes classical music.	Betty likes classical music.	True	True	0.7431743	305	305, 809, 137	1.0	305
380	A kérésedet elutasították.	The photograph was falsified.	Your request is denied.	False	False	0.95488787	41	41, 955, 126	0	923
381	Örülök, hogy találkoztunk.	We know each other quite well.	It's nice to see you.	False	False	0.8945308	66	66, 219, 669	0	168
382	Az autó lerobbant, úgyhogy gyalogolnunk kellett.	The car broke down, so that we had to walk.	The car broke down, so that we had to walk.	True	True	0.95029795	267	267, 775, 704	1.0	267
383	Megteszem, ha megfizetik.	You must trust us.	I'll do it if they pay me.	False	False	0.86973906	669	669, 668, 704	0	97
384	A sikere részben a szerencsének köszönhető.	His success was due in part to good luck.	His success was due in part to good luck.	True	True	0.96529865	331	331, 801, 59	1.0	331
385	Megadom neked a honlaphoz a linket.	Tom loaned me that DVD.	I'll give you the link to the website.	False	True	1.0613084	250	250, 658, 882	0.5	658
386	Én vagyok a legjobb.	I'm the best.	I'm the best.	True	True	0.91393685	366	366, 698, 829	1.0	366
387	Ha a világ nem olyan lenne, mint most, akkor mindenkiben bízhatnék.	There is nothing to be scared of.	If the world weren't in the shape it is now, I could trust anyone.	False	True	0.83507967	38	38, 903, 550	0.5	903
388	Tamás valahol errefelé lakik.	Tom tricked us again.	Tom lives around here somewhere.	False	False	1.0138712	841	841, 909, 667	0	430
389	Hoznál nekem egy pohár vizet?	Would you fetch me a glass of water?	Would you fetch me a glass of water?	True	True	0.93926275	247	247, 738, 762	1.0	247
390	Ez a kedvenc kifejezésem.	That's my favorite expression.	That's my favorite expression.	True	True	1.1305666	687	687, 290, 829	1.0	687
391	A fiú a barátaival úszik.	The boy is swimming with his friends.	The boy is swimming with his friends.	True	True	0.86056113	994	994, 332, 843	1.0	994
392	Nevettek és sírtak egyszerre.	We must act at once.	They laughed and cried at the same time.	False	False	0.9822134	667	667, 456, 16	0	924
393	A képen két férfi és egy nő áll egy fa mellett.	There are two men and a woman standing next to a tree in the picture.	There are two men and a woman standing next to a tree in the picture.	True	True	0.716089	44	44, 756, 284	1.0	44
394	Mindig mosolyog.	You drink too much.	She smiles a lot.	False	False	1.1037605	704	704, 592, 967	0	137
395	Volt egyszer egy szegény ember és egy gazdag asszony.	Once upon a time, there lived a poor man and a rich woman.	Once upon a time, there lived a poor man and a rich woman.	True	True	0.91037345	9	9, 824, 192	1.0	9
396	Részemről nincs kifogás.	First impressions matter.	As for me, I have no objection.	False	False	0.93715465	853	853, 710, 967	0	445
397	Úgy tűnik, mindjárt elered az eső.	There is nothing to be scared of.	It looks as if it is going to rain.	False	False	0.9251547	38	38, 899, 988	0	452
398	Tamás folyton tanul.	Tom talks fast.	Tom studies all the time.	False	False	1.0140814	332	332, 815, 143	0	434
399	Te takarítod fel.	Leave that there.	You clean up.	False	False	1.1052759	300	300, 450, 797	0	454
400	Az üzletünk nincs nyitva.	You must trust us.	Our store isn't open.	False	False	1.0044783	669	669, 181, 967	0	299
401	Amikor végre úgy döntött Tom, hogy beismeri homoszexualitását, már mindenki tudta.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	True	True	0.7864791	978	978, 630, 40	1.0	978
402	Tényleg szakítani akarsz a barátnőddel?	Do you really want to break up with your girlfriend?	Do you really want to break up with your girlfriend?	True	True	0.8971348	269	269, 318, 885	1.0	269
403	Őrülten féltékeny a feleségére.	He is madly jealous of his woman.	He is madly jealous of his woman.	True	True	0.8768656	318	318, 824, 468	1.0	318
404	- Apa, miért kék az ég? - Hát mert az!	"""Daddy, why is the sky blue?"" ""Well, it just is."""	"""Daddy, why is the sky blue?"" ""Well, it just is."""	True	True	0.93294525	599	599, 466, 324	1.0	599
405	A kapitány megparancsolta az embereinek, hogy tüzeljenek.	The captain ordered his men to fire.	The captain ordered his men to fire.	True	True	0.7844143	643	643, 112, 56	1.0	643
