	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
185	Apakah jawaban saya tepat?	What are you reading?	Is my answer correct?	False	False	1.3920555	551	551, 616, 920	0	855
186	Dapat didistribusikan sesuai dengan GPL.	May be distributed in accordance with the GPL.	May be distributed in accordance with the GPL.	True	True	1.281363	172	172, 913, 934	1.0	172
187	Saya melihat mereka berangkat bersama.	I saw them leave together.	I saw them leave together.	True	True	1.2739656	84	84, 685, 614	1.0	84
188	Kamu menuju ke mana?	Where are you headed?	Where are you headed?	True	True	1.3941642	866	866, 594, 40	1.0	866
189	Tom berharap dia memiliki waktu yang lebih panjang.	Tom wished he had more time.	Tom wished he had more time.	True	True	1.2987144	299	299, 743, 900	1.0	299
190	Perkembangan pesat negara itu berkaitan erat dengan karakter penduduknya.	The rapid growth of the country has a lot to do with the characteristics of the people.	The rapid growth of the country has a lot to do with the characteristics of the people.	True	True	1.4850023	994	994, 900, 112	1.0	994
191	Apa ada telepon dari Tom?	Did you get this from Tom?	Did Tom call?	False	False	1.2479498	309	309, 121, 551	0	526
192	Bagaimana kelihatannya?	All right. How many?	How does it look?	False	False	1.4083635	920	920, 900, 469	0	654
193	Kamu membuat kesalahan dengan sengaja, kan?	Good luck with the new job.	You made the mistake on purpose, didn't you?	False	False	1.3672532	900	900, 27, 550	0	225
194	Kita semua tahu kalau kau tidak mengonsumsi daging.	We all know you don't eat meat.	We all know you don't eat meat.	True	True	1.3373353	843	843, 992, 217	1.0	843
195	Sulit meninggalkan kebiasaan buruk.	Good luck with the new job.	It's very hard to get rid of bad habits.	False	False	1.2951019	900	900, 992, 228	0	462
196	Dia lebih baik daripada saya.	Your English is improving.	He's better than I.	False	False	1.3022147	880	880, 646, 663	0	393
197	Kami telah melakukan yang kami bisa.	I am become death, the destroyer of worlds.	We've done what we could.	False	False	1.2895951	70	70, 91, 880	0	735
198	Pedih rasanya melihat anak-anak yang menderita karena kelaparan di Afrika.	My heart aches for the starving children in Africa.	My heart aches for the starving children in Africa.	True	True	1.3564758	13	13, 865, 447	1.0	13
199	Apakah kamu sedang mendengarkan bahasa Inggris?	Are you listening to English?	Are you listening to English?	True	True	1.241225	802	802, 551, 542	1.0	802
200	Kita tidak dapat lepas dari masa lalu.	Good luck with the new job.	We can never get rid of the past.	False	True	1.3012009	900	900, 989, 28	0.5	989
201	Biarkan saya mengucapkan selamat tinggal kepada Tom.	I hope he can help you.	Let me say goodbye to Tom.	False	False	1.3533818	646	646, 189, 414	0	331
202	Opera apakah yang sedang dipertunjukkan di Lincoln Center saat ini?	What operas are being performed at the Lincoln Center right now?	What operas are being performed at the Lincoln Center right now?	True	True	1.2562909	115	115, 920, 900	1.0	115
203	Itulah kenapa aku harus melakukan ini.	Do whatever it takes.	That's why I have to do this.	False	False	1.2944428	270	270, 550, 232	0	158
204	Aku pikir Tom harus tetap tinggal.	I think Tom should stay.	I think Tom should stay.	True	True	1.32256	160	160, 189, 666	1.0	160
205	Aku selalu pergi ke sekolah dengan berjalan kaki.	Look out for cars when you cross the road.	I always walk to school.	False	False	1.3519638	647	647, 742, 455	0	790
206	Semua orang merasa tegang karena ceritanya.	Good luck with the new job.	Everybody was thrilled by his story.	False	False	1.3996665	900	900, 550, 537	0	970
207	Minuman anggur terbuat dari anggur.	Flour is made into bread.	Wine is made from grapes.	False	True	1.2930622	781	781, 852, 664	0.5	852
208	Biar saya coba.	I love lasagna.	Let me have a try at it.	False	False	1.3845434	189	189, 666, 982	0	471
209	Aku tidak akan pernah melakukannya lagi.	I'll never do this again.	I'll never do this again.	True	True	1.302287	897	897, 652, 485	1.0	897
210	Dia gugup sebelum ujian masuk.	She was nervous before the entrance exam.	She was nervous before the entrance exam.	True	True	1.327832	560	560, 900, 323	1.0	560
211	Seseorang mengetuk pintu.	We sent for a doctor.	Someone is knocking on the door.	False	False	1.4266863	865	865, 780, 992	0	626
212	Ken dan saudara laki-lakinya hampir serupa.	Ken and his brother are very much alike.	Ken and his brother are very much alike.	True	True	1.2976543	623	623, 669, 763	1.0	623
213	Aku harap aku bisa berenang.	I hope he can help you.	I wish I could swim.	False	False	1.329926	646	646, 880, 247	0	572
214	"Di sebelah kiri atas tertulis ""Dijual""."	"In the upper left corner it says ""For sale""."	"In the upper left corner it says ""For sale""."	True	True	1.283843	824	824, 456, 787	1.0	824
215	Dia terkenal di kalangan para siswa.	He's popular with the students.	He's popular with the students.	True	True	1.4066161	734	734, 880, 742	1.0	734
216	Tom memakan semua yang ibunya berikan padanya.	Tom eats everything that his mother gives him.	Tom eats everything that his mother gives him.	True	True	1.2856996	55	55, 61, 84	1.0	55
217	Software aplikasi apakah yang paling kamu sukai?	What's your favorite free software application?	What's your favorite free software application?	True	True	1.3002537	969	969, 616, 121	1.0	969
218	Penelitian selanjutnya akan memungkinkan kami untuk memperoleh pengetahuan penting lain terkait dengan samudra.	Further investigation will offer many opportunities to obtain more valuable knowledge of the ocean.	Further investigation will offer many opportunities to obtain more valuable knowledge of the ocean.	True	True	1.2278931	23	23, 900, 28	1.0	23
219	Bill tidak pernah salah/lupa mengirim hadiah ulang tahun pada ibunya.	Yesterday, I went to the market to buy some sweet oranges.	Bill never fails to send a birthday present to his mother.	False	False	1.3599255	447	447, 865, 676	0	924
220	Hal pertama yang perlu Anda lakukan ketika memilih sebuah buku yaitu memilih buku yang benar-benar membuat Anda tertarik.	The first necessary thing in choosing books to read is to select those which really interest you.	The first necessary thing in choosing books to read is to select those which really interest you.	True	True	1.2755092	367	367, 97, 900	1.0	367
221	Tom pergi melewati sungai yang dangkal dengan berjalan kaki.	That slope is very steep, better go through the left side.	Tom went splashing through the shallows.	False	True	1.3391542	455	455, 9, 917	0.5	9
222	Di sana sekarang jam berapa?	Where did they go?	What time is it there now?	False	False	1.4431897	889	889, 864, 817	0	12
223	Rute manapun yang Anda pilih memerlukan waktu dua jam.	Whichever of the routes you choose, allow about two hours.	Whichever of the routes you choose, allow about two hours.	True	True	1.2233255	97	97, 212, 900	1.0	97
224	Waktunya telah tiba kita bisa menjelajah ruang angkasa.	The time has come when we can travel through space.	The time has come when we can travel through space.	True	True	1.3815107	441	441, 900, 231	1.0	441
225	Dia menghembuskan nafas terakhirnya.	My mother made a complete recovery from neuralgia.	He breathed his last breath.	False	False	1.3118608	438	438, 140, 861	0	800
226	Semoga cepat sembuh!	Enough is enough!	Get well soon!	False	True	1.3838897	817	817, 474, 232	0.5	474
227	Aku harap aku bisa berbahasa Inggris.	Your English is improving.	I wish I could speak English.	False	True	1.292853	880	880, 646, 555	0.3333333333333333	555
228	Jika ada orang yang dapat memperbaikinya, orang itu adalah Tom.	Good luck with the new job.	If anybody can fix it, it's Tom.	False	False	1.3118725	900	900, 825, 646	0	312
229	Di mana layanan Bea dan Cukai?	Who wants hot chocolate?	Where is the Customs Service?	False	False	1.3683283	616	616, 664, 966	0	804
230	Mereka ini adalah anak-anakku.	I saw them leave together.	These are my children.	False	True	1.3099923	84	84, 73, 75	0.5	73
231	Suhunya minus 6 derajat.	Cup ramen are bad for your health.	It's six degrees below zero.	False	False	1.3669715	992	992, 787, 140	0	209
232	Saya menikmati Parade Easternya.	Your English is improving.	I enjoyed watching the Easter Parade.	False	False	1.4560101	880	880, 414, 70	0	577
233	Tom sekarang menyadari Mary tidak sedang bercanda.	Tom now knows Mary wasn't kidding.	Tom now knows Mary wasn't kidding.	True	True	1.4002788	126	126, 83, 123	1.0	126
234	Sehat?	All right. How many?	Is everything OK?	False	False	1.3291123	920	920, 474, 506	0	391
235	Bagaimana jika Tom tidak kembali?	All right. How many?	What if Tom doesn't come back?	False	False	1.3595381	920	920, 526, 616	0	369
236	Tom mendorong pintunya dan membukanya sedikit.	Tom nudged the door open a crack.	Tom nudged the door open a crack.	True	True	1.3482449	154	154, 980, 9	1.0	154
237	Patuh pada hukum itu diperlukan.	And here they are.	It's necessary to comply with a law.	False	False	1.3733561	675	675, 708, 900	0	619
238	Tom tidak terluka dalam kecelakaan kereta itu.	Tom wasn't injured in the train wreck.	Tom wasn't injured in the train wreck.	True	True	1.3559937	62	62, 914, 637	1.0	62
239	Nama saya Hashimoto.	My name is Hashimoto.	My name is Hashimoto.	True	True	1.2186701	922	922, 979, 112	1.0	922
240	Dia si Mei. Dia memasak di dapur.	We made pancakes for breakfast.	She is called Mei. She is cooking in the kitchen.	False	False	1.368087	664	664, 217, 189	0	579
241	Saya bangun pada pukul lima pagi.	You are always to knock before entering my room.	I woke up at five this morning.	False	False	1.398407	472	472, 828, 176	0	244
242	Aku tidak dapat melupakanku ketika aku mencobanya.	I hope he can help you.	I couldn't forget you if I tried.	False	False	1.2851655	646	646, 767, 756	0	196
243	Kamu membuat lelucon yang tidak lucu.	Good luck with the new job.	You made a joke that wasn't funny.	False	False	1.3254551	900	900, 70, 189	0	227
244	Dia ingin pergi ke mana?	Where will you go for the vacation?	Where does he want to go?	False	False	1.388554	876	876, 889, 878	0	870
245	Saya membeli jam tangan di toko itu.	Please get all of your junk out of this room.	I bought a watch in that shop.	False	True	1.3467188	547	547, 447, 648	0.3333333333333333	648
246	Bagaimana kalau Tom mengetahuinya?	All right. How many?	What if Tom finds out?	False	False	1.3186691	920	920, 938, 288	0	794
247	Tom perlu menurunkan berat badan tiga atau empat kilo.	Tom needs to lose three or four kilos.	Tom needs to lose three or four kilos.	True	True	1.2012353	135	135, 803, 829	1.0	135
248	Maaf, saya melupakannya.	I hope he can help you.	Sorry, I forgot.	False	False	1.307184	646	646, 652, 189	0	703
249	Aku mulai muak dan lelah dengan hal ini.	Good luck with the new job.	I'm getting sick and tired of this.	False	False	1.3337587	900	900, 70, 550	0	930
250	Sudah berapa lama Tom di sana?	What time is it there now?	How long was Tom there?	False	False	1.3492663	12	12, 864, 920	0	286
251	Aku tidak setuju dengan dia.	Your English is improving.	I don't agree with him.	False	False	1.31834	880	880, 992, 589	0	745
252	Bahasa Prancisnya jago ya. Belajar di mana?	All right. How many?	Your French is really good. Where did you study?	False	True	1.4326555	920	920, 880, 125	0.3333333333333333	125
253	Kami mengecam dia atas perilakunya.	My heart aches for the starving children in Africa.	We criticized her for her behavior.	False	False	1.3779591	13	13, 189, 756	0	34
254	Apa makanan kesukaanmu?	What colour is this fish?	What's your favorite food?	False	False	1.3640975	469	469, 506, 391	0	205
255	Aku ingin pergi bersamamu.	I want to go with you.	I want to go with you.	True	True	1.255896	498	498, 646, 84	1.0	498
256	Tasmu terbuka lo.	I threw one.	Your bag's open.	False	False	1.5419965	982	982, 189, 708	0	186
257	Kami menonton film bagus kemarin.	Thanks for helping Tom.	We saw a good film yesterday.	False	True	1.3812697	666	666, 101, 900	0.5	101
258	Kalau mereka tidak keberatan, mereka dipersilahkan makan sisa makanan di kulkas.	If they don't mind, they are welcome to eat the leftovers in the fridge.	If they don't mind, they are welcome to eat the leftovers in the fridge.	True	True	1.2915812	81	81, 664, 719	1.0	81
259	Aku tidak tertarik untuk melakukan hal ini lagi.	I made use of this good opportunity.	I have no interest in doing this anymore.	False	False	1.308893	550	550, 900, 212	0	345
260	Bis itu berhenti dan kami masuk	Look out for cars when you cross the road.	The bus stopped and we got on.	False	False	1.3927443	647	647, 685, 650	0	417
261	Mereka akan tetap bahagia, terlepas dari apa yang akan mereka dapatkan kembali.	The men will be happy no matter what they get back.	The men will be happy no matter what they get back.	True	True	1.2487513	570	570, 557, 91	1.0	570
262	Aku tidak bisa berenang, sama seperti batu.	I can no more swim than a stone can.	I can no more swim than a stone can.	True	True	1.2874979	28	28, 247, 212	1.0	28
263	Angin utara yang dingin membuat dedaunan pohon berubah menjadi kecoklatan.	The cold north wind turned the leaves brown.	The cold north wind turned the leaves brown.	True	True	1.4323246	25	25, 673, 818	1.0	25
264	Dia memenangkan sebuah mobil.	She won a free car.	She won a free car.	True	True	1.3227793	975	975, 914, 880	1.0	975
265	Bagaimana jalannya kencanmu dengan Tom?	Good luck with the new job.	How did your date go with Tom?	False	False	1.3892484	900	900, 616, 866	0	322
266	Saya menemukan seekor kecoa mati di dalam ruang rapat.	I have found a dead cockroach in the meeting room.	I have found a dead cockroach in the meeting room.	True	True	1.4131097	977	977, 972, 828	1.0	977
267	Aku ingin menyewa sebuah mobil.	Look out for cars when you cross the road.	I'd like to rent a car.	False	False	1.3457558	647	647, 865, 173	0	988
268	Dia menolak permintaanku dengan mengatakan bahwa dia sibuk.	He declined my request, saying that he was busy.	He declined my request, saying that he was busy.	True	True	1.3429443	11	11, 861, 646	1.0	11
269	Jangan bangunkan dia.	I am become death, the destroyer of worlds.	Don't wake her up.	False	False	1.4695027	70	70, 112, 861	0	912
270	Belajar bahasa Inggris membutuhkan kerja keras.	Learning English is hard work.	Learning English is hard work.	True	True	1.2397958	545	545, 900, 880	1.0	545
271	Aku suka dengan sifat optimismu.	I like your optimism.	I like your optimism.	True	True	1.2454596	758	758, 880, 900	1.0	758
272	Kami terkadang bertemu di toko.	You are always to knock before entering my room.	We meet sometimes at the shop.	False	False	1.3610878	472	472, 112, 257	0	737
273	Ini kantor saya.	Go for it.	This is my office.	False	False	1.3784729	708	708, 880, 865	0	613
274	Tom saat ini berusia tiga tahun.	Tom is three years old now.	Tom is three years old now.	True	True	1.2503988	198	198, 430, 183	1.0	198
275	Apel-apel itu besar.	I saw them leave together.	The apples are big.	False	False	1.395369	84	84, 859, 70	0	886
276	Mereka menyelesaikan proyek itu sesuai dengan jadwal.	Good luck with the new job.	They finished the project on schedule.	False	False	1.3548532	900	900, 250, 439	0	559
277	Saya tidak tahu kapan dia akan muncul.	Where did they go?	I'm not sure as to when he will turn up.	False	False	1.4402012	889	889, 646, 866	0	660
278	Dia duduk di hadapan piano dan mulai memainkannya.	She took her seat at the piano and began to play.	She took her seat at the piano and began to play.	True	True	1.3139931	354	354, 964, 891	1.0	354
279	Los Angeles adalah kota terbesar kedua di Amerika Serikat.	Los Angeles is the second largest city in the United States.	Los Angeles is the second largest city in the United States.	True	True	1.1371778	776	776, 655, 386	1.0	776
280	Pada musim gugur, dedaunan berubah warna dan berguguran.	In autumn, leaves change color and fall.	In autumn, leaves change color and fall.	True	True	1.2375734	673	673, 117, 25	1.0	673
281	Jangan biarkan Tom mendengarkanmu mengatakan itu.	Did I tell you I had this?	Don't let Tom hear you say that.	False	False	1.3769882	769	769, 327, 189	0	284
282	Kau benar-benar putus asa.	Good luck with the new job.	You really are desperate.	False	False	1.3086536	900	900, 243, 664	0	793
283	Aku dibilang bodoh sama Tom.	Tom abused my trust.	Tom called me an idiot.	False	False	1.3839952	625	625, 666, 70	0	181
284	Inilah cinta sejati.	This is true love.	This is true love.	True	True	1.3035585	371	371, 70, 708	1.0	371
285	Saya belum pernah melihat Anda seperti itu sebelumnya.	I'd never seen you like that before.	I'd never seen you like that before.	True	True	1.3920999	485	485, 84, 235	1.0	485
286	Tidak terjadi apa-apa pada saya.	Good luck with the new job.	Nothing happens to me.	False	False	1.366875	900	900, 550, 138	0	473
287	Panas dan terang dibutuhkan untuk eksistensi kita.	Good luck with the new job.	Heat and light are necessary for our existence.	False	True	1.2373981	900	900, 992, 565	0.3333333333333333	565
288	Topi itu terlihat bagus dipakai oleh Tom.	Thanks for helping Tom.	That hat looks really good on Tom.	False	True	1.3483623	666	666, 320, 900	0.5	320
289	Lelucon tentang ibu tiri itu lucu karena sesuai dengan kenyataan.	Good luck with the new job.	Mother-in-law jokes are funny because they're true.	False	False	1.3467137	900	900, 189, 13	0	398
290	Aku dengar bos Tom menolak memberinya kenaikan gaji.	I love lasagna.	I heard that Tom's boss refused to give him a raise.	False	False	1.3558124	189	189, 865, 992	0	385
291	Pernahkah Anda mendengarkan seri kesembilan dari Beethoven?	"Have you ever listened to Beethoven's ""Ninth""?"	"Have you ever listened to Beethoven's ""Ninth""?"	True	True	1.3674845	509	509, 676, 590	1.0	509
292	Kejadian ini terjadi sebelum aku menerima suratmu.	I am become death, the destroyer of worlds.	This happened prior to receiving your letter.	False	False	1.3504771	70	70, 646, 550	0	511
293	Tidak ada barang lain di dalam kamar, kecuali hanya sebuah ranjang yang sudah lapuk.	The room was empty except for a shabby bed.	The room was empty except for a shabby bed.	True	True	1.2878847	738	738, 456, 823	1.0	738
294	Dia menggambar dua buah persegi pada papan tulis.	He drew two squares on the blackboard.	He drew two squares on the blackboard.	True	True	1.2438216	366	366, 456, 134	1.0	366
295	Kamu tidak seperti dirimu hari ini.	Your English is improving.	You're not yourself today.	False	False	1.3227667	880	880, 756, 70	0	193
296	Dia mengatakan kalau dia sudah mengembalikan bukunya ke perpustakaan.	He claimed that he had returned the book to the library.	He claimed that he had returned the book to the library.	True	True	1.3240876	835	835, 861, 456	1.0	835
297	Saya tidak setuju.	We all have to eat.	That's fine by me.	False	False	1.3726418	243	243, 992, 557	0	928
298	Tom bukanlah penghianat.	Good luck with the new job.	Tom isn't the traitor.	False	False	1.3894571	900	900, 70, 992	0	296
299	Saya tidak pernah berkata itu.	I threw one.	I never said that.	False	False	1.4067318	982	982, 47, 84	0	37
300	Malu banget.	I threw one.	I am deeply ashamed.	False	False	1.3717461	982	982, 900, 474	0	903
301	Kau harus tetap terjaga.	Your English is improving.	You must stay awake.	False	False	1.3796839	880	880, 184, 708	0	842
302	Kapan ulang tahunmu?	Get well soon!	When's your birthday?	False	False	1.4014735	474	474, 302, 469	0	185
303	Tom mengajak Mary pergi menonton film bersamanya.	Tom asked Mary to go to a movie with him.	Tom asked Mary to go to a movie with him.	True	True	1.3178645	144	144, 917, 83	1.0	144
304	Dia memanggilku pengecut.	My heart aches for the starving children in Africa.	He called me a coward.	False	False	1.412244	13	13, 652, 992	0	859
305	Apa yang terjadi?	What are they saying?	What has happened?	False	True	1.2595205	938	938, 64, 551	0.5	64
306	Kamu bukan lagi seorang anak kecil.	You are no longer a mere child.	You are no longer a mere child.	True	True	1.3914592	943	943, 112, 865	1.0	943
307	Tolong jangan menggunakan bahasa Prancis.	Your English is improving.	Please don't use French.	False	False	1.3984365	880	880, 900, 341	0	188
308	Tidak semua hal bisa dijelaskan.	Good luck with the new job.	Not everything can be explained.	False	False	1.3495969	900	900, 739, 550	0	444
309	Keretanya di sini.	Thanks for helping Tom.	The train is here.	False	False	1.3954952	666	666, 900, 455	0	653
310	Semuanya sama.	Is everything all right?	They're all the same.	False	True	1.3032122	404	404, 659, 920	0.5	659
311	Saya sedang memburu seekor rusa jantan.	One of my horses died yesterday.	I'm tracking a buck.	False	False	1.4441044	828	828, 141, 28	0	470
312	Anda mencari sesuatu?	Who wants hot chocolate?	Are you looking for something?	False	False	1.4105493	616	616, 866, 594	0	2
313	Sejauh yang saya tahu, Tom tidak pernah mencoba membunuh diri.	My dad will kill me.	As far as I know, Tom has never tried to commit suicide.	False	False	1.3329825	652	652, 836, 625	0	262
314	Seorang dokter mendatangi kami.	We sent for a doctor.	We sent for a doctor.	True	True	1.2465962	865	865, 228, 505	1.0	865
315	Peraturan ini akan diberlakukan tahun depan.	This regulation will take effect next year.	This regulation will take effect next year.	True	True	1.2861066	4	4, 796, 424	1.0	4
316	India adalah negara terbesar ketiga di Asia.	India is the third largest country in Asia.	India is the third largest country in Asia.	True	True	1.1728642	386	386, 655, 776	1.0	386
317	Kami bisa berangkat kapanpun juga.	Only those who dare to fail greatly, can ever achieve greatly.	We're ready to leave.	False	False	1.408925	91	91, 889, 570	0	592
318	Polisi melihat pelaku kriminal itu melarikan diri.	The police caught sight of the criminal running away.	The police caught sight of the criminal running away.	True	True	1.3516536	696	696, 383, 859	1.0	696
319	Apa yang ingin kamu lakukan hari ini?	What are you reading?	What are you up to today?	False	False	1.28215	551	551, 351, 506	0	302
320	Saya tidak menyangka ia bisa berbuat sekejam itu	I can no more swim than a stone can.	I never thought he was capable of doing something so cruel.	False	False	1.5001293	28	28, 936, 27	0	420
321	Bintang yang tak terkian berkerlapan di langit.	I am become death, the destroyer of worlds.	Countless stars were twinkling in the sky.	False	True	1.362958	70	70, 231, 739	0.5	231
322	Ini membingungkan.	Welcome to Tatoeba.	This is puzzling.	False	False	1.3839413	112	112, 729, 610	0	830
323	Mungkin itu tidak berarti apa-apa bagimu, tetapi itu sangat berarti bagiku.	That may mean nothing to you, but it means a lot to me.	That may mean nothing to you, but it means a lot to me.	True	True	1.3446664	364	364, 739, 91	1.0	364
324	Saran darinya sangat bermanfaat.	Thanks for helping Tom.	His advice was very helpful.	False	False	1.3556495	666	666, 900, 830	0	285
325	Tersenyumlah sekarang, menangislah kemudian!	I am become death, the destroyer of worlds.	Smile now, cry later!	False	True	1.2934041	70	70, 953, 342	0.5	953
326	Meskipun dia telah tiada, aku tetap mencintainya lebih dari apapun juga.	Only those who dare to fail greatly, can ever achieve greatly.	Although she is gone, I still love her more than anything.	False	False	1.3097945	91	91, 70, 27	0	847
327	Saya mengembalikan pisau yang telah saya pinjam.	Give me back my wallet.	I returned the knife that I borrowed.	False	False	1.3626623	923	923, 70, 28	0	629
328	Dia sedang mencari kunci mobilnya.	Good luck with the new job.	She is looking for her car keys.	False	True	1.4227152	900	900, 935, 666	0.5	935
329	Pungutlah kertas yang ada diatas lantai.	There are roses in front of the steel building.	Pick up that paper there on the floor.	False	False	1.3368738	823	823, 768, 456	0	307
330	Saya malu dengan kejadian kemarin.	I am become death, the destroyer of worlds.	I am ashamed about what happened yesterday.	False	False	1.353263	70	70, 104, 440	0	449
331	Setelah melalui pemeriksaan pabean, saya bebas pergi ke mana pun yang saya inginkan.	You must be tired after such a long trip.	After getting through customs, I was free to go wherever I wanted.	False	True	1.3577044	212	212, 881, 97	0.5	881
332	Dia tidak akan pernah mempercayaiku lagi.	He will never believe me again.	He will never believe me again.	True	True	1.3605614	458	458, 897, 861	1.0	458
333	Aku sudah tidak tahan lagi dengan cuaca panas ini.	Good luck with the new job.	I just can't stand this hot weather anymore.	False	False	1.3419223	900	900, 212, 164	0	162
334	Ada apa?	All right. How many?	What's going on?	False	False	1.3401661	920	920, 966, 351	0	380
335	Dia meninggal dunia kemarin siang.	She died yesterday afternoon.	She died yesterday afternoon.	True	True	1.312814	180	180, 828, 523	1.0	180
336	Tidak ada waktu yang bisa disia-siakan.	Good luck with the new job.	I don't have time to waste.	False	False	1.3062944	900	900, 212, 156	0	962
337	Aku sedang merokok tadi.	Tom and Mary are here, too.	I was smoking.	False	False	1.3452164	768	768, 104, 472	0	217
338	Jet itu telah mendarat di Tokyo.	The jet landed at Tokyo.	The jet landed at Tokyo.	True	True	1.3393118	248	248, 538, 61	1.0	248
339	Jika ada kamus kanji yang murah di Jepang, aku akan membelinya.	If there's a cheap kanji dictionary in Japan, I will buy it.	If there's a cheap kanji dictionary in Japan, I will buy it.	True	True	1.1888336	580	580, 341, 367	1.0	580
340	Nama Anda mempengaruhi kepribadian Anda.	Cup ramen are bad for your health.	Your name affects your personality.	False	False	1.4164164	992	992, 861, 666	0	106
341	Apa yang makan Kan?	Who wants hot chocolate?	What is Ken eating?	False	True	1.3081841	616	616, 966, 469	0.5	966
342	Dia langsung tidur sesampainya di rumah.	My brother swims well.	He went to bed the moment he arrived home.	False	False	1.3797575	742	742, 999, 472	0	727
343	Kau punya banyak waktu.	Good luck with the new job.	You had plenty of time.	False	True	1.3131444	900	900, 657, 992	0.5	657
344	Kita tidak boleh membuang-buang percuma stok energi kita.	We mustn't waste our energy stocks.	We mustn't waste our energy stocks.	True	True	1.3973255	250	250, 28, 511	1.0	250
345	Sejak awal sudah saya benci.	I just threw it away.	I initially hated it.	False	False	1.3345586	460	460, 982, 189	0	374
346	Saya akan mendengarkanmu sepenuh hati.	I hope he can help you.	I am all ears.	False	False	1.3360376	646	646, 189, 13	0	442
347	Saya tercekat sehingga tidak bisa berkata-kata.	You are deceiving yourself.	I've got a frog in my throat.	False	False	1.4377052	756	756, 472, 212	0	711
348	Banyak buku telah dipublikasikan, namun hanya sedikit diantara mereka yang menarik untuk dibaca.	Many a book is published, but of them only a very few are worth reading.	Many a book is published, but of them only a very few are worth reading.	True	True	1.2128214	731	731, 367, 341	1.0	731
349	Jane terlihat bahagia.	Jane looks happy.	Jane looks happy.	True	True	1.4232074	22	22, 880, 61	1.0	22
350	Baru dibuang.	We sent for a doctor.	I just threw it away.	False	False	1.3393836	865	865, 666, 104	0	460
351	ini istriku.	Pull your robe together.	This is my wife.	False	False	1.3349055	536	536, 708, 675	0	230
352	Kenapa aku perlu melakukan ini?	What colour is this fish?	Why do I need to do this?	False	False	1.3324254	469	469, 551, 266	0	224
353	Cukup cukup!	This is true!	Enough is enough!	False	True	1.4134043	232	232, 474, 817	0.3333333333333333	817
354	Tom menyalahgunakan kepercayaan yang aku berikan.	I am become death, the destroyer of worlds.	Tom abused my trust.	False	False	1.2868042	70	70, 646, 880	0	625
355	Setelah makan malam tidak boleh pergi keluar.	You must not go out after dinner.	You must not go out after dinner.	True	True	1.3550432	907	907, 472, 574	1.0	907
356	Pengetahuan itu bukan apa-apa, tetapi imaginasi adalah segalanya.	Knowing is nothing, imagination is everything.	Knowing is nothing, imagination is everything.	True	True	1.2974946	221	221, 535, 739	1.0	221
357	Perdagangan manusia adalah tindak pidana.	Human trafficking is a crime.	Human trafficking is a crime.	True	True	1.4494436	409	409, 798, 480	1.0	409
358	Aku masih belum menikah saat pertama kali kita bertemu.	I wasn't married when we first met.	I wasn't married when we first met.	True	True	1.3199861	337	337, 305, 84	1.0	337
359	Tom mengira Mary terlihat sangat senang.	Tom thought Mary seemed really happy.	Tom thought Mary seemed really happy.	True	True	1.3674172	507	507, 83, 690	1.0	507
360	Saya meminjam uang.	Do you have cash worth more than ten thousand euros?	I borrow money.	False	False	1.2951219	238	238, 105, 865	0	733
361	Ken dan adik laki-lakinya sangat mirip.	Ken and his little brother are very alike.	Ken and his little brother are very alike.	True	True	1.2608174	669	669, 623, 396	1.0	669
362	Pada ketinggian itu cuaca dapat berubah secara cepat tanpa peringatan.	At that altitude the weather can change rapidly without warning.	At that altitude the weather can change rapidly without warning.	True	True	1.3532817	295	295, 900, 70	1.0	295
363	Dia memberikannya sesuatu yang dingin untuk diminum.	We sent for a doctor.	She gave him something cold to drink.	False	False	1.3177005	865	865, 600, 749	0	991
364	Tom tidak punya mobil.	Good luck with the new job.	Tom doesn't have a car.	False	False	1.3796349	900	900, 435, 914	0	642
365	Hanya mereka yang berani segagal-gagalnya dapat meraih setinggi-tingginya.	Only those who dare to fail greatly, can ever achieve greatly.	Only those who dare to fail greatly, can ever achieve greatly.	True	True	1.3125004	91	91, 410, 743	1.0	91
366	Tom masuk ke mobil.	Tom got in the car.	Tom got in the car.	True	True	1.3552368	914	914, 865, 435	1.0	914
367	Tolong diam sebentar.	Welcome to Tatoeba.	Be quiet for a moment.	False	False	1.4647099	112	112, 768, 472	0	184
368	Sebuah kehormatan bisa bertemu Anda.	Thanks for helping Tom.	It's a privilege to meet you.	False	False	1.3505905	666	666, 646, 70	0	602
369	Saya akui bahwa saya mengkhawatirkanmu.	My dad will kill me.	I have to admit I was worried about it.	False	False	1.3372772	652	652, 646, 27	0	520
370	Kamu tidak harus datang besok.	I saw them leave together.	You don't have to come tomorrow.	False	False	1.3866944	84	84, 472, 70	0	167
371	Siapa yang memberitahumu kalau aku sakit?	Who are you?	Who told you that I was sick?	False	False	1.2531946	506	506, 152, 866	0	153
372	Berbicara tentang wisata, apa kau pernah pergi ke Kobe?	Speaking about trips, have you ever been to Kobe?	Speaking about trips, have you ever been to Kobe?	True	True	1.3313904	47	47, 876, 551	1.0	47
373	Saya membacakan surat untuknya.	I read the letter to him.	I read the letter to him.	True	True	1.2724042	466	466, 865, 749	1.0	466
374	Kemarin cuacanya berawan.	Does it snow a lot here in the winter?	It was cloudy yesterday.	False	False	1.3955939	760	760, 787, 992	0	437
