	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
159	"Vegna opinberana hundruða sjúklinga sem hafa orðið fyrir því sem kallað er "" reynsla í nálægð dauðans "" eða "" utan líkama . """	The notion that with “ the pill ” and penicillin one can enjoy illicit sex without consequences has been proved a naive absurdity .	Because of the revelations of hundreds of patients who have had what are called “ near - death ” and “ out - of - body ” experiences .	False	False	1.3887167	427	427, 118, 554	0	89
160	En hvað um efni sem barninu þínu kann að vera kennt í skóla?	But what about material your child may be taught in school ?	But what about material your child may be taught in school ?	True	True	1.3905123	925	925, 911, 974	1.0	925
161	[Rammi á blaðsíðu 18]	[ Blurb on page 10 ]	[ Box on page 8 ]	False	True	1.5445571	565	565, 544, 703	0.3333333333333333	703
162	Athyglisvert er þó að grindarholsbólga orsakast kannski oftast af sjúkdómi sem fæstir hafa nokkru sinni heyrt nefndan — chlamydia.	The symptoms of chlamydia are enough of a look - alike to gonorrhea to fool even doctors .	Interestingly , though , perhaps the majority of the cases of PID are caused by a disease most people have never even heard of ​ — chlamydia .	False	False	1.3846855	94	94, 96, 554	0	877
163	Matteus 2: 1 og Lúkas 2: 1 - 14 staðfesta að Jesús hafi fæðst í Betlehem árið 2 . f.o.t.	Matthew 2 : 1 and Luke 2 : 1 - 14 confirm that Jesus was born in Bethlehem in 2 B.C.E .	Matthew 2 : 1 and Luke 2 : 1 - 14 confirm that Jesus was born in Bethlehem in 2 B.C.E .	True	True	1.1578163	655	655, 696, 449	1.0	655
164	Hver okkar getur dæmt núna um hvort líta má á heimsókn páfa í [lúthersku kirkjuna] í Róm sem stórt spor í átt til kirkjulegrar einingar, eða hvort þessi sögulegi vináttuvottur verður ekkert meira en það — vináttuvottur?	“ Whether the pope’s appearance in Rome’s [ Lutheran church ] can be considered a milestone in the ecumenical movement , or whether this historical gesture will remain nothing more than just that ​ — a gesture — ​ who of us can judge now ? ”	“ Whether the pope’s appearance in Rome’s [ Lutheran church ] can be considered a milestone in the ecumenical movement , or whether this historical gesture will remain nothing more than just that ​ — a gesture — ​ who of us can judge now ? ”	True	True	1.383881	458	458, 489, 527	1.0	458
165	Örar breytingar 7 . áratugarins leiddu til hinnar svonefndu kynlífsbyltingar og þess að slakað var á siðferðisreglum.	Yet syphilis , along with an array of other devastating illnesses , has become as entrenched in 20th - century life as air pollution .	The rapid changes of the 1960 ’ s led to the so - called sexual revolution and a liberalizing of moral codes	False	False	1.374021	224	224, 178, 718	0	616
166	Sumir álitu þessa reynslu vera innsýn í annað tilverusvið.	To what conclusion would that lead a thinking person ?	Some considered this experience to be a privileged glimpse of another realm of existence . ”	False	False	1.4955091	526	526, 523, 326	0	626
167	Þvert á móti hefur hann nú fengið lækna, sálfræðinga og vísindamenn til að styðja með ráðum og dáð þá lygi sem hann hefur haldið fram í gegnum presta og heimspekinga um allar aldir!	And at the forefront were the apostles of the “ new morality ” ​ — doctors , politicians , philosophers , writers and even clergymen , who proclaimed that the “ old ” sexual restraints were oppressive and harmful .	To the contrary , he now has doctors , psychologists and scientists fully supporting the lie that he has promulgated through priests and philosophers down through the ages !	False	False	1.2738552	809	809, 219, 527	0	272
168	Guð sagði því þessari lifandi sál eð sköpunarveru sem dró andann, Adam, að ef hann yrði óhlýðinn myndi hann vissulega deyja og klofna aftur niður í frumefni jarðarinnar sem hann hafði verið myndaður af . — 1 . Mósebók 2: 17; 3.19.	First this Messianic King would be humiliated and put to death by his own nation , in spite of his curing them of sicknesses .	Thus God told that living soul , or breathing creature , Adam , that if disobedient , he would positively die and return to the elements of the earth from which he had been formed . ​ — Genesis 2 : 17 ; 3 : 19 .	False	False	1.3153362	207	207, 383, 819	0	288
169	Vissulega skuldar sérhver kaþólskur maður og lútherstrúarmaður sjálfum sér það að ganga úr skugga um hvernig kirkjan hans stendur sig í þessu efni.	Is the church imitating them in doctrine , in conduct and in the setting of life’s priorities ?	Certainly every Catholic and Lutheran owes it to himself to find out just how his church is measuring up in this regard .	False	False	1.5342916	527	527, 953, 533	0	274
170	Íbúar Marshall - eyja eiga ekki landréttindi á öðrum eyjum en þeim sem þeirra eigin þjóðfélagshópur byggir.	The Marshall islanders do not have land rights in atolls other than those of their own social grouping .	The Marshall islanders do not have land rights in atolls other than those of their own social grouping .	True	True	1.4281461	456	456, 315, 668	1.0	456
171	Árið 1980 sneru 500 Eniwetokbúar heim, en innan tveggja ára fluttust 100 þeirra aftur burt vegna hinna erfiðu skilyrða þar.	But living conditions there were poor .	In 1980 , 500 Eniwetokese returned , but less than two years later , 100 of them left due to the difficult conditions .	False	False	1.486903	447	447, 142, 964	0	466
172	Margir, þar á meðal sumir læknar, trúa því.	Many people , including some doctors , believe so .	Many people , including some doctors , believe so .	True	True	1.3587549	306	306, 886, 769	1.0	306
173	Yfirleitt er það þó aðeins spurning um tíma hvenær herpes - veiran, sem hefur legið í dvala og hreiðrað um sig inni í frumunum, ákveður að gera árás á ný.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	It is generally just a matter of time , however , before the latent herpes viruses , still nestled away in the cells , decide to attack again .	False	False	1.4092268	118	118, 427, 554	0	666
174	"Alþjóða heilbrigðisstofnunin (WHO) skýrir frá því að lekandaafbrigði, sem eru ónæm fyrir penísillíni, hafi "" breiðst út til nær allra heimshluta . """	“ GOD has replaced fire and brimstone with AIDS , ” wrote one indignant reader to the New York Post .	The WHO ( World Health Organization ) reports that penicillin - resistant strains of gonorrhea have “ spread to almost all areas of the world . ”	False	False	1.3109846	563	563, 427, 692	0	263
175	Undir því ríki mun allt mannkynið sameinast í tilbeiðslu á hinum eina sanna Guði.	Under that Kingdom all mankind will , through Christ , come to be united in worship of the one true God .	Under that Kingdom all mankind will , through Christ , come to be united in worship of the one true God .	True	True	1.4272459	375	375, 510, 439	1.0	375
176	Svo var ekki eins og eftirfarandi glefsur úr fjölmiðlum gefa til kynna.	So what can you as a parent do to help your children ?	Evidently not , as the following press reports indicate .	False	False	1.5446898	911	911, 659, 494	0	874
177	Vínstofur og baðhús fyrir kynvillta skýrðu frá lélegum viðskiptum vegna ótta manna við að fá AIDS.	“ GOD has replaced fire and brimstone with AIDS , ” wrote one indignant reader to the New York Post .	Gay bars and bathhouses reported a lull in business due to people’s fear of contracting AIDS .	False	True	1.437495	563	563, 110, 889	0.5	110
178	hver á í deilum?	Who has contentions ?	Who has contentions ?	True	True	1.543917	35	35, 545, 677	1.0	35
179	Winton sonur minn fæddist aðeins einu ári efir sprenginguna og hann hefur gengist undir tvær skurðaðgerðir á hálsi vegna krabbameins í skjaldkirtli.	* “ STD ” is thus a catchall for a rogues ’ gallery of about 20 sinister - sounding afflictions ​ — from headline - grabbing herpes to obscure shigellosis .	Altogether I lost four babies . My son Winton was born just one year after the bomb , and he has had two operations on his throat for thyroid cancer . ”	False	False	1.5615063	354	354, 554, 793	0	199
180	""" Þetta bara vofir yfir manni, "" sagði AIDS - sjúklingur."	“ GOD has replaced fire and brimstone with AIDS , ” wrote one indignant reader to the New York Post .	“ It just hangs over your head , ” said one AIDS victim .	False	False	1.4727412	563	563, 281, 217	0	827
181	ÁHUGI á framtíðinni er manninum eðlilegur.	As your youngsters make efforts to improve their reading , they will need much encouragement and commendation from you .	IT IS natural for man to be interested in the future .	False	True	1.4845309	953	953, 707, 108	0.5	707
182	Hrakningar þeirra eru glöggt dæmi um hversu sorglegar afleiðingar kjarnorkuvopnakapphlaupið hefur.	The brain’s ability to search for information through its millions of neurons simultaneously looks positively uncanny . ”	Their experiences demonstrate how tragic the nuclear arms race is .	False	False	1.5464047	202	202, 388, 330	0	849
183	Vitnisburður fjölmargra kristinna manna frá þessum tíma og skrár þeirra um biblíubækur, sem allar bera því vitni að þessar frásögur séu ósviknar, eru traustar sögulegar heimildir.	Many , however , find little fulfillment in casual sex .	The testimony of numerous early Christians and their catalogs of Bible books , all testifying that these accounts are genuine , is a matter of historical record .	False	True	1.3417127	142	142, 408, 175	0.5	408
184	Er líf eftir dauðann?	So what can you as a parent do to help your children ?	Is there life after death ?	False	True	1.4566342	911	911, 904, 552	0.3333333333333333	552
185	Samræðissjúkdómar eru aðeins eitt af þeim mýmörgu vandamálum sem hinn siðlausi getur orðið fyrir: Sundruð eða ótrygg hjónabönd, síendurteknar ástarsorgir, ótti við þungun, vantraust til annarra.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	Sexually transmitted diseases are just a part of a constellation of problems the promiscuous may encounter : broken or insecure marriages , repeated heartbreak , fear of pregnancy , distrust of others .	False	False	1.3054235	118	118, 326, 178	0	597
186	Hvert fóru þessar sálir þegar líkaminn dó, að sögn Platons?	The sword was a good argument , when the tongue failed . ”	According to Plato , where did these souls go when the body died ?	False	False	1.4322152	907	907, 545, 526	0	163
187	""" DJARFLEG ný kynslóð ofursnjallra tölva er að taka á sig mynd í rannsóknastofum gervigreindarinnar, "" segir tímaritið High Technology."	“ A bold new breed of supersmart computers is taking shape in artificial intelligence laboratories , ” says High Technology .	“ A bold new breed of supersmart computers is taking shape in artificial intelligence laboratories , ” says High Technology .	True	True	1.3069739	522	522, 219, 839	1.0	522
188	Enn sem komið er virðast læknavísindin ekki geta boðið upp á neitt betra en að vinna gegn einkennunum.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	For the time being , the best medical science has to offer is symptomatic relief .	False	False	1.3439398	118	118, 340, 396	0	650
189	Að minnsta kosti tvær skýringar eru mögulegar . Önnur er sú sem sumir sálfræðingar gefa þess efnis að heili manns í nálægð dauðans rifji upp og búi sér til myndir undir álaginu samfara nálægðinni við dauðann.	Their grossly obscene sexual acts ​ — whether done with multiple partners or “ monogamously ” — ​ are “ contrary to nature . ”	Basically , there are at least two possibilities ​ — one is that presented by some psychologists to the effect that the still - active brain of the near - dead person recalls and forms images under the stresses of the near - death experience .	False	False	1.433885	330	330, 142, 388	0	894
190	Í næstu atrennu skyldi herinn vinna borgina.	Thus , reading instruction during the first three grades is crucial . ”	The next time these armies would prove successful .	False	True	1.5940183	964	964, 585, 571	0.5	585
191	En tilfinningastríðið lengir aðeins þjáningarnar, oft með því að hleypa sjúkdómnum upp aftur.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	Yet such emotional turmoil merely prolongs the cycle of suffering , often by triggering further recurrences of the disease . Why Called Incurable	False	False	1.4172473	118	118, 280, 870	0	319
192	Einnig hefur verið veruleg aukning jarðskjálfa á þessari öld.	This century has also experienced a marked increase in earthquakes .	This century has also experienced a marked increase in earthquakes .	True	True	1.5342396	829	829, 625, 84	1.0	829
193	Hefur þetta biblíufélag, á þeim 100 árum sem liðin eru frá 13 . desember árið 1884, framfylgt þeim yfirlýsta tilgangi stofnskrár sinnar að prédika fagnaðarerindið um Guðsríki öllum þjóðum?	In the 100 years that have elapsed since December 13 , 1884 , has this Bible Society effectively fulfilled its chartered purpose to preach the gospel of God’s Kingdom to all the nations ?	In the 100 years that have elapsed since December 13 , 1884 , has this Bible Society effectively fulfilled its chartered purpose to preach the gospel of God’s Kingdom to all the nations ?	True	True	1.3576472	987	987, 527, 385	1.0	987
194	Nokkrir biblíuspádómar og uppfylling þeirra	So what can you as a parent do to help your children ?	Some Bible Prophecies and Their Fulfillment	False	False	1.5707847	911	911, 142, 968	0	790
195	Komið getur að því að örugg prófunaraðferð til að finna AIDS - mengað blóð uppgötvist.	In time , an effective test to screen AIDS - contaminated blood may be announced .	In time , an effective test to screen AIDS - contaminated blood may be announced .	True	True	1.3345647	477	477, 156, 118	1.0	477
196	""" Babýlon glataði forystuhlutverki sínu og var horfin af vettvangi sögunnar á annarri öld e.Kr . "" — The Great Soviet Encyclopedia, ensk útg . 1974, 4 . bindi, bls."	“ Babylon lost its primacy and finally left the historical arena by the second century A.D . ” ​ — The Great Soviet Encyclopedia , 1974 English ed . , Vol . 4 , p .	“ Babylon lost its primacy and finally left the historical arena by the second century A.D . ” ​ — The Great Soviet Encyclopedia , 1974 English ed . , Vol . 4 , p .	True	True	1.3134916	780	780, 557, 213	1.0	780
197	Hann er jafnvel notaður í sumar tegundir tannkrems, sápu og snyrtivara.	The coconuts were of poor quality .	It is even used in some toothpastes , soaps , and cosmetics .	False	False	1.4678419	84	84, 904, 952	0	962
198	Lætur ekki undan síga	Sickness and death will come to be things of the past .	Refusing to Go Away	False	False	1.4812553	469	469, 665, 925	0	25
199	"Athyglisvert er að krossinn, sem Konstantínus á að hafa séð á himni og síðan notað sem hermerki sitt, var ekki latneski krossinn heldur táknið X sem sumir setja í samband við sóldýrkun (Konstantínus var sjálfur sóldýrkandi) og aðrir við samfléttu stafana khí og hró — en það eru fyrstu tveir stafir nafnsins "" Kristur "" á grísku."	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	Interestingly , the cross that Constantine is reputed to have seen in the sky and then used as his military banner was not the Latin cross but the sign [ Artwork ​ — Greek characters ] that some relate to sun worship ( Constantine himself was a sun worshiper ) and others to the Chi - Rho monogram — ​ the first two letters of “ Christ ” in Greek .	True	True	1.2979608	605	605, 343, 180	1.0	605
200	stig: Veiran tekur völdin af frumukjarnanum og lætur hann framleiða herpes - veirur í þúsundatali.	Step two : The virus takes over the cell’s nucleus to reproduce herpes viruses by the thousands .	Step two : The virus takes over the cell’s nucleus to reproduce herpes viruses by the thousands .	True	True	1.4944689	753	753, 12, 28	1.0	753
201	"Greinin, sem hér hefst, fjallar um sögulegt fordæmi um slíka "" kristilega "" valdbeitingu sem er vert íhugunar."	Is the church imitating them in doctrine , in conduct and in the setting of life’s priorities ?	The accompanying article discusses a historical example of such a “ Christian ” use of force . It contains some sobering lessons .	False	False	1.384444	527	527, 73, 196	0	965
202	Tillögur um skurð til forna	Canoes are useless as there is no way to launch them through the rough waters .	Early Proposals for a Canal	False	False	1.4299867	679	679, 396, 404	0	963
203	Þótt prófun, sem greint hefur verið frá fyrir skömmu, geti komið í veg fyrir að gefið sé AIDS - sýkt blóð, hefur AIDS - hræðslan minnt almenning á að ýmis alvarleg hætta sé samfara blóðgjöfum.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	While the newly announced test for screening blood may protect the blood supply from AIDS contamination , the AIDS scare has served to remind the public that transfusing blood is a practice that carries with it some serious risks .	False	False	1.2927713	118	118, 477, 96	0	645
204	Að lokum voru þeir fluttir öðru sinni, nú í bráðbirgðabúðir við herstöðina á Kwajalein, einnig Marshall - eyjaklasanum.	Finally they were evacuated a second time , to a temporary camp at the naval base on Kwajalein , also in the Marshall Islands .	Finally they were evacuated a second time , to a temporary camp at the naval base on Kwajalein , also in the Marshall Islands .	True	True	1.2164387	843	843, 590, 15	1.0	843
205	""" Því miður, "" segir dr."	“ Unfortunately , ” says Dr .	“ Unfortunately , ” says Dr .	True	True	1.5489916	51	51, 564, 216	1.0	51
206	Hann bætti við: Að sjálfsögðu er ég sem kristinn maður andvígur öllum styrjöldum.	He added : “ Naturally , as a Christian I am against all wars .	He added : “ Naturally , as a Christian I am against all wars .	True	True	1.3527787	985	985, 622, 384	1.0	985
207	Þar liggur hann í dvala þar til eitthvað (svo sem streita) vekur hann til lífs á ný.	No loving parent wants his child to be out on the street at night with undesirables .	There it lies dormant until something ( such as stress ) triggers a reactivation of the virus .	False	False	1.4405248	957	957, 207, 531	0	93
208	Ljóðið er kannski löngu gleymt en ekki nafn fjárhirðisins sem sjúkdómurinn er nefndur eftir — Sýfilus.	Ten to 90 days go by before the victim notices the characteristic syphilitic sore at the place of the germ’s entry ​ — usually the genitals .	The poem itself is perhaps long forgotten , but not the chilling name given his shepherd from which the disease itself is named ​ — Syphilus .	False	True	1.415806	554	554, 851, 96	0.5	851
209	En það sem skelfdi lesendur þá kallar tæpast fram meira en geispa núna.	Sickness and death will come to be things of the past .	But what shocked readers then , now elicits little more than a yawn .	False	False	1.5599346	469	469, 292, 308	0	540
210	Á þinginu í Worms árið 1521 neitaði hann að taka aftur orð sín og var þar með lýstur útlægur úr heilaga rómverska keisaradæminu og neyddist til að fara huldu höfði.	In 1521 at the Diet of Worms he refused to retract , whereupon he was declared an outlaw in the Holy Roman Empire and was forced into hiding .	In 1521 at the Diet of Worms he refused to retract , whereupon he was declared an outlaw in the Holy Roman Empire and was forced into hiding .	True	True	1.4139154	823	823, 621, 328	1.0	823
211	● Tæknimenn neituðu að tengja hljóðnema fyrir AIDS - sjúkling sem hafa átti viðtal við í sjónvarpi.	● AIDS hot - line services “ have been flooded with calls asking if the disease could be contracted from holding subway straps or using toilet seats used by gays . ”	● Technicians refused to hook up a microphone for an AIDS victim scheduled for an interview on a TV talk show .	False	False	1.4321742	609	609, 275, 477	0	758
212	Hann átti gífurlegan þátt í sameiningu þýsku ríkjanna sem síðar varð.	Its telltale symptom is a burning sensation during urination .	He made a tremendous contribution to the cause of the united German state that later came into being .	False	False	1.418159	326	326, 870, 328	0	414
213	Margir hafa látið í ljós ótta um að þjóðin kunni að stefna að stjórnleysistímum í kynferðismálum.	No wonder , then , that even some die - hard advocates of ‘ free love ’ are running scared !	Fear is being expressed that the nation may be heading into a time of ‘ sexual anarchy . ’ ”	False	False	1.3926897	292	292, 427, 233	0	255
214	"Háskólanemi sagði: "" Menn eru ábyggilega með hugann við AIDS og herpes, en ég held ekki að það hafi á nokkurn hátt bælt niður kynlífsbyltinguna meðal flestra jafnaldra minna . """	No wonder , then , that even some die - hard advocates of ‘ free love ’ are running scared !	Observed one college student : “ I suppose AIDS and herpes are definitely on people’s minds . But I don’t think they have in any way curtailed the sexual revolution among most people my age . ”	False	True	1.3389342	292	292, 448, 563	0.5	448
215	"Chronicles — News of the Past eftir Israel Eldad og Moshe Aumann gefur sögulega lýsingu á 30 . degi tunglmánaðarins tísrí árið 66 e.o.t .: "" Rómverjar sækja að Jerúsalem, hefja umsátur um borgina . """	Chronicles ​ — News of the Past , by Dr . Israel Eldad and Moshe Aumann , gives a historical account of the 30th of the Jewish month Tishri , 66 C.E . : “ Romans advance on Jerusalem , begin siege of city . ”	Chronicles ​ — News of the Past , by Dr . Israel Eldad and Moshe Aumann , gives a historical account of the 30th of the Jewish month Tishri , 66 C.E . : “ Romans advance on Jerusalem , begin siege of city . ”	True	True	1.305732	407	407, 729, 774	1.0	407
216	Frásögur guðspjallanna lýsa því skýrt og greinilega að Jesús hafi verið líflátinn með tveim afbrotamönnum og síðar lagður í gröf ríks manns . — Jesaja 53: 9; Lúkas 23: 32; Jóhannes 19: 38 - 42.	If death is defeated by means of an ‘ immortal and imperishable ’ soul , then what purpose is served by the resurrection that Jesus taught and that the ancient Hebrew patriarchs believed in ? ​ — Hebrews 11 : 17 - 19 , 35 ; John 5 : 28 , 29 .	The Gospel accounts clearly describe that Jesus was put to death with two criminals and later buried in a rich man’s tomb . ​ — Isaiah 53 : 9 ; Luke 23 : 32 ; John 19 : 38 - 42 .	False	True	1.2510031	819	819, 148, 61	0.5	148
217	Undir því eru 84.000 rúmmetrar af einhverjum hættulegasta úrgangi í heiminum.	For one thing , the most advanced computer microcircuitry is rudimentary compared to the interconnections of an estimated 100 billion ( 100,000,000,000 ) neurons ​ — nerve cells — ​ that are found in a normal human brain .	It covers 110,000 cubic yards ( 84,000 cu m ) of some of the most dangerous waste in the world .	False	False	1.5312266	240	240, 514, 770	0	3
218	"Og nú hefur jafnvel hinn kaþólski páfi lagt sitt til málanna í bréfi til Jan Willebrands kardínála í Hollandi þar sem hann talar um "" djúpa trúhneigð "" Lúthers."	So Luther’s Reformation contributed to keeping organized religion “ in the saddle ” until God’s foreordained time to take action against it .	And now , in a letter to Cardinal Jan Willebrands of the Netherlands , even the Catholic pope has added his voice , speaking of Luther’s “ deep religiousness . ”	False	True	1.3954012	817	817, 161, 175	0.5	161
219	Og þú munt vera eins og sá, sem liggur úti í miðju hafi, já, eins og sá, er liggur efst uppi í siglutré.	The poet Longfellow wrote : “ Dust thou art , to dust returnest , was not spoken of the soul . ”	And you will certainly become like one lying down in the heart of the sea , even like one lying down at the top of a mast . ”	False	False	1.3473238	217	217, 439, 377	0	508
220	HELDUR þú að þú hafir ódauðlega sál sem lifir áfram þegar þú deyrð?	The poet Longfellow wrote : “ Dust thou art , to dust returnest , was not spoken of the soul . ”	Or Is It in You ? DO YOU think you have an immortal soul that survives when you die ?	False	False	1.3910371	217	217, 545, 68	0	67
221	Læknar hafa því mátt hafa sig alla við að halda í við farsóttarvöxt samræðissjúkdómanna, jafnvel þótt þeir fullyrði að áhrifarík lyf séu til við næstum öllum þeirra.	Also at risk are hemophiliacs and abusers of intravenous drugs .	Doctors have therefore had a tough time catching up with the epidemic growth of STD’s , even though they claim that effective cures exist for most of them .	False	False	1.36482	811	811, 118, 477	0	773
222	' En , ' segir þú kannski , ' Biblían mín segir raunverulega að Jesús hafi dáið á krossi . '	Is the church imitating them in doctrine , in conduct and in the setting of life’s priorities ?	‘ But , ’ you say , ‘ my Bible actually states that Jesus died on a cross . ’	False	False	1.4011962	527	527, 366, 384	0	155
223	Notuð eru tvö grísk orð um aftökutækið sem Kristur dó á — stauros og xýlon.	There are two Greek words used for the executional instrument on which Christ died ​ — staurós and xýlon .	There are two Greek words used for the executional instrument on which Christ died ​ — staurós and xýlon .	True	True	1.280419	374	374, 343, 180	1.0	374
224	Einkennin eru þó nógu sakleysisleg í fyrstu, einna líkust inflúensu ásamt máttleysi og því að sjúklingurinn grennist.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	Yet the syndrome starts off innocently enough with flulike symptoms , fatigue and weight loss .	False	False	1.3639073	118	118, 340, 411	0	275
225	Einkum var hættulegt að sigla fyrir suðurodda skagans því að oft var von vondra veðra við Maleashöfða.	The poet Longfellow wrote : “ Dust thou art , to dust returnest , was not spoken of the soul . ”	Especially was there danger at the southernmost point of Peloponnese where bad weather and rough seas often are encountered at Cape Malea .	False	False	1.4901042	217	217, 571, 396	0	955
226	Kynslóðin, sem Jesús prédikaði fyrir, yrði látin svara til saka fyrir að úthella blóði spámanna Guðs.	His death would atone for man’s sins .	The very generation to which Jesus preached would be called to account for shedding the blood of God’s prophets .	False	False	1.3275781	622	622, 608, 369	0	194
227	"Brátt mun þetta ríki ' stöðva styrjaldir til endimarka jarðar ' og "" eyða þeim , sem jörðina eyða . "" — Sálmur 46 : 10 ; Opinberunarbókin 11 : 18 ."	Soon that Kingdom will ‘ make wars to cease to the extremity of the earth , ’ and “ bring to ruin those ruining the earth . ” ​ — Psalm 46 : 9 ; Revelation 11 : 18 .	Soon that Kingdom will ‘ make wars to cease to the extremity of the earth , ’ and “ bring to ruin those ruining the earth . ” ​ — Psalm 46 : 9 ; Revelation 11 : 18 .	True	True	1.2908443	774	774, 439, 377	1.0	774
228	Á fáeinum mínútum steig hið stóra, svepplaga ský upp í liðlega 30 kílómetra hæð.	( Medical World News ) But to the estimated two - and - a - half to three million victims of chlamydial infections in the United States alone , the disease is hardly “ minor - league . ”	Within minutes , the huge mushroomlike cloud rose to 100,000 feet ( about 30,500 m ) .	False	True	1.5454621	805	805, 429, 635	0.5	429
229	Að fá blóðgjafana fúslega til samvinnu hefur hins vegar verið hægara sagt en gert.	Rest , warm baths , compresses , ice packs and keeping the sores dry are considered helpful , although far short of being cures .	Getting voluntary compliance from blood donors , though , has been easier said than done .	False	False	1.5152683	338	338, 396, 824	0	618
230	Fimm mánuðum eftir að borgirnar Híróshíma og Nagasaki voru lagðar í rúst með kjarnorkusprengjum valdi bandaríska stjórnin Bikini til að gera frekari kjarnorkutilraunir, og opinber tilkynning þess efnis var gerð í Bandaríkjunum.	“ A bold new breed of supersmart computers is taking shape in artificial intelligence laboratories , ” says High Technology .	Five months after the cities of Hiroshima and Nagasaki were devastated by nuclear bombs , the U.S . government selected Bikini to be the spot for further nuclear experiments , and public announcements to this effect were made in the United States .	False	True	1.3566041	522	522, 477, 534	0.3333333333333333	534
231	"Hið trausta heimildarrit Strong's Exhaustive Concordance of the Bible gefur sem aðalmerkingu orðsins stauros "" staur eða stólpi, "" og orðsins xýlon "" timbur, "" "" tré "" eða "" viður . """	The authoritative Strong’s Exhaustive Concordance of the Bible gives as the primary meaning for staurós “ a stake or post , ” and for xýlon “ timber , ” “ tree ” or “ wood . ”	The authoritative Strong’s Exhaustive Concordance of the Bible gives as the primary meaning for staurós “ a stake or post , ” and for xýlon “ timber , ” “ tree ” or “ wood . ”	True	True	1.2492983	343	343, 180, 845	1.0	343
232	Nú birtast fréttir og eru gefnar út skýrslur þess efnis að kynsjúkdómar breiðist út um allan hnöttinn sem farsótt.	So whether AIDS , herpes or their other lethal companions will continue their epidemic growth or sneak off into oblivion is irrelevant .	Now come highly publicized reports that venereal diseases are spreading worldwide at epidemic rates .	False	False	1.367159	118	118, 275, 219	0	635
233	Segja má að Lúther hafi með þýðingu sinni skapað þá þýsku sem nú er töluð, en áður hafði þýsk tunga skipst niður í mýmargar mállýskur.	The poet Longfellow wrote : “ Dust thou art , to dust returnest , was not spoken of the soul . ”	From the profusion of dialects that existed in his day , Luther virtually created the standard German now spoken .	False	False	1.4229966	217	217, 964, 496	0	627
234	Hann sagði meira að segja að ' Lúther væri orðinn sameiningartákn alls Þýskalands . '	In fact , “ Luther has become a symbol of unity of all Germany , ” he said .	Speaking at the opening of the above - mentioned exhibition in Nuremberg , he said that Luther had ceased being a “ symbol of division . ”	False	False	1.4474069	186	186, 622, 129	0	735
235	Land gengur ekki kaupum og sölu hjá þeim eins og hjá öðrum þjóðum.	Nor do they buy and sell land as people in other nations do .	Nor do they buy and sell land as people in other nations do .	True	True	1.4233139	494	494, 673, 217	1.0	494
236	Þeim var gefið að sök að hafa á ólöglegan, glæpsamlegan og yfirvegaðan hátt valdið mótþróa, óhlýðni og neitun herskyldu í land - og sjóher Bandaríkja Ameríku . . . [með því að] dreifa og selja opinberlega um Bandaríki Ameríku bók að nafni' Biblíurannsóknir VII . bindi.	They were accused of “ the offense of unlawfully , feloniously and wilfully causing insubordination , disloyalty and refusal of duty in the military and naval forces of the United States of America . . . [ by ] distributing and publicly circulating throughout the United States of America a certain book called ‘ Volume VII .	They were accused of “ the offense of unlawfully , feloniously and wilfully causing insubordination , disloyalty and refusal of duty in the military and naval forces of the United States of America . . . [ by ] distributing and publicly circulating throughout the United States of America a certain book called ‘ Volume VII .	True	True	1.3123175	912	912, 233, 330	1.0	912
237	Breytt viðhorf	“ An era of vast change in sexual morality now is developing in America .	A Change of Heart	False	False	1.514204	611	611, 246, 326	0	278
238	FRUMUKJARNI EYÐILAGÐUR	CELL NUCLEUS DESTROYED	CELL NUCLEUS DESTROYED	True	True	1.379261	516	516, 395, 847	1.0	516
239	"(Medical World News) En fyrir þær á að giska tvær og hálfa til þrjár milljónir fórnarlamba chlamydia - sýkingar í Bandaríkjunum er sjúkdómurinn varla neinn "" annarrar deildar "" sjúkdómur."	( Medical World News ) But to the estimated two - and - a - half to three million victims of chlamydial infections in the United States alone , the disease is hardly “ minor - league . ”	( Medical World News ) But to the estimated two - and - a - half to three million victims of chlamydial infections in the United States alone , the disease is hardly “ minor - league . ”	True	True	1.4030381	805	805, 563, 477	1.0	805
