	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
211	Már bekövetkezett.	Leave that there.	It's already happened.	False	False	1.3504877	300	300, 611, 797	0	634
212	Fel fog robbanni.	What a palaver!	It's going to explode.	False	False	1.4043412	294	294, 738, 300	0	389
213	Az eszperantó egy tervezett, nemzetközi nyelv.	Esperanto is an international planned language.	Esperanto is an international planned language.	True	True	1.2204359	748	748, 108, 747	1.0	748
214	Atatürk 1881-ben született Szalonikiben.	Atatürk was born in 1881, Thessaloniki	Atatürk was born in 1881, Thessaloniki	True	True	1.1461213	610	610, 450, 391	1.0	610
215	Nem akart megbántani.	Leave that there.	He didn't mean to hurt you.	False	False	1.2991447	300	300, 705, 616	0	147
216	Az a gyerek mindig mosolyog.	Children love to dig in the sand.	She is always smiling.	False	False	1.4273584	174	174, 450, 344	0	138
217	A fiam mindig nagyon független volt.	My son has always been very independent.	My son has always been very independent.	True	True	1.3415493	161	161, 300, 830	1.0	161
218	Érdekelnek a virágok?	Are they in Paris?	Are you interested in flowers?	False	False	1.3441917	359	359, 353, 875	0	985
219	Akarod, hogy hívjak egy taxit?	Can your brother drive a car?	Would you like me to call a taxi?	False	False	1.3420594	388	388, 875, 983	0	314
220	Nagy veszteségnél jobb a kis nyereség.	The 23 fits you better.	Better a small gain than a great loss.	False	False	1.3035395	375	375, 738, 485	0	397
221	Tomnak nincs láza.	Leave that there.	Tom doesn't have a fever.	False	False	1.2853419	300	300, 569, 454	0	182
222	Miért kérdezed?	Did I miss something?	Why do you ask?	False	True	1.4634383	39	39, 875, 519	0.3333333333333333	519
223	Szóról szóra fordította le.	Turn on the radio.	She translated it word for word.	False	True	1.4374394	115	115, 747, 108	0.3333333333333333	108
224	Tom nem riad vissza semmilyen harctól, teljesen mindegy, kivel áll szemben.	That ship has sailed.	Tom won't back down from any fight, no matter who he's up against.	False	False	1.3397028	611	611, 738, 628	0	49
225	Nem érdekel, hogy ki korán kel, aranyat lel, én aludni akarok.	You have foul breath.	I don't care if the early bird gets the worm, I want to sleep.	False	False	1.2994059	738	738, 300, 628	0	223
226	Sem az eszperantó, sem az interlingua nem alkalmaz kettős tagadást.	Neither Esperanto nor Interlingua employ double negative.	Neither Esperanto nor Interlingua employ double negative.	True	True	1.1074413	674	674, 748, 741	1.0	674
227	A gépi fordítás nem megbízható.	The cat is on the mat.	You can't trust computer translation.	False	False	1.3081647	266	266, 294, 183	0	708
228	Úgy tűnik, hogy ez a marhaszelet véres. Kíváncsi vagyok, elég sokáig sütötték-e.	Be a little kinder!	This steak seems rare. I wonder if it was cooked long enough.	False	False	1.2074668	433	433, 830, 375	0	745
229	Tom mindig panaszkodik, hogy nincs elég szabad ideje.	Will he be here soon?	Tom is always complaining that he doesn't have enough free time.	False	False	1.367554	597	597, 318, 64	0	203
230	Tom a huszadik születésnapját ünnepelte a múlt héten.	Storm in a teacup.	Tom celebrated his twentieth birthday last week.	False	True	1.3511641	728	728, 605, 190	0.3333333333333333	190
231	Büszkének kellene lenned.	Don't step on the broken glass.	You should be proud.	False	False	1.4334505	591	591, 738, 174	0	992
232	Nem tudtad, hogy Tom homoszexuális?	You didn't know Tom was gay?	You didn't know Tom was gay?	True	True	1.2882167	740	740, 863, 400	1.0	740
233	Nem dolgoztatod meg a tested eléggé.	The 23 fits you better.	You don't get enough exercise.	False	False	1.2326832	375	375, 455, 628	0	733
234	Az érdekeink ütköznek az övékkel.	Leave that there.	Our interests conflict with theirs.	False	False	1.3912228	300	300, 166, 455	0	632
235	Kaptál tőlük bármit is?	May I sit here?	Did you get anything from them?	False	False	1.3363858	705	705, 91, 304	0	385
236	Szomorúan mosolyogva beszéli kezdett.	This is silly!	Smiling sadly, she began to talk.	False	False	1.4065412	830	830, 672, 696	0	976
237	Hol van a szennyes?	Who is sick?	Where is the laundry?	False	False	1.3217793	400	400, 353, 705	0	633
238	Ma este későn kell vacsoráznunk a találkozó miatt.	Tonight we have to eat dinner late because of the meeting.	Tonight we have to eat dinner late because of the meeting.	True	True	1.3044479	384	384, 141, 485	1.0	384
239	Tökéletesre fejlesztette a nehéz esetű vevőkkel való bánásmódot.	Storm in a teacup.	She has perfected the art of handling difficult customers.	False	False	1.3273295	728	728, 375, 738	0	767
240	Isten ments, hogy Tommal történjen valami!	Leave that there.	God forbid that anything should happen to Tom.	False	False	1.3457857	300	300, 830, 738	0	56
241	Ez nagy hiba volt.	This was a big mistake.	This was a big mistake.	True	True	1.2067258	855	855, 821, 609	1.0	855
242	Tomi gazdagabb Marinál.	Your old grandma dances well.	Tom is richer than Mary.	False	False	1.4041605	344	344, 375, 628	0	695
243	A hajó tegnap áthaladt az egyenlítőn.	That ship has sailed.	That ship crossed the equator yesterday.	False	False	1.3495113	611	611, 738, 266	0	544
244	Japánból jött.	Blue suits you well.	She is from Japan.	False	False	1.4147362	628	628, 375, 797	0	427
245	Tom most egy könyvet ír.	You lent a book.	Tom is writing a book.	False	False	1.2875346	364	364, 715, 485	0	816
246	A személyiség és vértípus közti kapcsolat tudományosan nem bizonyított.	A connection between personality and blood type has not been scientifically proven.	A connection between personality and blood type has not been scientifically proven.	True	True	1.2840067	731	731, 730, 391	1.0	731
247	Szeretnéd tudni, hogy csináltam?	May I leave a message?	Would you like to know how I did that?	False	False	1.347775	875	875, 220, 618	0	474
248	Pihentünk egy kicsit.	You have foul breath.	We rested for a while.	False	False	1.285105	738	738, 375, 364	0	260
249	Nem örült neki Tom.	Leave that there.	Tom wasn't pleased.	False	False	1.3659114	300	300, 619, 444	0	918
250	Ne mondd ki ezt a szót.	You sent me your photo.	Avoid saying this word.	False	False	1.3890399	779	779, 738, 998	0	24
251	Inkább tartanék macskát, mint kutyát.	The 23 fits you better.	I would rather have a cat than a dog.	False	False	1.1777239	375	375, 628, 174	0	105
252	Tom megvakartatta Marival a hátának azt a részét, amelyet nem ért el.	Peter is buying a tomcat.	Tom got Mary to scratch the part of his back he couldn't reach.	False	False	1.3385773	715	715, 375, 797	0	106
253	Tom a délutánt Maryvel töltötte.	You have foul breath.	Tom spent the afternoon with Mary.	False	False	1.3180753	738	738, 375, 300	0	869
254	Részeg vagy vagy mi?	Do you mind their coming too?	Are you drunk or something?	False	False	1.259088	91	91, 881, 400	0	981
255	Tom azt mondta, hogy használhatom a számítógépét.	Here's a towel that you can use.	Tom told me that I could use his computer.	False	False	1.2852993	617	617, 835, 820	0	571
256	A nyelvem hegyén van a szó.	You have foul breath.	The word is on the tip of my tongue.	False	False	1.3971002	738	738, 300, 166	0	461
257	Az életét bízná rá.	Leave that there.	She trusts him with her life.	False	False	1.3492565	300	300, 495, 728	0	365
258	Éhesek.	That ship has sailed.	They are hungry.	False	False	1.4802289	611	611, 300, 375	0	891
259	Tom csak horgászni akar.	You got shot, Tom.	Fishing is the only thing Tom wants to do.	False	False	1.3130819	482	482, 294, 616	0	374
260	Olyan képet vág, hogy legszívesebben bemosnál neki egyet.	The 23 fits you better.	He's making the kind of face you want to punch.	False	False	1.3086021	375	375, 364, 628	0	755
261	Ezt hosszú csend követte.	Leave that there.	There followed a long silence.	False	False	1.372681	300	300, 166, 603	0	234
262	Az emberek saját földet akarnak.	People want to own land.	People want to own land.	True	True	1.3059702	110	110, 548, 174	1.0	110
263	Néha különös fiúnak látszik.	I saw somebody steal the merchandise.	Sometimes he can be a strange guy.	False	False	1.3070081	835	835, 300, 728	0	898
264	Sztár vagy.	Leave that there.	You're a star.	False	False	1.460133	300	300, 444, 569	0	135
265	Tudok gitározni.	Gather your toys together.	I can play the guitar.	False	False	1.3720891	971	971, 482, 998	0	156
266	Az inge szürke, a nyakkendője sárga volt.	Leave that there.	His shirt was gray and the tie was yellow.	False	False	1.3607146	300	300, 450, 444	0	186
267	Meg kell nézned ezt a filmet.	You sent me your photo.	You have to see this movie.	False	False	1.378795	779	779, 738, 375	0	625
268	Ördögien jól táncol az idős nagymamád!	Your old grandma dances well.	Your old grandma dances well.	True	True	1.2885432	344	344, 495, 758	1.0	344
269	Nem tudom, hogy miért csináltam ezt.	May I leave a message?	I don't know why I did that.	False	False	1.2788583	875	875, 247, 983	0	837
270	Pont most történt egy baleset.	You got shot, Tom.	An accident just happened.	False	False	1.3329206	482	482, 577, 835	0	369
271	Tomi nem néz háborús filmeket.	Tom doesn't watch war movies.	Tom doesn't watch war movies.	True	True	1.259265	944	944, 863, 740	1.0	944
272	A következő kereszteződésnél jobbra!	The 23 fits you better.	Turn right at the next intersection.	False	False	1.2778184	375	375, 734, 998	0	224
273	Elmész Tomival?	Do you mind their coming too?	Will you go with Tom?	False	False	1.461756	91	91, 802, 400	0	304
274	Tamás nem ismer téged.	You have foul breath.	Tom doesn't know you.	False	False	1.4390515	738	738, 628, 91	0	50
275	Egész nap teniszeztem.	Storm in a teacup.	I played tennis all day.	False	False	1.4411662	728	728, 482, 738	0	238
276	Ha nagy leszek, király akarok lenni.	Do you mind their coming too?	When I grow up, I want to be a king.	False	False	1.2735467	91	91, 300, 971	0	436
277	Várj egy kicsit!	Get your butt over here!	Wait one second.	False	False	1.3117962	735	735, 818, 364	0	3
278	Rossz a leheleted.	You have foul breath.	You have foul breath.	True	True	1.3986988	738	738, 300, 375	1.0	738
279	Mennyit keres havonta?	You have foul breath.	How much money does he make a month?	False	False	1.3196685	738	738, 341, 359	0	751
280	Ez nagy összeg.	Better a small gain than a great loss.	It's a large amount.	False	False	1.3380443	397	397, 163, 611	0	17
281	Tomi aláírta a papírokat.	The 23 fits you better.	Tom signed the papers.	False	False	1.2948713	375	375, 294, 971	0	128
282	Bár a Föld felületének csupán két százalékát borítják őserdők, ott él a világon fellelhető állat-, növény- és rovarfaj fele.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	True	True	1.1790416	278	278, 774, 835	1.0	278
283	Szeretem a leveseket sok zöldséggel.	Storm in a teacup.	I like soups with lots of vegetables.	False	False	1.3440892	728	728, 300, 738	0	390
284	El kellett neki mondania.	You have foul breath.	He must have told her.	False	False	1.3731223	738	738, 300, 779	0	22
285	Sírsz?	Are you Japanese?	Are you crying?	False	False	1.4452242	341	341, 400, 359	0	301
286	Menekülnöd kell.	Leave that there.	You must escape.	False	False	1.4555659	300	300, 738, 312	0	432
287	Engem senki sem szeret.	Leave that there.	Nobody loves me.	False	False	1.3603395	300	300, 450, 326	0	698
288	Klabaster és Gizmo macskák.	Klabaster and Gizmo are cats.	Klabaster and Gizmo are cats.	True	True	1.1390967	158	158, 608, 971	1.0	158
289	Abba kell hagyni az időpocsékolást.	Self-pity won't help you.	You need to stop wasting time.	False	False	1.2834482	139	139, 864, 174	0	916
290	Ne bámulj engem.	Teach judo to me.	Stop staring at me.	False	False	1.3382282	326	326, 381, 300	0	302
291	Te hiszel a szellemekben?	You have foul breath.	Do you believe in the existence of ghosts?	False	False	1.4268019	738	738, 359, 220	0	270
292	Úgy gondolom, meg tudom csinálni.	You have foul breath.	I think I can do it.	False	False	1.3328681	738	738, 618, 455	0	743
293	Ez komoly?	Are you Japanese?	Is it serious?	False	False	1.3454411	341	341, 896, 91	0	682
294	Ezt a mondatot körülbelül egy órával ezelőtt az utcán hallottam.	I heard this sentence on the street about an hour ago.	I heard this sentence on the street about an hour ago.	True	True	1.3251972	208	208, 738, 184	1.0	208
295	Mérgesen lépett fel vele szemben.	I was humiliated in public.	She kicked him hard.	False	False	1.3749844	249	249, 150, 126	0	538
296	Szörnyen fontos.	We'll do fine without you.	It's terribly important.	False	False	1.3960955	455	455, 375, 569	0	290
297	Bejött Tom.	Leave that there.	Tom walked inside.	False	False	1.4691776	300	300, 611, 450	0	911
298	Valaki ellopta az utazási csekkjeimet.	Storm in a teacup.	Someone stole my travelers checks.	False	True	1.4737444	728	728, 294, 396	0.3333333333333333	396
299	A repülőtér egy karnyújtásnyira található.	The airport is close at hand.	The airport is close at hand.	True	True	1.3403114	838	838, 485, 425	1.0	838
300	Van egy nagy lyuk a zoknidon.	The 23 fits you better.	There is a big hole in your stocking.	False	False	1.3125635	375	375, 998, 300	0	152
301	Át fog költözni Új-Zélandba.	She will be relocated to New Zealand.	She will be relocated to New Zealand.	True	True	1.2751913	537	537, 498, 930	1.0	537
302	Nem volt víz a kútban.	You have foul breath.	There was no water in the well.	False	True	1.2338895	738	738, 149, 174	0.5	149
303	Ez a téma rendkívül ellentmondásos.	And yet, the contrary is always true as well.	This subject is extremely controversial.	False	False	1.2890021	549	549, 690, 522	0	980
304	Ha mérges vagy, számolj tízig, ha nagyon mérges vagy, százig.	When angry, count ten; when very angry, a hundred.	When angry, count ten; when very angry, a hundred.	True	True	1.3006088	965	965, 364, 804	1.0	965
305	Azt javasoltam, hogy azonnal kezdjünk hozzá.	You have foul breath.	I suggested that we should start at once.	False	False	1.3182957	738	738, 326, 166	0	100
306	Nem szidhatlak. Az én hibám volt.	You have foul breath.	I can't blame you. It was my fault.	False	False	1.352945	738	738, 326, 628	0	870
307	Csendesedett a szél.	Leave that there.	The wind has dropped.	False	False	1.3234216	300	300, 166, 619	0	562
308	Vissza kell menned.	Leave that there.	You must go back.	False	False	1.3803731	300	300, 628, 779	0	664
309	Ne gyere későn, oké?	May I sit here?	Don't come late, okay?	False	False	1.3974441	705	705, 450, 738	0	146
310	Autóval mentek az állomásra.	They went to the station by car.	They went to the station by car.	True	True	1.3240508	169	169, 396, 797	1.0	169
311	Tom megváltoztatta a véleményét?	Do I detect sarcasm?	Did Tom change his opinion?	False	True	1.252344	391	391, 660, 91	0.5	660
312	Másik államban él.	He lives in another state.	He lives in another state.	True	True	1.3386208	214	214, 611, 450	1.0	214
313	Tom azt mondja, soha többé nem megy el.	Leave that there.	Tom says he'll never go again.	False	False	1.2556038	300	300, 611, 705	0	656
314	Egy spanyol emberrel dolgozom.	Leave that there.	I'm working with a Spaniard.	False	False	1.3093811	300	300, 628, 738	0	719
315	Clinton akkoriban Arkansas kormányzója volt.	Mr. Clinton was governor of Arkansas at the time.	Mr. Clinton was governor of Arkansas at the time.	True	True	1.2718666	75	75, 77, 175	1.0	75
316	Az éjszakába nyúlóan vitatkoztunk a dologról.	You have foul breath.	We discussed the matter far into the night.	False	False	1.3465675	738	738, 828, 696	0	282
317	El tudod hinni, hogy Tom még csak tizenhárom?	Do you mind their coming too?	Can you believe Tom is still only thirteen?	False	True	1.3421086	91	91, 497, 388	0.5	497
318	Túl sokat iszol.	You have foul breath.	You drink too much.	False	False	1.3188113	738	738, 300, 375	0	704
319	Tom nem akart válaszolni a kérdésre.	He is madly jealous of his woman.	Tom didn't want to answer the question.	False	False	1.3170261	318	318, 875, 391	0	67
320	Amikor kinyitotta az ajtót, azonnal érezte, hogy ég valami.	I saw somebody steal the merchandise.	The instant he opened the door, he smelt something burning.	False	False	1.2601378	835	835, 483, 551	0	842
321	Hamlet talán nem akart megházasodni. Akárhogy is, Hamlet csak egy volt, de sok ember megegyezik ebben vele.	That ship has sailed.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	False	False	1.2713279	611	611, 835, 650	0	727
322	Elővigyázatosnak kell lenned.	You have foul breath.	You must be cautious.	False	False	1.4077277	738	738, 485, 919	0	583
323	Ami engem illet, nincs semmi hozzáfűznivalóm.	You have foul breath.	As for me, I have nothing to say.	False	False	1.3761649	738	738, 300, 875	0	513
324	Gyere már, dolgunk van.	Leave that there.	Come on, we have work to do.	False	False	1.3571043	300	300, 612, 450	0	691
325	Ideülhetek?	May I sit here?	May I sit here?	True	True	1.3036705	705	705, 359, 875	1.0	705
326	A rózsák jó illatúak.	The 23 fits you better.	Roses smell sweet.	False	False	1.3785189	375	375, 628, 91	0	123
327	Sok a könyv.	Leave that there.	There are many books, aren't there?	False	False	1.2987542	300	300, 779, 294	0	477
328	Legyen szíves, itt írja alá.	Leave that there.	Could you just sign right here, please?	False	False	1.2998387	300	300, 779, 734	0	256
329	Az emberi agy körülbelül három fontot nyom.	The human brain weighs about three pounds.	The human brain weighs about three pounds.	True	True	1.430234	686	686, 294, 358	1.0	686
330	Azt hiszem orvoshoz kellene menned.	You have foul breath.	I think you should see a doctor.	False	False	1.3927858	738	738, 450, 364	0	15
331	Hogy tetszett?	Do you mind their coming too?	How did you like it?	False	False	1.3633024	91	91, 220, 705	0	144
332	Elszégyellte magát amiatt, amit látott.	Leave that there.	He felt ashamed about what he saw.	False	False	1.2835208	300	300, 375, 628	0	40
333	Attól tartok, ez az igazság.	Leave that there.	I fear that is the truth.	False	False	1.3045547	300	300, 375, 696	0	895
334	A doktornő mintát vett a nyálkahártyából.	The doctor has taken a swab from the mucous membrane.	The doctor has taken a swab from the mucous membrane.	True	True	1.2607312	886	886, 917, 400	1.0	886
335	A 23-as jobban áll rajtad.	The 23 fits you better.	The 23 fits you better.	True	True	1.330657	375	375, 738, 998	1.0	375
336	Ez van, ezt kell szeretni.	Leave that there.	That's the way the cookie crumbles.	False	False	1.3095487	300	300, 830, 738	0	83
337	Néhény embert nem kellene a kormányhoz engedni.	He is madly jealous of his woman.	Some people shouldn't be allowed to drive.	False	False	1.3230133	318	318, 451, 450	0	960
338	Mari leborotválta a lábát.	Blue suits you well.	Mary shaved her legs.	False	False	1.3470734	628	628, 375, 603	0	862
339	Rémálmom volt.	Leave that there.	I had a nightmare.	False	False	1.4952452	300	300, 830, 351	0	173
340	Kölcsönadtál egy könyvet.	You lent a book.	You lent a book.	True	True	1.3173904	364	364, 835, 875	1.0	364
341	Kimehetek játszani?	May I sit here?	May I go out to play?	False	False	1.3880309	705	705, 948, 91	0	113
342	A macskák nem szeretnek vizesek lenni.	Are they in Paris?	Cats dislike being wet.	False	False	1.2808545	359	359, 178, 174	0	352
343	Maryt elrabolták a kalózok.	Klabaster and Gizmo are cats.	Mary was kidnapped by pirates.	False	False	1.3340371	158	158, 125, 294	0	157
344	Őszintén remélem, hogy hamar meggyógyul.	You have foul breath.	I sincerely hope that you will soon recover from your illness.	False	False	1.2597967	738	738, 554, 728	0	310
345	Mosás közben egy óvszert talált a fia farzsebében.	I heard you were looking for a babysitter.	While doing the wash she found a condom in the back pocket of her son's pants.	False	False	1.2955887	551	551, 835, 728	0	275
346	Hála istennek, ateista vagyok.	Leave that there.	Thank God I am an atheist.	False	False	1.2127535	300	300, 491, 738	0	601
347	A parkban tömeg volt.	I saw somebody steal the merchandise.	There were a crowd of people in the park.	False	False	1.2928262	835	835, 831, 483	0	463
348	Ki beteg?	Who is sick?	Who is sick?	True	True	1.3753619	400	400, 341, 359	1.0	400
349	Ő egy igazi kurva.	What a palaver!	She's a complete bitch.	False	True	1.2976038	294	294, 824, 823	0.3333333333333333	823
350	Aki nem ismer idegen nyelveket, semmit sem tud a sajátjáról.	I saw somebody steal the merchandise.	Anyone who doesn't know foreign languages knows nothing of his own.	False	True	1.2887795	835	835, 209, 832	0.3333333333333333	832
351	A gyerekek imádnak a homokban ásni.	Children love to dig in the sand.	Children love to dig in the sand.	True	True	1.3436403	174	174, 628, 728	1.0	174
352	Nagy fiú vagy, viselkedj!	Please let go of my arm.	Now you are a big boy, behave yourself.	False	False	1.3114969	381	381, 386, 817	0	706
353	Jól érzem magam a saját bőrömben.	Don't step on the broken glass.	I feel good in my own skin.	False	False	1.3637476	591	591, 835, 381	0	659
354	Sok ember van a parkban.	Leave that there.	There are a lot of people in the park.	False	False	1.2208531	300	300, 359, 174	0	185
355	Lementem a lifttel.	Leave that there.	I went down by elevator.	False	False	1.3759782	300	300, 738, 628	0	483
356	"Ne tekints rám többé úgy, mint egy ""normális"" személyre!"	This world is just an insane asylum.	Don't treat me as common people.	False	False	1.2748773	554	554, 672, 485	0	527
357	Útját kell állnod.	You have foul breath.	You must stop him.	False	False	1.3959372	738	738, 91, 971	0	569
358	Azt mondtam nekik, hogy rendben vagyok.	Leave that there.	I told them I was fine.	False	False	1.2495768	300	300, 875, 738	0	850
359	Később ma még ő is visszautazik.	Tom says he'll never go again.	He is also returning late today.	False	False	1.3326514	656	656, 577, 597	0	435
360	Kérlek, ne keress!	Please, give me your address.	Please don't try to find me.	False	False	1.3745234	386	386, 381, 491	0	231
361	Köszönöm, hogy segítettél.	Give me the knife.	Thanks for helping me.	False	False	1.319185	491	491, 300, 779	0	622
362	És mégis, az ellenkezője is mindig igaz.	The 23 fits you better.	And yet, the contrary is always true as well.	False	False	1.3554125	375	375, 300, 569	0	549
363	Mindenki elszótlanodott.	You clean up.	Everyone was speechless.	False	False	1.2883312	454	454, 612, 738	0	271
364	Az az érzésem, senki sem foglalkozik olyan sokat a hangsúlyozással, mint az oroszok.	Leave that there.	I've got a feeling that nobody cares about their accent as much as the Russians.	False	False	1.2935779	300	300, 738, 835	0	984
365	Találkoztunk mi már?	May I sit here?	Have we met?	False	False	1.3083692	705	705, 91, 881	0	541
366	Nem tudtam, honnan jött.	Leave that there.	I didn't know where it came from.	False	False	1.3491105	300	300, 779, 738	0	521
367	Nem emelte fel a kezét.	You sent me your photo.	He did not put up his hand.	False	False	1.3601917	779	779, 738, 364	0	721
368	Pihennie kellett.	Leave that there.	He needed to rest.	False	False	1.2916256	300	300, 738, 115	0	788
369	Megkértem, hogy randizzon velem, de nemet mondott.	You sent me your photo.	I asked him out, but he said no.	False	False	1.2937132	779	779, 300, 326	0	777
370	Tomnak soha többé nem kell Mary miatt aggódnia.	What a palaver!	Tom doesn't have to worry about Mary anymore.	False	False	1.3063711	294	294, 485, 92	0	180
371	Nincs rá időm, hogy segítsek neked a munkádban.	The 23 fits you better.	I have no time to help you with the work.	False	False	1.312938	375	375, 738, 875	0	70
372	Hol tudunk parkolni?	Where can we park?	Where can we park?	True	True	1.349047	943	943, 705, 612	1.0	943
373	Nem alszom ágyban.	Leave that there.	I don't sleep in a bed.	False	False	1.3770056	300	300, 696, 287	0	87
374	Már megint itt van a karácsony?	May I sit here?	Is it Christmas again already?	False	False	1.254658	705	705, 633, 353	0	577
375	Tom egy csónakban lakik.	Peter is buying a tomcat.	Tom lives on a boat.	False	False	1.244201	715	715, 728, 266	0	878
376	Szándékosan megpróbálsz összezavarni?	Do you speak Russian?	Are you intentionally trying to confuse me?	False	False	1.3660778	881	881, 981, 91	0	566
377	Vírussal fertőzött a számítógéped.	Your computer is infected with a virus.	Your computer is infected with a virus.	True	True	1.322476	42	42, 835, 205	1.0	42
378	Olyan türelmetlen vagy velem.	Leave that there.	You're so impatient with me.	False	False	1.3353416	300	300, 738, 830	0	901
379	Betti szereti a klasszikus zenét.	Betty likes classical music.	Betty likes classical music.	True	True	1.2582507	305	305, 158, 824	1.0	305
380	A kérésedet elutasították.	The photograph was falsified.	Your request is denied.	False	False	1.3545909	41	41, 45, 294	0	923
381	Örülök, hogy találkoztunk.	Leave that there.	It's nice to see you.	False	False	1.263494	300	300, 875, 437	0	168
382	Az autó lerobbant, úgyhogy gyalogolnunk kellett.	He bade us welcome.	The car broke down, so that we had to walk.	False	False	1.3195362	450	450, 174, 998	0	267
383	Megteszem, ha megfizetik.	The 23 fits you better.	I'll do it if they pay me.	False	False	1.2461699	375	375, 569, 364	0	97
384	A sikere részben a szerencsének köszönhető.	Someone stole my travelers checks.	His success was due in part to good luck.	False	False	1.3510755	396	396, 835, 728	0	331
385	Megadom neked a honlaphoz a linket.	You sent me your photo.	I'll give you the link to the website.	False	False	1.4055724	779	779, 364, 998	0	658
386	Én vagyok a legjobb.	Could you just sign right here, please?	I'm the best.	False	False	1.3633227	256	256, 618, 300	0	366
387	Ha a világ nem olyan lenne, mint most, akkor mindenkiben bízhatnék.	Leave that there.	If the world weren't in the shape it is now, I could trust anyone.	False	False	1.2208102	300	300, 56, 931	0	903
388	Tamás valahol errefelé lakik.	Leave that there.	Tom lives around here somewhere.	False	False	1.3818841	300	300, 628, 797	0	430
389	Hoznál nekem egy pohár vizet?	Would you fetch me a glass of water?	Would you fetch me a glass of water?	True	True	1.4017448	247	247, 875, 462	1.0	247
390	Ez a kedvenc kifejezésem.	You have foul breath.	That's my favorite expression.	False	False	1.4058566	738	738, 439, 375	0	687
391	A fiú a barátaival úszik.	Tom wants to see his son.	The boy is swimming with his friends.	False	False	1.3474948	505	505, 715, 728	0	994
392	Nevettek és sírtak egyszerre.	The 23 fits you better.	They laughed and cried at the same time.	False	False	1.2978661	375	375, 971, 174	0	924
393	A képen két férfi és egy nő áll egy fa mellett.	There are two men and a woman standing next to a tree in the picture.	There are two men and a woman standing next to a tree in the picture.	True	True	1.2403555	44	44, 266, 835	1.0	44
394	Mindig mosolyog.	Blue suits you well.	She smiles a lot.	False	False	1.4465982	628	628, 375, 455	0	137
395	Volt egyszer egy szegény ember és egy gazdag asszony.	Storm in a teacup.	Once upon a time, there lived a poor man and a rich woman.	False	True	1.325964	728	728, 9, 835	0.5	9
396	Részemről nincs kifogás.	I saw somebody steal the merchandise.	As for me, I have no objection.	False	False	1.3014872	835	835, 391, 400	0	445
397	Úgy tűnik, mindjárt elered az eső.	The noise gets on my nerves.	It looks as if it is going to rain.	False	False	1.352076	166	166, 375, 364	0	452
398	Tamás folyton tanul.	Storm in a teacup.	Tom studies all the time.	False	False	1.4195035	728	728, 300, 864	0	434
399	Te takarítod fel.	The 23 fits you better.	You clean up.	False	False	1.3597534	375	375, 326, 300	0	454
400	Az üzletünk nincs nyitva.	You are drunk!	Our store isn't open.	False	False	1.3234334	612	612, 738, 294	0	299
401	Amikor végre úgy döntött Tom, hogy beismeri homoszexualitását, már mindenki tudta.	I saw somebody steal the merchandise.	When Tom finally decided to come out of the closet, everyone already knew he was gay.	False	False	1.2695692	835	835, 902, 740	0	978
402	Tényleg szakítani akarsz a barátnőddel?	Are you Japanese?	Do you really want to break up with your girlfriend?	False	False	1.3208826	341	341, 304, 220	0	269
403	Őrülten féltékeny a feleségére.	He is madly jealous of his woman.	He is madly jealous of his woman.	True	True	1.3417017	318	318, 738, 728	1.0	318
404	- Apa, miért kék az ég? - Hát mert az!	May I leave a message?	"""Daddy, why is the sky blue?"" ""Well, it just is."""	False	False	1.3054786	875	875, 705, 39	0	599
405	A kapitány megparancsolta az embereinek, hogy tüzeljenek.	Someone stole my travelers checks.	The captain ordered his men to fire.	False	False	1.3734711	396	396, 875, 728	0	643
406	Mondta Tom, hogy tudni vélte, mi a probléma.	Was that part of your plan?	Tom said he thought he knew what the problem was.	False	False	1.2706975	251	251, 875, 738	0	630
407	A vállamon aludt el.	Leave that there.	She fell asleep on my shoulder.	False	False	1.371943	300	300, 696, 738	0	638
408	Ki volt ma itt az első?	Who is sick?	Who was the first one here today?	False	True	1.3149174	400	400, 650, 91	0.5	650
409	Ez a lárma elviselhetetlen.	Leave that there.	This noise is unbearable.	False	False	1.2961053	300	300, 738, 454	0	20
410	Gyakran repülsz?	Do you mind their coming too?	Do you fly frequently?	False	False	1.3285141	91	91, 359, 943	0	993
411	Házas vagyok, és van két gyerekem.	Leave that there.	I am married and have two children.	False	False	1.3418483	300	300, 779, 738	0	1
412	Ez sokat segítene.	You have foul breath.	That would be helpful.	False	False	1.3855557	738	738, 300, 375	0	415
413	Nem vagy álmos?	Do you mind their coming too?	Aren't you sleepy?	False	False	1.3524923	91	91, 705, 597	0	142
414	Noha nem én nyertem, de azért sikerült kapnom egy vigaszdíjat.	You sent me your photo.	I didn't win, but at least I got a consolation prize.	False	False	1.3293574	779	779, 250, 485	0	626
415	A rendőr a szokásos éjszakai őrjáratán volt.	The policeman was on his usual nightly round.	The policeman was on his usual nightly round.	True	True	1.3690128	320	320, 835, 396	1.0	320
