	Sentence	Predicted	Gold	K_1_correct	K_3_correct	K_1_scores	K_1_predicted_indices	K_3_predicted_indices	Reciprocal_ranks	True_indices
203	Szavazással döntünk.	We'd better think of something.	We'll decide by voting.	False	True	1.0126535	361	361, 389, 285	0.3333333333333333	285
204	Semmi más nem kell..., csak egy új nadrág.	I don't need anything... just a new pair of pants.	I don't need anything... just a new pair of pants.	True	True	0.9696932	116	116, 322, 785	1.0	116
205	A szemétláda ellopta a hátizsákom, megette a szendvicsem és beleszart a termoszomba.	The doctor has taken a swab from the mucous membrane.	Son of a bitch stole my backpack, ate my sandwich, and shit in my Thermos!	False	False	0.92846787	886	886, 106, 879	0	828
206	Tomi aláírta az iratot.	Tom signed the document.	Tom signed the document.	True	True	0.9303378	129	129, 128, 766	1.0	129
207	Nagyon hideg van ebben a szobában, igaz?	There is a big hole in your stocking.	It's very cold in this room, isn't it?	False	True	0.96501267	152	152, 535, 867	0.3333333333333333	867
208	A Sinano hosszabb, mint bármely más Japán folyó.	The Shinano is longer than any other river in Japan.	The Shinano is longer than any other river in Japan.	True	True	0.6368277	807	807, 215, 464	1.0	807
209	A pénz minden rossz gyökere.	Love of money is the root of all evil.	Money is the root of all evil.	False	True	0.9209689	977	977, 966, 821	0.5	966
210	Gyuri bácsi nem jött hozzánk soha üres kézzel látogatóba.	I have worked for one company where the payroll was snatched on a dark winter's night.	Uncle George never visited us without some present.	False	True	0.93794775	192	192, 888, 942	0.3333333333333333	942
211	Már bekövetkezett.	I knew it would happen this way.	It's already happened.	False	False	1.0326898	289	289, 73, 423	0	634
212	Fel fog robbanni.	It's going to explode.	It's going to explode.	True	True	1.0474591	389	389, 865, 560	1.0	389
213	Az eszperantó egy tervezett, nemzetközi nyelv.	Esperanto is an international planned language.	Esperanto is an international planned language.	True	True	0.8173132	748	748, 108, 747	1.0	748
214	Atatürk 1881-ben született Szalonikiben.	Atatürk was born in 1881, Thessaloniki	Atatürk was born in 1881, Thessaloniki	True	True	0.7769494	610	610, 214, 370	1.0	610
215	Nem akart megbántani.	I had no chance to escape.	He didn't mean to hurt you.	False	False	1.0155768	673	673, 207, 56	0	147
216	Az a gyerek mindig mosolyog.	Your old grandma dances well.	She is always smiling.	False	False	1.0120515	344	344, 174, 455	0	138
217	A fiam mindig nagyon független volt.	Something wasn't kosher.	My son has always been very independent.	False	False	0.91421986	295	295, 839, 573	0	161
218	Érdekelnek a virágok?	Are you interested in flowers?	Are you interested in flowers?	True	True	1.1166027	985	985, 835, 593	1.0	985
219	Akarod, hogy hívjak egy taxit?	Why do you want to borrow my car?	Would you like me to call a taxi?	False	True	1.0275333	858	858, 388, 314	0.3333333333333333	314
220	Nagy veszteségnél jobb a kis nyereség.	Better a small gain than a great loss.	Better a small gain than a great loss.	True	True	0.8738564	397	397, 38, 17	1.0	397
221	Tomnak nincs láza.	Tom needed this.	Tom doesn't have a fever.	False	False	0.91393566	839	839, 710, 907	0	182
222	Miért kérdezed?	Did I miss something?	Why do you ask?	False	False	1.0633355	39	39, 251, 598	0	519
223	Szóról szóra fordította le.	She translated it word for word.	She translated it word for word.	True	True	1.0334777	108	108, 24, 747	1.0	108
224	Tom nem riad vissza semmilyen harctól, teljesen mindegy, kivel áll szemben.	Tom won't back down from any fight, no matter who he's up against.	Tom won't back down from any fight, no matter who he's up against.	True	True	0.96624744	49	49, 903, 832	1.0	49
225	Nem érdekel, hogy ki korán kel, aranyat lel, én aludni akarok.	If the world weren't in the shape it is now, I could trust anyone.	I don't care if the early bird gets the worm, I want to sleep.	False	False	0.9751915	903	903, 738, 381	0	223
226	Sem az eszperantó, sem az interlingua nem alkalmaz kettős tagadást.	Neither Esperanto nor Interlingua employ double negative.	Neither Esperanto nor Interlingua employ double negative.	True	True	0.7635368	674	674, 748, 741	1.0	674
227	A gépi fordítás nem megbízható.	Nobody is indispensable.	You can't trust computer translation.	False	False	0.91332746	292	292, 20, 404	0	708
228	Úgy tűnik, hogy ez a marhaszelet véres. Kíváncsi vagyok, elég sokáig sütötték-e.	It's just that simple.	This steak seems rare. I wonder if it was cooked long enough.	False	False	0.8589263	606	606, 984, 116	0	745
229	Tom mindig panaszkodik, hogy nincs elég szabad ideje.	Tom is always complaining that he doesn't have enough free time.	Tom is always complaining that he doesn't have enough free time.	True	True	0.9584739	203	203, 56, 374	1.0	203
230	Tom a huszadik születésnapját ünnepelte a múlt héten.	Tom celebrated his twentieth birthday last week.	Tom celebrated his twentieth birthday last week.	True	True	0.82072794	190	190, 342, 236	1.0	190
231	Büszkének kellene lenned.	Children love to dig in the sand.	You should be proud.	False	False	1.1351435	174	174, 540, 56	0	992
232	Nem tudtad, hogy Tom homoszexuális?	You didn't know Tom was gay?	You didn't know Tom was gay?	True	True	0.87732697	740	740, 354, 426	1.0	740
233	Nem dolgoztatod meg a tested eléggé.	The 23 fits you better.	You don't get enough exercise.	False	False	1.0044413	375	375, 455, 539	0	733
234	Az érdekeink ütköznek az övékkel.	If the world weren't in the shape it is now, I could trust anyone.	Our interests conflict with theirs.	False	False	1.0423179	903	903, 451, 601	0	632
235	Kaptál tőlük bármit is?	You must do it.	Did you get anything from them?	False	True	1.0991136	539	539, 385, 738	0.5	385
236	Szomorúan mosolyogva beszéli kezdett.	I began to learn Esperanto.	Smiling sadly, she began to talk.	False	False	1.067009	747	747, 38, 540	0	976
237	Hol van a szennyes?	Which country are you from?	Where is the laundry?	False	False	1.0669171	890	890, 251, 611	0	633
238	Ma este későn kell vacsoráznunk a találkozó miatt.	Tonight we have to eat dinner late because of the meeting.	Tonight we have to eat dinner late because of the meeting.	True	True	0.95415044	384	384, 192, 523	1.0	384
239	Tökéletesre fejlesztette a nehéz esetű vevőkkel való bánásmódot.	She has perfected the art of handling difficult customers.	She has perfected the art of handling difficult customers.	True	True	0.95545125	767	767, 397, 974	1.0	767
240	Isten ments, hogy Tommal történjen valami!	All that matters is to be happy.	God forbid that anything should happen to Tom.	False	False	0.9316337	986	986, 769, 251	0	56
241	Ez nagy hiba volt.	This was a big mistake.	This was a big mistake.	True	True	0.852689	855	855, 289, 369	1.0	855
242	Tomi gazdagabb Marinál.	The 23 fits you better.	Tom is richer than Mary.	False	True	1.1162467	375	375, 695, 815	0.5	695
243	A hajó tegnap áthaladt az egyenlítőn.	To be perfect she lacked just one defect.	That ship crossed the equator yesterday.	False	True	1.100267	540	540, 544, 349	0.5	544
244	Japánból jött.	She is from Japan.	She is from Japan.	True	True	1.0633092	427	427, 80, 930	1.0	427
245	Tom most egy könyvet ír.	Tom is writing a book.	Tom is writing a book.	True	True	0.8876302	816	816, 805, 243	1.0	816
246	A személyiség és vértípus közti kapcsolat tudományosan nem bizonyított.	A connection between personality and blood type has not been scientifically proven.	A connection between personality and blood type has not been scientifically proven.	True	True	0.77024126	731	731, 730, 851	1.0	731
247	Szeretnéd tudni, hogy csináltam?	I knew you could do it, Tom.	Would you like to know how I did that?	False	False	1.0393666	210	210, 489, 618	0	474
248	Pihentünk egy kicsit.	I had a nightmare.	We rested for a while.	False	False	1.049417	173	173, 364, 626	0	260
249	Nem örült neki Tom.	Tom tricked us again.	Tom wasn't pleased.	False	False	1.0730975	841	841, 591, 684	0	918
250	Ne mondd ki ezt a szót.	The word is on the tip of my tongue.	Avoid saying this word.	False	False	1.0210526	461	461, 644, 381	0	24
251	Inkább tartanék macskát, mint kutyát.	I would rather have a cat than a dog.	I would rather have a cat than a dog.	True	True	0.9299996	105	105, 110, 864	1.0	105
252	Tom megvakartatta Marival a hátának azt a részét, amelyet nem ért el.	Tom got Mary to scratch the part of his back he couldn't reach.	Tom got Mary to scratch the part of his back he couldn't reach.	True	True	0.8965472	106	106, 775, 360	1.0	106
253	Tom a délutánt Maryvel töltötte.	Tom spent the afternoon with Mary.	Tom spent the afternoon with Mary.	True	True	0.85216594	869	869, 713, 243	1.0	869
254	Részeg vagy vagy mi?	Was that part of your plan?	Are you drunk or something?	False	True	0.9979731	251	251, 890, 981	0.3333333333333333	981
255	Tom azt mondta, hogy használhatom a számítógépét.	Tom told me that I could use his computer.	Tom told me that I could use his computer.	True	True	0.8776388	571	571, 677, 250	1.0	571
256	A nyelvem hegyén van a szó.	The word is on the tip of my tongue.	The word is on the tip of my tongue.	True	True	1.0020899	461	461, 966, 977	1.0	461
257	Az életét bízná rá.	He won her love.	She trusts him with her life.	False	False	1.1233896	468	468, 429, 174	0	365
258	Éhesek.	Tom needed you.	They are hungry.	False	False	1.2099454	882	882, 573, 375	0	891
259	Tom csak horgászni akar.	Tom tricked us again.	Fishing is the only thing Tom wants to do.	False	True	0.93483925	841	841, 715, 374	0.3333333333333333	374
260	Olyan képet vág, hogy legszívesebben bemosnál neki egyet.	To be perfect she lacked just one defect.	He's making the kind of face you want to punch.	False	False	0.97008264	540	540, 38, 888	0	755
261	Ezt hosszú csend követte.	This isn't going to end well.	There followed a long silence.	False	False	0.9951618	73	73, 289, 673	0	234
262	Az emberek saját földet akarnak.	People want to own land.	People want to own land.	True	True	0.8615756	110	110, 891, 101	1.0	110
263	Néha különös fiúnak látszik.	This kind of thing happens.	Sometimes he can be a strange guy.	False	False	0.8973396	472	472, 639, 609	0	898
264	Sztár vagy.	The 23 fits you better.	You're a star.	False	False	1.1577084	375	375, 121, 841	0	135
265	Tudok gitározni.	I can play the guitar.	I can play the guitar.	True	True	1.0227325	156	156, 24, 841	1.0	156
266	Az inge szürke, a nyakkendője sárga volt.	His shirt was gray and the tie was yellow.	His shirt was gray and the tie was yellow.	True	True	0.7905426	186	186, 252, 877	1.0	186
267	Meg kell nézned ezt a filmet.	You lent a book.	You have to see this movie.	False	True	1.0453774	364	364, 625, 779	0.5	625
268	Ördögien jól táncol az idős nagymamád!	Your old grandma dances well.	Your old grandma dances well.	True	True	0.9678383	344	344, 758, 421	1.0	344
269	Nem tudom, hogy miért csináltam ezt.	I knew you could do it, Tom.	I don't know why I did that.	False	False	0.92384326	210	210, 532, 595	0	837
270	Pont most történt egy baleset.	An accident just happened.	An accident just happened.	True	True	0.9553503	369	369, 192, 483	1.0	369
271	Tomi nem néz háborús filmeket.	Tom doesn't watch war movies.	Tom doesn't watch war movies.	True	True	0.85912204	944	944, 805, 699	1.0	944
272	A következő kereszteződésnél jobbra!	Here's a towel that you can use.	Turn right at the next intersection.	False	False	1.0903332	617	617, 397, 780	0	224
273	Elmész Tomival?	Avoid saying this word.	Will you go with Tom?	False	False	1.1875544	24	24, 802, 800	0	304
274	Tamás nem ismer téged.	Tom tricked us again.	Tom doesn't know you.	False	False	1.0771909	841	841, 882, 375	0	50
275	Egész nap teniszeztem.	Tom tricked us again.	I played tennis all day.	False	False	1.1232054	841	841, 375, 728	0	238
276	Ha nagy leszek, király akarok lenni.	When I grow up, I want to be a king.	When I grow up, I want to be a king.	True	True	0.992435	436	436, 706, 897	1.0	436
277	Várj egy kicsit!	Son of a bitch!	Wait one second.	False	False	0.99437404	818	818, 173, 626	0	3
278	Rossz a leheleted.	Leave that there.	You have foul breath.	False	False	1.2264117	300	300, 605, 450	0	738
279	Mennyit keres havonta?	The 23 fits you better.	How much money does he make a month?	False	False	1.0832524	375	375, 738, 147	0	751
280	Ez nagy összeg.	Better a small gain than a great loss.	It's a large amount.	False	True	0.9313719	397	397, 17, 441	0.5	17
281	Tomi aláírta a papírokat.	Tom signed the document.	Tom signed the papers.	False	True	0.8989701	129	129, 128, 127	0.5	128
282	Bár a Föld felületének csupán két százalékát borítják őserdők, ott él a világon fellelhető állat-, növény- és rovarfaj fele.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	Although rainforests make up only two percent of the earth's surface, over half the world's wild plant, animal and insect species live there.	True	True	0.55898285	278	278, 774, 919	1.0	278
283	Szeretem a leveseket sok zöldséggel.	I like cracking sunflower seeds.	I like soups with lots of vegetables.	False	False	0.9661577	60	60, 174, 593	0	390
284	El kellett neki mondania.	Tom loaned me that DVD.	He must have told her.	False	False	1.076365	250	250, 122, 514	0	22
285	Sírsz?	You, probably, once again right.	Are you crying?	False	False	1.1748065	529	529, 27, 802	0	301
286	Menekülnöd kell.	The 23 fits you better.	You must escape.	False	False	1.2163516	375	375, 591, 455	0	432
287	Engem senki sem szeret.	No one is listening to you.	Nobody loves me.	False	False	0.9695946	689	689, 451, 832	0	698
288	Klabaster és Gizmo macskák.	Klabaster and Gizmo are cats.	Klabaster and Gizmo are cats.	True	True	0.80030704	158	158, 841, 975	1.0	158
289	Abba kell hagyni az időpocsékolást.	You need to stop wasting time.	You need to stop wasting time.	True	True	0.9799061	916	916, 820, 292	1.0	916
290	Ne bámulj engem.	Teach judo to me.	Stop staring at me.	False	False	1.0984286	326	326, 841, 166	0	302
291	Te hiszel a szellemekben?	Do cats see in the dark?	Do you believe in the existence of ghosts?	False	False	1.0579388	178	178, 174, 977	0	270
292	Úgy gondolom, meg tudom csinálni.	Tom can do all that and more.	I think I can do it.	False	False	0.98003745	785	785, 899, 532	0	743
293	Ez komoly?	How about a smoke?	Is it serious?	False	True	1.0477011	802	802, 375, 682	0.3333333333333333	682
294	Ezt a mondatot körülbelül egy órával ezelőtt az utcán hallottam.	I heard this sentence on the street about an hour ago.	I heard this sentence on the street about an hour ago.	True	True	0.76645267	208	208, 854, 78	1.0	208
295	Mérgesen lépett fel vele szemben.	She helped her friends.	She kicked him hard.	False	True	1.0767629	836	836, 468, 538	0.3333333333333333	538
296	Szörnyen fontos.	I knew it would happen this way.	It's terribly important.	False	False	1.0198159	289	289, 292, 570	0	290
297	Bejött Tom.	Tom tricked us again.	Tom walked inside.	False	False	1.0748191	841	841, 882, 250	0	911
298	Valaki ellopta az utazási csekkjeimet.	Someone stole my travelers checks.	Someone stole my travelers checks.	True	True	1.0655311	396	396, 873, 555	1.0	396
299	A repülőtér egy karnyújtásnyira található.	The airport is close at hand.	The airport is close at hand.	True	True	1.0190452	838	838, 848, 13	1.0	838
300	Van egy nagy lyuk a zoknidon.	There is a big hole in your stocking.	There is a big hole in your stocking.	True	True	1.0842751	152	152, 173, 369	1.0	152
301	Át fog költözni Új-Zélandba.	She will be relocated to New Zealand.	She will be relocated to New Zealand.	True	True	0.8028301	537	537, 498, 930	1.0	537
302	Nem volt víz a kútban.	There was no water in the well.	There was no water in the well.	True	True	0.7682481	149	149, 639, 475	1.0	149
303	Ez a téma rendkívül ellentmondásos.	It is unfortunately true.	This subject is extremely controversial.	False	False	0.78183234	404	404, 549, 522	0	980
304	Ha mérges vagy, számolj tízig, ha nagyon mérges vagy, százig.	When angry, count ten; when very angry, a hundred.	When angry, count ten; when very angry, a hundred.	True	True	0.93679345	965	965, 397, 201	1.0	965
305	Azt javasoltam, hogy azonnal kezdjünk hozzá.	He begged us to go with him.	I suggested that we should start at once.	False	True	1.0178958	514	514, 166, 100	0.3333333333333333	100
306	Nem szidhatlak. Az én hibám volt.	I kept my word.	I can't blame you. It was my fault.	False	False	1.0334427	627	627, 684, 738	0	870
307	Csendesedett a szél.	The noise gets on my nerves.	The wind has dropped.	False	False	1.0076557	166	166, 389, 738	0	562
308	Vissza kell menned.	Please let go of my arm.	You must go back.	False	False	1.0321152	381	381, 619, 810	0	664
309	Ne gyere későn, oké?	Don't step on the broken glass.	Don't come late, okay?	False	True	0.980296	591	591, 322, 146	0.3333333333333333	146
310	Autóval mentek az állomásra.	They went to the station by car.	They went to the station by car.	True	True	0.92332804	169	169, 590, 6	1.0	169
311	Tom megváltoztatta a véleményét?	Tom didn't want to answer the question.	Did Tom change his opinion?	False	False	0.9193733	67	67, 207, 630	0	660
312	Másik államban él.	He lives in another state.	He lives in another state.	True	True	0.93909264	214	214, 456, 3	1.0	214
313	Tom azt mondja, soha többé nem megy el.	God forbid that anything should happen to Tom.	Tom says he'll never go again.	False	True	0.93979096	56	56, 656, 347	0.5	656
314	Egy spanyol emberrel dolgozom.	I'm working with a Spaniard.	I'm working with a Spaniard.	True	True	1.0073259	719	719, 747, 841	1.0	719
315	Clinton akkoriban Arkansas kormányzója volt.	Mr. Clinton was governor of Arkansas at the time.	Mr. Clinton was governor of Arkansas at the time.	True	True	0.90372777	75	75, 56, 414	1.0	75
316	Az éjszakába nyúlóan vitatkoztunk a dologról.	If the world weren't in the shape it is now, I could trust anyone.	We discussed the matter far into the night.	False	False	0.94723856	903	903, 931, 550	0	282
317	El tudod hinni, hogy Tom még csak tizenhárom?	Can you believe Tom is still only thirteen?	Can you believe Tom is still only thirteen?	True	True	0.9912137	497	497, 785, 347	1.0	497
318	Túl sokat iszol.	You have foul breath.	You drink too much.	False	False	1.118935	738	738, 628, 375	0	704
319	Tom nem akart válaszolni a kérdésre.	Tom didn't want to answer the question.	Tom didn't want to answer the question.	True	True	0.81777716	67	67, 103, 318	1.0	67
320	Amikor kinyitotta az ajtót, azonnal érezte, hogy ég valami.	The instant he opened the door, he smelt something burning.	The instant he opened the door, he smelt something burning.	True	True	0.9009068	842	842, 106, 40	1.0	842
321	Hamlet talán nem akart megházasodni. Akárhogy is, Hamlet csak egy volt, de sok ember megegyezik ebben vele.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	Hamlet probably didn't want to get married. There was only one Hamlet, however there are many people like him.	True	True	0.8313463	727	727, 540, 318	1.0	727
322	Elővigyázatosnak kell lenned.	To be perfect she lacked just one defect.	You must be cautious.	False	False	1.0796056	540	540, 592, 110	0	583
323	Ami engem illet, nincs semmi hozzáfűznivalóm.	Money cannot buy health, nor happiness.	As for me, I have nothing to say.	False	False	1.0110477	451	451, 986, 38	0	513
324	Gyere már, dolgunk van.	Leave that there.	Come on, we have work to do.	False	False	0.97623205	300	300, 605, 758	0	691
325	Ideülhetek?	Did I miss something?	May I sit here?	False	False	1.1499913	39	39, 251, 835	0	705
326	A rózsák jó illatúak.	This egg smells bad.	Roses smell sweet.	False	True	0.88795924	795	795, 699, 123	0.3333333333333333	123
327	Sok a könyv.	That toy is selling like hot cakes.	There are many books, aren't there?	False	False	1.0667758	864	864, 821, 250	0	477
328	Legyen szíves, itt írja alá.	Please let go of my arm.	Could you just sign right here, please?	False	False	0.99367833	381	381, 174, 287	0	256
329	Az emberi agy körülbelül három fontot nyom.	The human brain weighs about three pounds.	The human brain weighs about three pounds.	True	True	0.85796607	686	686, 919, 330	1.0	686
330	Azt hiszem orvoshoz kellene menned.	Love of money is the root of all evil.	I think you should see a doctor.	False	False	1.1152515	977	977, 451, 554	0	15
331	Hogy tetszett?	Did I miss something?	How did you like it?	False	False	1.008376	39	39, 499, 251	0	144
332	Elszégyellte magát amiatt, amit látott.	There is nothing to be scared of.	He felt ashamed about what he saw.	False	False	0.93687654	38	38, 540, 558	0	40
333	Attól tartok, ez az igazság.	I fear that is the truth.	I fear that is the truth.	True	True	1.0323513	895	895, 300, 986	1.0	895
334	A doktornő mintát vett a nyálkahártyából.	The doctor has taken a swab from the mucous membrane.	The doctor has taken a swab from the mucous membrane.	True	True	0.8269601	886	886, 919, 120	1.0	886
335	A 23-as jobban áll rajtad.	The 23 fits you better.	The 23 fits you better.	True	True	1.038468	375	375, 998, 642	1.0	375
336	Ez van, ezt kell szeretni.	All that matters is to be happy.	That's the way the cookie crumbles.	False	False	0.97086334	986	986, 988, 489	0	83
337	Néhény embert nem kellene a kormányhoz engedni.	Some people shouldn't be allowed to drive.	Some people shouldn't be allowed to drive.	True	True	0.8992386	960	960, 56, 38	1.0	960
338	Mari leborotválta a lábát.	God forbid that anything should happen to Tom.	Mary shaved her legs.	False	False	1.0624025	56	56, 125, 775	0	862
339	Rémálmom volt.	Tom opened a beer.	I had a nightmare.	False	False	1.165405	607	607, 351, 125	0	173
340	Kölcsönadtál egy könyvet.	You lent a book.	You lent a book.	True	True	1.106069	364	364, 250, 888	1.0	364
341	Kimehetek játszani?	Did I miss something?	May I go out to play?	False	False	1.1182369	39	39, 943, 529	0	113
342	A macskák nem szeretnek vizesek lenni.	They are hungry.	Cats dislike being wet.	False	False	0.8332784	891	891, 877, 730	0	352
343	Maryt elrabolták a kalózok.	Tom was killed by wild animals.	Mary was kidnapped by pirates.	False	False	0.8813982	360	360, 16, 43	0	157
344	Őszintén remélem, hogy hamar meggyógyul.	You have foul breath.	I sincerely hope that you will soon recover from your illness.	False	False	1.0010107	738	738, 659, 38	0	310
345	Mosás közben egy óvszert talált a fia farzsebében.	He ate a piece of the pie.	While doing the wash she found a condom in the back pocket of her son's pants.	False	True	1.0115557	879	879, 275, 125	0.5	275
346	Hála istennek, ateista vagyok.	Thank God I am an atheist.	Thank God I am an atheist.	True	True	0.9751222	601	601, 300, 696	1.0	601
347	A parkban tömeg volt.	There were a crowd of people in the park.	There were a crowd of people in the park.	True	True	0.9032855	463	463, 475, 821	1.0	463
348	Ki beteg?	Who is sick?	Who is sick?	True	True	1.0981703	400	400, 251, 39	1.0	400
349	Ő egy igazi kurva.	She's a complete bitch.	She's a complete bitch.	True	True	1.0319787	823	823, 821, 554	1.0	823
350	Aki nem ismer idegen nyelveket, semmit sem tud a sajátjáról.	Anyone who doesn't know foreign languages knows nothing of his own.	Anyone who doesn't know foreign languages knows nothing of his own.	True	True	0.8457482	832	832, 689, 708	1.0	832
351	A gyerekek imádnak a homokban ásni.	Children love to dig in the sand.	Children love to dig in the sand.	True	True	0.8787229	174	174, 904, 795	1.0	174
352	Nagy fiú vagy, viselkedj!	Please let go of my arm.	Now you are a big boy, behave yourself.	False	False	0.9252231	381	381, 386, 421	0	706
353	Jól érzem magam a saját bőrömben.	I feel good in my own skin.	I feel good in my own skin.	True	True	0.88655794	659	659, 381, 591	1.0	659
354	Sok ember van a parkban.	Nobody lives in this house.	There are a lot of people in the park.	False	True	0.91787004	94	94, 185, 463	0.5	185
355	Lementem a lifttel.	The 23 fits you better.	I went down by elevator.	False	False	1.0857428	375	375, 250, 864	0	483
356	"Ne tekints rám többé úgy, mint egy ""normális"" személyre!"	This world is just an insane asylum.	Don't treat me as common people.	False	False	0.8939779	554	554, 397, 38	0	527
357	Útját kell állnod.	You must stop him.	You must stop him.	True	True	1.1632813	569	569, 381, 300	1.0	569
358	Azt mondtam nekik, hogy rendben vagyok.	All that matters is to be happy.	I told them I was fine.	False	False	0.9610344	986	986, 56, 988	0	850
359	Később ma még ő is visszautazik.	He is also returning late today.	He is also returning late today.	True	True	1.0084157	435	435, 656, 700	1.0	435
360	Kérlek, ne keress!	Please let go of my arm.	Please don't try to find me.	False	True	0.9603543	381	381, 386, 231	0.3333333333333333	231
361	Köszönöm, hogy segítettél.	Thanks for helping me.	Thanks for helping me.	True	True	1.0498871	622	622, 532, 988	1.0	622
362	És mégis, az ellenkezője is mindig igaz.	And yet, the contrary is always true as well.	And yet, the contrary is always true as well.	True	True	0.91799474	549	549, 201, 977	1.0	549
363	Mindenki elszótlanodott.	Tom tricked us again.	Everyone was speechless.	False	False	1.0356919	841	841, 591, 514	0	271
364	Az az érzésem, senki sem foglalkozik olyan sokat a hangsúlyozással, mint az oroszok.	I've got a feeling that nobody cares about their accent as much as the Russians.	I've got a feeling that nobody cares about their accent as much as the Russians.	True	True	0.90063953	984	984, 201, 903	1.0	984
365	Találkoztunk mi már?	We are compatriots.	Have we met?	False	True	1.1282661	219	219, 971, 541	0.3333333333333333	541
366	Nem tudtam, honnan jött.	I knew you could do it, Tom.	I didn't know where it came from.	False	False	0.9911519	210	210, 289, 903	0	521
367	Nem emelte fel a kezét.	I lost my wedding ring.	He did not put up his hand.	False	False	0.9732466	684	684, 478, 710	0	721
368	Pihennie kellett.	Leave that there.	He needed to rest.	False	False	1.0945412	300	300, 592, 841	0	788
369	Megkértem, hogy randizzon velem, de nemet mondott.	He begged us to go with him.	I asked him out, but he said no.	False	True	0.88820684	514	514, 250, 777	0.3333333333333333	777
370	Tomnak soha többé nem kell Mary miatt aggódnia.	God forbid that anything should happen to Tom.	Tom doesn't have to worry about Mary anymore.	False	False	0.9159311	56	56, 153, 785	0	180
371	Nincs rá időm, hogy segítsek neked a munkádban.	America is a lovely place to be, if you are here to earn money.	I have no time to help you with the work.	False	True	0.9753109	925	925, 38, 70	0.3333333333333333	70
372	Hol tudunk parkolni?	Where can we park?	Where can we park?	True	True	1.0584817	943	943, 863, 251	1.0	943
373	Nem alszom ágyban.	Now all heros lie under the earth.	I don't sleep in a bed.	False	False	1.1255808	696	696, 174, 684	0	87
374	Már megint itt van a karácsony?	Is it Christmas again already?	Is it Christmas again already?	True	True	1.0080595	577	577, 192, 988	1.0	577
375	Tom egy csónakban lakik.	Tom lives on a boat.	Tom lives on a boat.	True	True	0.9447218	878	878, 715, 360	1.0	878
376	Szándékosan megpróbálsz összezavarni?	Don't step on the broken glass.	Are you intentionally trying to confuse me?	False	False	1.088672	591	591, 820, 389	0	566
377	Vírussal fertőzött a számítógéped.	Your computer is infected with a virus.	Your computer is infected with a virus.	True	True	0.8544837	42	42, 708, 919	1.0	42
378	Olyan türelmetlen vagy velem.	You have foul breath.	You're so impatient with me.	False	False	1.097874	738	738, 397, 835	0	901
379	Betti szereti a klasszikus zenét.	Betty likes classical music.	Betty likes classical music.	True	True	0.76227975	305	305, 694, 809	1.0	305
380	A kérésedet elutasították.	The photograph was falsified.	Your request is denied.	False	False	0.87731516	41	41, 371, 604	0	923
381	Örülök, hogy találkoztunk.	Gather your toys together.	It's nice to see you.	False	False	1.0059688	971	971, 808, 300	0	168
382	Az autó lerobbant, úgyhogy gyalogolnunk kellett.	The car broke down, so that we had to walk.	The car broke down, so that we had to walk.	True	True	0.9701698	267	267, 6, 865	1.0	267
383	Megteszem, ha megfizetik.	God forbid that anything should happen to Tom.	I'll do it if they pay me.	False	False	1.0235056	56	56, 489, 326	0	97
384	A sikere részben a szerencsének köszönhető.	Their success has a lot to do with their diligence.	His success was due in part to good luck.	False	True	0.9736136	801	801, 331, 626	0.5	331
385	Megadom neked a honlaphoz a linket.	Tom loaned me that DVD.	I'll give you the link to the website.	False	True	1.0548017	250	250, 658, 364	0.5	658
386	Én vagyok a legjobb.	I'm the best.	I'm the best.	True	True	1.0275366	366	366, 988, 381	1.0	366
387	Ha a világ nem olyan lenne, mint most, akkor mindenkiben bízhatnék.	If the world weren't in the shape it is now, I could trust anyone.	If the world weren't in the shape it is now, I could trust anyone.	True	True	0.8590698	903	903, 897, 38	1.0	903
388	Tamás valahol errefelé lakik.	Tom tricked us again.	Tom lives around here somewhere.	False	False	0.99236226	841	841, 909, 839	0	430
389	Hoznál nekem egy pohár vizet?	Would you fetch me a glass of water?	Would you fetch me a glass of water?	True	True	1.0005653	247	247, 39, 462	1.0	247
390	Ez a kedvenc kifejezésem.	Better a small gain than a great loss.	That's my favorite expression.	False	False	1.1135774	397	397, 290, 823	0	687
391	A fiú a barátaival úszik.	The boy is swimming with his friends.	The boy is swimming with his friends.	True	True	0.82874477	994	994, 365, 505	1.0	994
392	Nevettek és sírtak egyszerre.	They embraced tightly.	They laughed and cried at the same time.	False	False	0.9854914	351	351, 108, 271	0	924
393	A képen két férfi és egy nő áll egy fa mellett.	There are two men and a woman standing next to a tree in the picture.	There are two men and a woman standing next to a tree in the picture.	True	True	0.674577	44	44, 553, 678	1.0	44
394	Mindig mosolyog.	The 23 fits you better.	She smiles a lot.	False	False	1.1540968	375	375, 628, 455	0	137
395	Volt egyszer egy szegény ember és egy gazdag asszony.	Once upon a time, there lived a poor man and a rich woman.	Once upon a time, there lived a poor man and a rich woman.	True	True	0.9163704	9	9, 554, 192	1.0	9
396	Részemről nincs kifogás.	First impressions matter.	As for me, I have no objection.	False	False	0.92810535	853	853, 20, 24	0	445
397	Úgy tűnik, mindjárt elered az eső.	It's going to explode.	It looks as if it is going to rain.	False	False	0.92261016	389	389, 166, 899	0	452
398	Tamás folyton tanul.	Mr. Sato speaks English well.	Tom studies all the time.	False	False	1.0715144	370	370, 815, 962	0	434
